Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 01 , Gaji Pokok PNS/Uang Representasi,7743873380,"Gaji Pokok1 th x 7.743.873.380,00 = 7.743.873.380,00"
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 02 , Tunjangan Keluarga,782217956,"Tunjangan Keluarga1 th x 782.217.956,00 = 782.217.956,00"
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 03 , Tunjangan Jabatan,329511000,"Tunjangan Jabatan1 th x 329.511.000,00 = 329.511.000,00"
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 04 , Tunjangan Fungsional,102816000,"Tunjangan Fungsional1 th x 102.816.000,00 = 102.816.000,00"
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 05 , Tunjangan Fungsional Umum,308733600,"Tunjganan Fungsional Umum1 th x 308.733.600,00 = 308.733.600,00"
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 06 , Tunjangan Beras,459018240,"Tunjangan Beras1 th x 459.018.240,00 = 459.018.240,00"
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 07 , Tunjangan PPh/Tunjangan Khusus,97935191,"Tunjjangan PPh/Tunjangan Khusus1 th x 97.935.191,00 = 97.935.191,00"
2.01 . 2.01.01 . 00 . 00 . 5 . 1 . 1 . 01 . 08 , Pembulatan Gaji,106433,"Pembulatan Gaji1 th x 106.433,00 = 106.433,00"
2.01 . 2.01.01 . 01 . 01 . 5 . 2 , BELANJA LANGSUNG ,15015323420,
2.01 . 2.01.01 . 01 , Program Pelayanan Administrasi Perkantoran ,439074000,
2.01 . 2.01.01 . 01 . 01 , Penyediaan jasa surat menyurat ,2664000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab. Bantul
Keluaran :Tersedianya penyediaan surat menyurat
Target:3 jenis benda pos"
2.01 . 2.01.01 . 01 . 01 . 5 . 2 . 2 , Belanja Barang dan Jasa ,2664000,
2.01 . 2.01.01 . 01 . 01 . 5 . 2 . 2 . 01 , Belanja Bahan Pakai Habis,2664000,
2.01 . 2.01.01 . 01 . 01 . 5 . 2 . 2 . 01 . 04 ," Belanja Perangko, Materai Dan Benda Pos",2664000,"APBD
Belanja perangko, materai, dan benda pos lainnya12 bulan x 222.000,00 = 2.664.000,00"
2.01 . 2.01.01 . 01 . 02 ," Penyediaan jasa komunikasi, sumber daya air dan listrik ",68340000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab. Bantul
Keluaran :Tersedianya jasa komunikasi, listrik, dan internet
Target:12 bulan"
2.01 . 2.01.01 . 01 . 02 . 5 . 2 . 2 , Belanja Barang dan Jasa ,68340000,
2.01 . 2.01.01 . 01 . 02 . 5 . 2 . 2 . 03 , Belanja Jasa Kantor,68340000,
2.01 . 2.01.01 . 01 . 02 . 5 . 2 . 2 . 03 . 01 , Belanja Telepon,10140000,"APBD
Belanja teleponBelanja telepon dinas (2 unit)12 bulan x 750.000,00 = 9.000.000,00
Belanja telepon UPT Puskeswan12 bulan x 50.000,00 = 600.000,00
Belanja telepon penetasan ayam buras12 bulan x 45.000,00 = 540.000,00"
2.01 . 2.01.01 . 01 . 02 . 5 . 2 . 2 . 03 . 03 , Belanja Listrik,51000000,"APBD
Belanja listrikBelanja listrik dinas (BPP)12 bulan x 125.000,00 = 1.500.000,00
Belanja listrik Kebun Buah Mangunan12 bulan x 1.000.000,00 = 12.000.000,00
Belanja listrik UPT PPO12 bulan x 1.500.000,00 = 18.000.000,00
Belanja listrik UPT BBP Barongan12 bulan x 300.000,00 = 3.600.000,00
Belanja listrik UPT Puskeswan (5 unit)60 bulan x 185.000,00 = 11.100.000,00
Belanja listrik UPT RPH12 bulan x 400.000,00 = 4.800.000,00"
2.01 . 2.01.01 . 01 . 02 . 5 . 2 . 2 . 03 . 06 , Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit,7200000,"APBD
Belanja Internet12 bulan x 600.000,00 = 7.200.000,00"
2.01 . 2.01.01 . 01 . 06 , Penyediaan jasa pemeliharaan dan perizinan kendaraan dinas/operasional ,50200000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab. Bantul
Keluaran :Terlaksananya perizinaan sarana dan prasarana kendaraan dinas
Target:103 unit"
2.01 . 2.01.01 . 01 . 06 . 5 . 2 . 2 , Belanja Barang dan Jasa ,50200000,
2.01 . 2.01.01 . 01 . 06 . 5 . 2 . 2 . 05 , Belanja Perawatan Kendaraan Bermotor,50200000,
2.01 . 2.01.01 . 01 . 06 . 5 . 2 . 2 . 05 . 04 , Belanja Jasa KIR,1000000,"APBD
Belanja jasa KIR1 tahun x 1.000.000,00 = 1.000.000,00"
2.01 . 2.01.01 . 01 . 06 . 5 . 2 . 2 . 05 . 06 , Belanja Bea Balik Nama Kendaraan Bermotor,30000000,"APBD
Belanja bea balik nama kendaraan1 ls x 30.000.000,00 = 30.000.000,00"
2.01 . 2.01.01 . 01 . 06 . 5 . 2 . 2 . 05 . 07 , Belanja Surat Tanda Nomor Kendaraan,19200000,"APBD
Belanja STNK1 tahun x 19.200.000,00 = 19.200.000,00"
2.01 . 2.01.01 . 01 . 07 , Penyediaan jasa administrasi keuangan ,45520000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab. Bantul
Keluaran :Terbayarnya honorarium pengelolaan keuangan dan pendampingan pengelolaan keuangan
Target:15 0rang"
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 1 , Belanja Pegawai ,29400000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 1 . 01 , Honorarium PNS,29400000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 1 . 01 . 06 , Honor Pengelola Keuangan dan Barang,29400000,"APBD
Honor Pengelola Keuangan dan BarangPPK-SKPD12 bulan x 315.000,00 = 3.780.000,00
Bendahara Pengeluaran12 bulan x 295.000,00 = 3.540.000,00
Pembantu Bendahara Pengeluaran 112 bulan x 200.000,00 = 2.400.000,00
Pembantu Bendahara Pengeluaran 212 bulan x 200.000,00 = 2.400.000,00
Pengurus Gaji12 bulan x 100.000,00 = 1.200.000,00
Pengurus Barang12 bulan x 300.000,00 = 3.600.000,00
Penyimpan Barang12 bulan x 250.000,00 = 3.000.000,00
Pembantu PPK SKPD 112 bulan x 200.000,00 = 2.400.000,00
Pembantu PPK SKPD 212 bulan x 200.000,00 = 2.400.000,00
Pembantu PPK SKPD 312 bulan x 200.000,00 = 2.400.000,00
Bendahara Penerima12 bulan x 190.000,00 = 2.280.000,00"
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 , Belanja Barang dan Jasa ,16120000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 01 , Belanja Bahan Pakai Habis,720000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 01 . 01 , Belanja Alat Tulis Kantor,720000,"APBD
Belanja ATK1 tahun x 720.000,00 = 720.000,00"
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 06 , Belanja Cetak dan Penggandaan,2400000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 06 . 02 , Belanja Penggandaan,2400000,"APBD
Belanja penggandaan1 tahun x 2.400.000,00 = 2.400.000,00"
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 11 , Belanja Makanan dan  Minuman,8400000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 11 . 02 , Belanja Makanan Dan Minuman Rapat,6000000,"APBD
Belanja makan dan minum rapat400 os x 15.000,00 = 6.000.000,00"
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 11 . 05 , Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2400000,"APBD
Belanja makan dan minum pelaksanaan kegiatan
Belanja makan dan minum pelaksanaan kegiatan pendampingan pengelolaan keuangan dan aset160 os x 15.000,00 = 2.400.000,00"
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 15 , Belanja Perjalanan Dinas,1400000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 15 . 01 , Belanja Perjalanan Dinas Dalam Daerah,1400000,"APBD
Belanja perjalanan dinas dalam daerahGol IV4 op x 75.000,00 = 300.000,00
Gol III,II22 op x 50.000,00 = 1.100.000,00"
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 35 ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",3200000,
2.01 . 2.01.01 . 01 . 07 . 5 . 2 . 2 . 35 . 01 , Jasa Nara Sumber/Moderator/Tenaga Ahli,3200000,"APBD
Honorarium pendampingan pengelolaan keuangan
Honorarium pendampingan pengelolaan keuangan (4org x 4 kali)16 ok x 200.000,00 = 3.200.000,00"
2.01 . 2.01.01 . 01 . 08 , Penyediaan jasa kebersihan kantor ,33000000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Terbayarnya honor petugas kebersihan
Target:1 orang 12 bulan"
2.01 . 2.01.01 . 01 . 08 . 5 . 2 . 1 , Belanja Pegawai ,15000000,
2.01 . 2.01.01 . 01 . 08 . 5 . 2 . 1 . 02 , Honorarium Non PNS,15000000,
2.01 . 2.01.01 . 01 . 08 . 5 . 2 . 1 . 02 . 02 , Honorarium Pegawai Honorer/Tidak Tetap,15000000,"APBD
Honor petugas kebersihan12 ob x 1.250.000,00 = 15.000.000,00"
2.01 . 2.01.01 . 01 . 08 . 5 . 2 . 2 , Belanja Barang dan Jasa ,18000000,
2.01 . 2.01.01 . 01 . 08 . 5 . 2 . 2 . 01 , Belanja Bahan Pakai Habis,18000000,
2.01 . 2.01.01 . 01 . 08 . 5 . 2 . 2 . 01 . 05 , Belanja Peralatan Kebersihan Dan Bahan Pembersih,18000000,"APBD
Belanja peralatan kebersihan dan bahan pembersih
Belanja peralatan kebersihan dan bahan pembersih kantor dinas1 tahun x 4.500.000,00 = 4.500.000,00
Belanja peralatan kebersihan dan bahan pembersih UPT BBP Barongan1 tahun x 5.000.000,00 = 5.000.000,00
Belanja peralatan kebersihan dan bahan pembersih UPT RPH3 paket x 1.000.000,00 = 3.000.000,00
Belanja peralatan kebersihan dan bahan pembersih UPT Puskeswan11 paket x 500.000,00 = 5.500.000,00"
2.01 . 2.01.01 . 01 . 10 , Penyediaan alat tulis kantor ,11000000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Tersedianya alat tulis kantor
Target:12 bulan"
2.01 . 2.01.01 . 01 . 10 . 5 . 2 . 2 , Belanja Barang dan Jasa ,11000000,
2.01 . 2.01.01 . 01 . 10 . 5 . 2 . 2 . 01 , Belanja Bahan Pakai Habis,11000000,
2.01 . 2.01.01 . 01 . 10 . 5 . 2 . 2 . 01 . 01 , Belanja Alat Tulis Kantor,11000000,"APBD
Belanja ATK1 tahun x 11.000.000,00 = 11.000.000,00"
2.01 . 2.01.01 . 01 . 11 , Penyediaan barang cetakan dan penggandaan ,12000000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Tersedianyabarang cetakan
Target:8 jenis barang cetakan"
2.01 . 2.01.01 . 01 . 11 . 5 . 2 . 2 , Belanja Barang dan Jasa ,12000000,
2.01 . 2.01.01 . 01 . 11 . 5 . 2 . 2 . 06 , Belanja Cetak dan Penggandaan,12000000,
2.01 . 2.01.01 . 01 . 11 . 5 . 2 . 2 . 06 . 01 , Belanja Cetak,4800000,"APBD
Belanja cetak12 bulan x 400.000,00 = 4.800.000,00"
2.01 . 2.01.01 . 01 . 11 . 5 . 2 . 2 . 06 . 02 , Belanja Penggandaan,7200000,"APBD
Belanja penggandaanFoto copy/penggandaan12 bulan x 600.000,00 = 7.200.000,00"
2.01 . 2.01.01 . 01 . 12 , Penyediaan komponen instalasi listrik/penerangan bangunan kantor ,2500000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Tersedianya alat listrik
Target:6 jenis komponen"
2.01 . 2.01.01 . 01 . 12 . 5 . 2 . 2 , Belanja Barang dan Jasa ,2500000,
2.01 . 2.01.01 . 01 . 12 . 5 . 2 . 2 . 01 , Belanja Bahan Pakai Habis,2500000,
2.01 . 2.01.01 . 01 . 12 . 5 . 2 . 2 . 01 . 03 ," Belanja Alat Listrik Dan Elektronik (Lampu Pijar, Battery Kering)",2500000,"APBD
Belanja alat listrik dan elektronik1 tahun x 2.500.000,00 = 2.500.000,00"
2.01 . 2.01.01 . 01 . 15 , Penyediaan bahan bacaan dan peraturan perundang-undangan ,6200000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Tersedianya surat kabar dan peraturan perundang-undangan
Target:5 jenis surat kabar"
2.01 . 2.01.01 . 01 . 15 . 5 . 2 . 2 , Belanja Barang dan Jasa ,4800000,
2.01 . 2.01.01 . 01 . 15 . 5 . 2 . 2 . 03 , Belanja Jasa Kantor,4800000,
2.01 . 2.01.01 . 01 . 15 . 5 . 2 . 2 . 03 . 05 , Belanja Surat Kabar/Majalah,4800000,"APBD
Belanja surat kabar/majalah12 bulan x 400.000,00 = 4.800.000,00"
2.01 . 2.01.01 . 01 . 15 . 5 . 2 . 3 , Belanja Modal ,1400000,
2.01 . 2.01.01 . 01 . 15 . 5 . 2 . 3 . 82 , Belanja Modal Aset Tetap Lainnya - Pengadaan Buku,1400000,
2.01 . 2.01.01 . 01 . 15 . 5 . 2 . 3 . 82 . 01 , Belanja Modal Aset Tetap Lainnya - Pengadaan Buku Ilmu Pengetahuan Umum,1400000,"APBD
Belanja modal pengadaan buku1 tahun x 1.400.000,00 = 1.400.000,00"
2.01 . 2.01.01 . 01 . 17 , Penyediaan makanan dan minuman ,26500000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Tersedianya makanan dan minum rapat dinas
Target:60 kali"
2.01 . 2.01.01 . 01 . 17 . 5 . 2 . 2 , Belanja Barang dan Jasa ,26500000,
2.01 . 2.01.01 . 01 . 17 . 5 . 2 . 2 . 11 , Belanja Makanan dan  Minuman,26500000,
2.01 . 2.01.01 . 01 . 17 . 5 . 2 . 2 . 11 . 02 , Belanja Makanan Dan Minuman Rapat,18500000,"APBD
Belanja makan dan minum rapat1 tahun x 18.500.000,00 = 18.500.000,00"
2.01 . 2.01.01 . 01 . 17 . 5 . 2 . 2 . 11 . 03 , Belanja Makanan Dan Minuman Tamu,8000000,"APBD
Belanja makan dan minum tamu1 tahun x 8.000.000,00 = 8.000.000,00"
2.01 . 2.01.01 . 01 . 18 , Rapat-rapat koordinasi dan konsultasi ke luar daerah ,60000000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Terselengaranya perjalanan dinas dalam rangka koordinasi dan konsultasi ke luar daerah
Target:12 kali"
2.01 . 2.01.01 . 01 . 18 . 5 . 2 . 2 , Belanja Barang dan Jasa ,60000000,
2.01 . 2.01.01 . 01 . 18 . 5 . 2 . 2 . 15 , Belanja Perjalanan Dinas,60000000,
2.01 . 2.01.01 . 01 . 18 . 5 . 2 . 2 . 15 . 02 , Belanja Perjalanan Dinas Luar Daerah,60000000,"APBD
Belanja perjalanan dinas luar daerahRakor dan konsultasi keluar daerah1 tahun x 60.000.000,00 = 60.000.000,00"
2.01 . 2.01.01 . 01 . 19 , Rapat - rapat koordinasi dan konsultasi dalam daerah ,3500000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Terselenggaranya perjalanan dinas dalam daerah
Target:51 op"
2.01 . 2.01.01 . 01 . 19 . 5 . 2 . 2 , Belanja Barang dan Jasa ,3500000,
2.01 . 2.01.01 . 01 . 19 . 5 . 2 . 2 . 15 , Belanja Perjalanan Dinas,3500000,
2.01 . 2.01.01 . 01 . 19 . 5 . 2 . 2 . 15 . 01 , Belanja Perjalanan Dinas Dalam Daerah,3500000,"APBD
Perjalanan dinas dalam daerah dalam rangka koordinasi lapanganGol IV5 ob x 75.000,00 = 375.000,00
Gol III,II18 ob x 50.000,00 = 900.000,00
Perjalanan dinas dalam daerah dalam rangka koordinasi ke propinsi
Gol IV5 op x 100.000,00 = 500.000,00Gol III,II23 op x 75.000,00 = 1.725.000,00"
2.01 . 2.01.01 . 01 . 20 , Penyediaan Jasa Keamanan ,72000000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Terselenggaranya honor bagi petugas keamanan kantor dinas
Target:4 orang 12 bulan"
2.01 . 2.01.01 . 01 . 20 . 5 . 2 . 1 , Belanja Pegawai ,72000000,
2.01 . 2.01.01 . 01 . 20 . 5 . 2 . 1 . 02 , Honorarium Non PNS,72000000,
2.01 . 2.01.01 . 01 . 20 . 5 . 2 . 1 . 02 . 02 , Honorarium Pegawai Honorer/Tidak Tetap,72000000,"APBD
Honor Petugas keamanan
Honor Petugas keamanan (4 orang)48 ob x 1.500.000,00 = 72.000.000,00"
2.01 . 2.01.01 . 01 . 22 , Penyediaan Jasa Tenaga Teknis Pendukung/Tenaga Perkantoran ,45650000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Terlaksananya penilaian angka kredit bagi pejabat fungsional medik veteriner dan paramedik veteriner
Target:6 orang pejabat fungsional"
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 1 , Belanja Pegawai ,36000000,
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 1 . 02 , Honorarium Non PNS,36000000,
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 1 . 02 . 02 , Honorarium Pegawai Honorer/Tidak Tetap,36000000,"APBD
Honorarium tenaga IT24 ob x 1.500.000,00 = 36.000.000,00"
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 , Belanja Barang dan Jasa ,9650000,
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 01 , Belanja Bahan Pakai Habis,450000,
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 01 . 01 , Belanja Alat Tulis Kantor,450000,"APBD
Belanja alat tulis kantorBelanja ATK1 tahun x 450.000,00 = 450.000,00"
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 06 , Belanja Cetak dan Penggandaan,4000000,
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 06 . 01 , Belanja Cetak,4000000,"APBD
Belanja cetak1 tahun x 4.000.000,00 = 4.000.000,00"
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 11 , Belanja Makanan dan  Minuman,1200000,
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 11 . 02 , Belanja Makanan Dan Minuman Rapat,1200000,"APBD
Belanja makan dan minum rapat koordinasi80 os x 15.000,00 = 1.200.000,00"
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 35 ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",4000000,
2.01 . 2.01.01 . 01 . 22 . 5 . 2 . 2 . 35 . 01 , Jasa Nara Sumber/Moderator/Tenaga Ahli,4000000,"APBD
Honorarium narasumber/instrukturHonor narasumber/instruktur senam1 tahun x 1.200.000,00 = 1.200.000,00
Honorarium pendampingan kesekretariatan (pengelolaan arsip, kepegawaian, dll)14 ok x 200.000,00 = 2.800.000,00"
2.01 . 2.01.01 . 02 , Program Peningkatan Sarana dan Prasarana Aparatur ,868096000,
2.01 . 2.01.01 . 02 . 07 , Pengadaan perlengkapan gedung kantor ,311050000,"Sumber Dana : APBD
Lokasi Kegiatan : Dipertahut Kab Bantul
Keluaran :Terlaksananya pengadaan rak arsip
Target:3 unit"
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 2 , Belanja Barang dan Jasa ,4000000,
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 2 . 21 , Belanja Jasa Konsultansi,4000000,
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 2 . 21 . 02 , Belanja Jasa Konsultansi Perencanaan,4000000,"APBD
Belanja jasa konsultasi perencanaan1 o/p x 4.000.000,00 = 4.000.000,00"
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 , Belanja Modal ,307050000,
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 27 , Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,135500000,
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 27 . 04 , Belanja Modal Peralatan dan Mesin - Pengadaan Alat Penyimpanan Perlengkapan Kantor,26250000,"APBD
Belanja modal pengadaan almari/rak/etalasePengadaan rak arsip dinas3 unit x 1.750.000,00 = 5.250.000,00
Pengadaan filling cabinet arsip dinas10 unit x 2.000.000,00 = 20.000.000,00
Pengadaan almari kegiatan operasional Kebun Buah Mangunan1 unit x 1.000.000,00 = 1.000.000,00"
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 27 . 05 , Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,109250000,"APBD
Belanja modal pengadaan White Board
Belanja modal pengadaan whiteboard kegiatan operasionalkebun buah mangunan1 unit x 300.000,00 = 300.000,00
Belanja pengadaan papan pengumuman2 unit x 2.500.000,00 = 5.000.000,00
Belanja modal pengadaan papan nama ruang kerja41 unit x 75.000,00 = 3.075.000,00
Belanja modal pengadaan ruang pertemuan audio1 unit x 100.000.000,00 = 100.000.000,00
Honor panitia pengadaan barangHonor PPK1 o/p x 350.000,00 = 350.000,00
Honor pejabat pengadaan barang1 o/p x 300.000,00 = 300.000,00
Honor pejabat penerima hasil pekerjaan1 o/p x 225.000,00 = 225.000,00"
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 28 , Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga,88675000,
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 28 . 01 , Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair,84175000,"APBD
Belanja modal pengadaan meubelairPengadaan gorden1 paket x 3.000.000,00 = 3.000.000,00
Belanja modal pengadaan meja kerja setengah biro19 unit x 1.700.000,00 = 32.300.000,00
Belanja modal pengadaan meja kerja front office, backdrop, dan logo1 unit x 9.000.000,00 = 9.000.000,00
Belanja modal pengadaan kursi kerja19 unit x 800.000,00 = 15.200.000,00
Belanja modal pengadaan meja kursi tamu sekretariat1 unit x 7.000.000,00 = 7.000.000,00
Belanja modal pengadaan kursi kerja kegiatan Optimalisasi UPT RPH2 unit x 500.000,00 = 1.000.000,00
Belanja modal pengadaan meja kerja setengah biro kegiatan optimalisasi UPT RPH2 unit x 900.000,00 = 1.800.000,00
Belanja modal pengadaanmeja rapat kegiatan Peningkatan produksi dan produktivitas tanaman hortikultura1 unit x 5.000.000,00 = 5.000.000,00
Belanja modal pengadaan kursi rapat kegiatan Peningkatan Produksi dan produktivitas tanaman hortikultura15 unit x 600.000,00 = 9.000.000,00
Honor panitia pengadaan barangHonor PPK1 o/p x 350.000,00 = 350.000,00
Honor pejabat pengadaan barang1 o/p x 300.000,00 = 300.000,00
Honor pejabat penerima hasil pekerjaan1 o/p x 225.000,00 = 225.000,00"
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 28 . 07 , Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pemadam Kebakaran,4500000,"APBD
Belanja modal pengadaan alat pemadam kebakaran3 unit x 1.500.000,00 = 4.500.000,00"
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 48 , Belanja Modal Peralatan dan Mesin -Pengadaan Alat Keamanan dan Perlindungan,5000000,
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 48 . 01 , Belanja Modal Peralatan dan Mesin -Pengadaan Alat Bantu Kemanan,5000000,"APBD
Belanja modal pengadaan CCTV2 unit x 2.500.000,00 = 5.000.000,00"
2.01 . 2.01.01 . 02 . 07 . 5 . 2 . 3 . 49 , Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,77875000,
