Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.20 . 1.20.03 . 01 . 09 . 5 . 2 . 2,Belanja Barang dan Jasa,5000000,
1.20 . 1.20.03 . 01 . 09 . 5 . 2 . 2 . 20,Belanja Pemeliharaan,5000000,
1.20 . 1.20.03 . 01 . 09 . 5 . 2 . 2 . 20 . 06,Belanja Pemeliharan perlengkapan kantor,5000000,"Pemerliharaan alat-alat kantor
Pemeliharaan alat-alat kantor1 Bjj x 5.000.000,00 = 5.000.000,00"
1.20 . 1.20.03 . 01 . 10,Penyediaan alat tulis kantor,5000000,"Sumber Dana : 
Lokasi Kegiatan : Bagian Tata Pemerintahan
Keluaran :  Kelancaran tugas pada Bagian Tata Pemerintahan
Target     :  1 Paket"
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2,Belanja Barang dan Jasa,5000000,
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,5000000,
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,5000000,"Belanja Alat tulis kantor
Belanja ATK1 Ls x 5.000.000,00 = 5.000.000,00"
1.20 . 1.20.03 . 01 . 11,Penyediaan barang cetakan dan penggandaan,4000000,"Sumber Dana : 
Lokasi Kegiatan : Bagian Tata Pemerintahan
Keluaran :  Optimalisasi tugas pada Bagian Tata Pemerintahan
Target     :  32.000 Lembar"
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2,Belanja Barang dan Jasa,4000000,
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4000000,
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4000000,"Belanja penggandaan
Belanja penggandaan32,000 Lbr x 125,00 = 4.000.000,00"
1.20 . 1.20.03 . 01 . 15,Penyediaan bahan bacaan dan peraturan perundang-undangan,2500000,"Sumber Dana : 
Lokasi Kegiatan : Bagian Tata Pemerintahan
Keluaran :  Kelancaran tugas administrasi pada Bagian Tata Pemerintahan
Target     :  2 Surat Kabar"
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2,Belanja Barang dan Jasa,2500000,
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,2500000,
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03 . 05,Belanja Surat Kabar/Majalah,2500000,"belanja surat kabar/majalah
Belanja langganan Surat Kabar/Majalah1 Ls x 2.500.000,00 = 2.500.000,00"
1.20 . 1.20.03 . 01 . 17,Penyediaan makanan dan minuman,3997500,"Sumber Dana : 
Lokasi Kegiatan : Bagian Tata Pemerintahan
Keluaran :  Kelancaran tugas pada Bagian Tata Pemerintahan
Target     :  12 Bulan"
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2,Belanja Barang dan Jasa,3997500,
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,3997500,
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2572500,"Belanja makan dan minum rapat
Belanja snack dan minum rapat185 Om x 8.500,00 = 1.572.500,0050 Om x 20.000,00 = 1.000.000,00"
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 . 03,Belanja Makanan Dan Minuman Tamu,1425000,"Belanja makan dan minum tamu
Belanja snack dan minum tamu50 Om x 8.500,00 = 425.000,0050 Om x 20.000,00 = 1.000.000,00"
1.20 . 1.20.03 . 01 . 18,Rapat-rapat koordinasi dan konsultasi ke luar daerah,74000000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Kelancaran tugas Administrasi Bagian Tata Pemerintahan
Target     :  12 Bulan"
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2,Belanja Barang dan Jasa,74000000,
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,74000000,
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,74000000,"Belanja perjalanan dinas luar daerah
Golongan IV12 Oj x 1.200.000,00 = 14.400.000,00
Golongan IV9 Oj x 800.000,00 = 7.200.000,00
Golongan III18 Oj x 610.000,00 = 10.980.000,00
Uang harian30 Oj x 530.000,00 = 15.900.000,00
Tiket Pesawat2 Oj x 7.600.000,00 = 15.200.000,00
Tiket kereta api9 Oj x 616.000,00 = 5.544.000,00
Taksi1 Ls x 4.776.000,00 = 4.776.000,00"
1.20 . 1.20.03 . 01 . 19,Rapat-rapat koordinasi dan konsultasi dalam daerah,7000000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Kelancaran tugas pada Bagian Tata Pemerintahan
Target     :  12 Bulan"
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2,Belanja Barang dan Jasa,7000000,
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,7000000,
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,7000000,"Belanja perjalanan dinas dalam daerah (Provinsi)
Golongan IV15 Oj x 100.000,00 = 1.500.000,00
Golongan III50 Oj x 75.000,00 = 3.750.000,00
Belanja perjalanan dinas dalam daerah (Kabupaten)
Golongan IV10 Oj x 75.000,00 = 750.000,00
Golongan III20 Oj x 50.000,00 = 1.000.000,00"
1.20 . 1.20.03 . 02,Program Peningkatan Sarana dan Prasarana Aparatur,79252500,
1.20 . 1.20.03 . 02 . 24,Pemeliharaan rutin/berkala kendaraan dinas/operasional,79252500,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  kelancaran Tugas Adiministrasi Bagian Tata Pemerintahan
Target     :  100 %"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2,Belanja Barang dan Jasa,79252500,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05,Belanja Perawatan Kendaraan Bermotor,79252500,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 01,Belanja Jasa Service,9600000,"Belanja jasa service
Pemeliharaan Kendaraan Roda 46 Ls x 800.000,00 = 4.800.000,00
Pemeliharaan Kendaraan Roda 224 Ls x 200.000,00 = 4.800.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 02,Belanja Penggantian Suku Cadang,14000000,"Belanja penggantian suku cadang
Pemeliharaan Kendaraan roda 46 Ls x 2.000.000,00 = 12.000.000,00
Pemeliharaan Kendaraan roda 28 Ls x 250.000,00 = 2.000.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 03,Belanja Bahan Bakar Minyak/Gas Dan Pelumas,55652500,"belanja BBM/Gas dan Pelumas
BBM Operasional Bagian Tata Pemerintahan2,400 Liter x 11.300,00 = 27.120.000,00
Bimbingan Teknis dan Implementasi Peraturan Per-UU100 Liter x 11.300,00 = 1.130.000,00
Penyusunan & pengumpulan data dan statistik Daerah (Monografi)200 Liter x 11.300,00 = 2.260.000,00
Koordinasi dan monitoring tingkat kecamatan125 Liter x 11.300,00 = 1.412.500,00
Koordinasi penyelenggaraan pemerintahan umum dan daerah125 Liter x 11.300,00 = 1.412.500,00
Penyusunan RKT,IKU dan Tapkin120 Liter x 11.300,00 = 1.356.000,00
Sosialisasi Peraturan Perundang-undangan130 Liter x 11.300,00 = 1.469.000,00LAKIP250 Liter x 11.300,00 = 2.825.000,00
Tindaklanjut hasil Temuan Pengawasan100 Liter x 11.300,00 = 1.130.000,00
Penyusunan data base peta batas daerah, toponimi dan Gesetir200 Liter x 11.300,00 = 2.260.000,00
Laporan Penyelenggaraan Pemerintahan Daerah200 Liter x 11.300,00 = 2.260.000,00
Evaluasi Otda200 Liter x 11.300,00 = 2.260.000,00
Failitasi tanah SG150 Liter x 11.300,00 = 1.695.000,00
Pengadaan tanah untuk pembangunan SMA N 1 Bantul200 Liter x 11.300,00 = 2.260.000,00
Pemberdayaan PPAT Kecamatan175 Liter x 11.300,00 = 1.977.500,00
Fasilitasi penyelesaian konflik-konflik pertanahan250 Liter x 11.300,00 = 2.825.000,00"
1.20 . 1.20.03 . 05,Program Peningkatan Kapasitas Sumber Daya Aparatur,57000000,
1.20 . 1.20.03 . 05 . 02,Sosialisasi peraturan perundang-undangan,5000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya sosialisasi peraturan perundang-undangan
Target     :  100 %"
1.20 . 1.20.03 . 05 . 02 . 5 . 2 . 2,Belanja Barang dan Jasa,5000000,
1.20 . 1.20.03 . 05 . 02 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1950000,
1.20 . 1.20.03 . 05 . 02 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1950000,"Belanja ATK
Belanja alat tulis penyelenggaraan1 Ls x 200.000,00 = 200.000,00
Belanja ATK Peserta70 Ok x 25.000,00 = 1.750.000,00"
1.20 . 1.20.03 . 05 . 02 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,770000,
1.20 . 1.20.03 . 05 . 02 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,770000,"Belanja penggandaan
Belanja Fotocopy560 Lbr x 125,00 = 70.000,00
Belanja penggandaan materi70 Eks x 10.000,00 = 700.000,00"
1.20 . 1.20.03 . 05 . 02 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,2280000,
1.20 . 1.20.03 . 05 . 02 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2280000,"Belanja makan dan minum rapat80 Om x 28.500,00 = 2.280.000,00"
1.20 . 1.20.03 . 05 . 03,Bimbingan teknis implementasi peraturan perundang-undangan,52000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terslenggaranya Bimbingan teknis bagi aparatur kecamatan dalam penyusunan buku administrasi kecamatan
Target     :  100 %"
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2,Belanja Barang dan Jasa,52000000,
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,14000000,
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,14000000,"Belanja ATK
Belanja ATK kegiatan1 ls x 5.000.000,00 = 5.000.000,00
Belanja ATK Peserta300 Pkt x 30.000,00 = 9.000.000,00"
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,8525000,
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,8525000,"Belanja penggandaan32,200 lbr x 125,00 = 4.025.000,00
belanja penggandaan materi300 Eks x 15.000,00 = 4.500.000,00"
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,9975000,
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1425000,"Belanja makan dan minum rapat
Belanja makan dan minu rakor50 Om x 28.500,00 = 1.425.000,00"
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8550000,"Belanja makan dan minum pelaksanaan kegiatan300 Om x 28.500,00 = 8.550.000,00"
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",19500000,
1.20 . 1.20.03 . 05 . 03 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,19500000,"Honor narasumber
Honor pemateri26 Jpl x 750.000,00 = 19.500.000,00"
1.23 . 1.20.03 . 15,Program pengembangan data/informasi/statistik daerah,192500000,
1.23 . 1.20.03 . 15 . 02,"Pengolahan, updating dan analisis data dan statistik daerah",85000000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksanannya penyusunan buku rekapitulasi data monografi kecamatan dan monografi kota
Target     :  1 Buku"
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2,Belanja Barang dan Jasa,85000000,
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,6000000,
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,6000000,"Belanja ATK1 Ls x 6.000.000,00 = 6.000.000,00"
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4757500,
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4757500,"Belanja penggandaan
Penggandaan Rekap Monografi Kecamatan Semester I20 Eks x 12.500,00 = 250.000,00
Penggandaan Rekap Monografi Kecamatan Semester II20 Eks x 12.500,00 = 250.000,00
Penggandaan Rekap Monografi Kota20 Eks x 12.500,00 = 250.000,00
Penggandaan surat-surat dll32,060 Lbr x 125,00 = 4.007.500,00"
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,17812500,
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,17812500,"Belanja makan dan minum rakor
Jamuan snack Rakor625 Om x 8.500,00 = 5.312.500,00
jamuan makan rakor625 Om x 20.000,00 = 12.500.000,00"
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,56430000,
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,11250000,"Belanja perjalanan dinas Dalam daerah (Kabupaten)
Golongan IV20 Oj x 75.000,00 = 1.500.000,00
Golongan III90 `Oj x 50.000,00 = 4.500.000,00
Belanja perjalanan dinas dalam daerah (Provinsi)
Golongan IV15 Oj x 100.000,00 = 1.500.000,00
Golongan III50 Oj x 75.000,00 = 3.750.000,00"
1.23 . 1.20.03 . 15 . 02 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,45180000,"Belanja perjalanan dinas luar daerah Gologan IV
Uang Harian9 Oj x 530.000,00 = 4.770.000,00
Tiket kereta api3 Oj x 616.000,00 = 1.848.000,00
Biaya penginapan9 Oj x 800.000,00 = 7.200.000,00
Taksi3 oj x 794.000,00 = 2.382.000,00
Belanja perjalanan dinas luar daerah 
Gologan IIIUang harian18 Oj x 530.000,00 = 9.540.000,00
Tiket Kereta api6 Oj x 616.000,00 = 3.696.000,00
Biaya penginapan18 Oj x 610.000,00 = 10.980.000,00
Taksi6 Oj x 794.000,00 = 4.764.000,00"
1.23 . 1.20.03 . 15 . 06,"Penyusunan Data Base Peta Batas Daerah, Toponimi dan Gesetir",107500000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  terwujudnya kejelasan batas wilayah antara Kabupaten Bantul dan Kabupaten Sleman
Target     :  20 Pilar"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2,Belanja Barang dan Jasa,107500000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1500000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1500000,"Belanja ATK
Belanja ATK Kegiatan1 Ls x 1.500.000,00 = 1.500.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 02,Belanja Bahan/Material,37500000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 02 . 11,Belanja Pilar,37500000,"Belanja Pilar
Penambahan Pilar batas antara Type D(PABA)25 Bh x 1.500.000,00 = 37.500.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5084000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,5084000,"Belanja penggandaan16,672 Lbr x 125,00 = 2.084.000,00
Belanja penggandaan buku laporan batas wilayah20 Eks x 150.000,00 = 3.000.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,14250000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,14250000,"Belanja makan dan minum rapat
Jamuan rapat koordinasi250 Om x 28.500,00 = 7.125.000,00
Jamuan sosialisasi250 Om x 28.500,00 = 7.125.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,26966000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,6500000,"Belanja perjalanan dinas dalam daerah (Provinsi)
Golongan IV10 Oj x 100.000,00 = 1.000.000,00
Golongan III30 Oj x 75.000,00 = 2.250.000,00
Belanja perjalanan dinas dalam daerah (Kabupaten)
Golongan IV10 Oj x 75.000,00 = 750.000,00
Golongan III50 Oj x 50.000,00 = 2.500.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,20466000,"Belanja perjalanan dinas luar daerah Golongan III
Uang Harian11 Oj x 530.000,00 = 5.830.000,00
Tiket kereta api9 Oj x 616.000,00 = 5.544.000,00
Biaya penginapan11 Oj x 610.000,00 = 6.710.000,00
Taksi3 Oj x 794.000,00 = 2.382.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 21,Belanja Jasa Konsultansi,13500000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 21 . 01,Belanja Jasa Konsultansi Penelitian,13500000,"Belanja Jasa Konsultasi penelitian
Konsultasi penentuan titik koordinat25 Titik x 500.000,00 = 12.500.000,00
Konsultasi deskripsi hasil penentuan titik koordinat1 Paket x 1.000.000,00 = 1.000.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",1800000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1800000,"Honor Narasumber6 Jpl x 300.000,00 = 1.800.000,00"
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 36,Belanja Jasa Transport Petugas/Peserta,6900000,
1.23 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 36 . 02,Honorarium Peserta Rapat/Sosialisasi,6900000,"Honor sosialisasi
Honor peserta sosialisasi Rupa Bumi276 Ok x 25.000,00 = 6.900.000,00"
1.09 . 1.20.03 . 16,"Program penataan penguasaan, pemilikan, penggunaan dan pemanfaatan tanah",3414500000,
1.09 . 1.20.03 . 16 . 03,Pemberdayaan PPAT kecamatan,22500000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terselenggaranya kegiatan pemberdayaan PPAT
Target     :  1 Kali"
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2,Belanja Barang dan Jasa,22500000,
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,13425000,
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,13425000,"Belanja ATK1 Ls x 925.000,00 = 925.000,00
Belanja ATK kegiatan50 Set x 250.000,00 = 12.500.000,00"
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1125000,
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1125000,"Belanja penggandaan
Belanja Fotocopy3,000 lbr x 125,00 = 375.000,00
Belanja penggandaan materi50 set x 15.000,00 = 750.000,00"
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,4950000,
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,400000,"Belanja makan dan minum rapat
Belanja makan dan minum rapat persiapan20 Om x 20.000,00 = 400.000,00"
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,4550000,"Belanja makan dan minum pelaksanaan kegiatan70 om x 65.000,00 = 4.550.000,00"
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",1500000,
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1500000,"Jasa Narasumber/Moderator/Tenaga Ahli
Honor Narasumber6 Jpl x 250.000,00 = 1.500.000,00"
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 36,Belanja Jasa Transport Petugas/Peserta,1500000,
1.09 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 36 . 02,Honorarium Peserta Rapat/Sosialisasi,1500000,"Honorarium peserta sosialisasi
Honorarium peserta rapat50 Oh x 30.000,00 = 1.500.000,00"
1.09 . 1.20.03 . 16 . 12,Pengadaan tanah dari tanah kas desa,2959000000,"Sumber Dana : 
Keluaran :  Terbebaskannya tanah kas desa Palbapang
Target     :  1.569 M2"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 1,Belanja Pegawai,15000000,
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 1 . 01,Honorarium PNS,15000000,
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,15000000,"Honor panitia pelaksana kegiatan
Honorarium Tim Sekretariat Kegiatan1 Bjj x 10.000.000,00 = 10.000.000,00
Honorarium Tim Teknis Operasional1 Bjj x 5.000.000,00 = 5.000.000,00"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2,Belanja Barang dan Jasa,5632000,
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,698500,
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,548500,"Belanja bahan pakai habis
Belanja alat tulis kantor1 Ls x 548.500,00 = 548.500,00"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 01 . 04,"Belanja Perangko, Materai Dan Benda Pos",150000,"Belanja perangko, materai dan benda pos lainnya
Materai 600020 Bh x 6.000,00 = 120.000,00
Materai 300010 Bh x 3.000,00 = 30.000,00"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,195000,
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,70000,"Belanja Cetak(blanko dan kelengkapannya)2 Bh x 35.000,00 = 70.000,00"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,125000,"Belanja penggandaan1,000 Lbr x 125,00 = 125.000,00"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,3448500,
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1282500,"Belanja makan dan minum rapat
Belanja snack dan minum rapat45 Om x 8.500,00 = 382.500,0045 Om x 20.000,00 = 900.000,00"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2166000,"Belanja makan dan minum pelaksanaan kegiatanSosialisasi/musyawarah/pembayaran gantirugi76 Om x 28.500,00 = 2.166.000,00"
1.09 . 1.20.03 . 16 . 12 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,1290000,
