"1.14.1.14.01.00.17.012","Peningkatan peran LKS tripartit",429529500,429529500,"0,00","0.00",
"1.14.1.14.01.00.17.014","Penanganan prosedur penyelesaian
perselisihan hubungan industrial",20229500,20229500,"0,00","0.00",
"1.14.1.14.01.00.17.015","Penyelesaian prosedur pemberian perlindungan hukum dan jaminan sosial ketenagakerjaan",180157500,180157500,"0,00","0.00",
"1.06","Perencanaan Pembangunan",62569500,62569500,"0,00","0.00",
"1.06.1.14.01.00.21","Program perencanaan pembangunan daerah",62569500,62569500,"0,00","0.00",
"1.06.1.14.01.00.21.018","Penyusunan Renstra SKPD",62569500,62569500,"0,00","0.00",
"1.13","Sosial",1845512000,1866386000,20874000,"1.13",
"1.13.1.14.01.00.15","Program Pemberdayaan Fakir Miskin, Komunitas Adat Terpencil (KAT) dan Penyandang Masalah Kesejahteraan",284829500,284829500,"0,00","0.00",
"1.13.1.14.01.00.15.007","Bimbingan sosial Dan bantuan bagi keluarga miskin no potensial (kesrakat)",49286500,49286500,"0,00","0.00",
"1.13.1.14.01.00.15.010","Peningkatan manajemen usaha bagi keluarga miskin ",129740000,129740000,"0,00","0.00",
"1.13.1.14.01.00.15.011","Peningkatan pelayanan program keluarga harapan",105803000,105803000,"0,00","0.00",
"1.13.1.14.01.00.16","Program Pelayanan dan Rehabilitasi Kesejahteraan Sosial",664550500,664550500,"0,00","0.00",
"1.13.1.14.01.00.16.013","penyediaan beras penyangga (buffer stock)",231681500,231681500,"0,00","0.00",
"1.13.1.14.01.00.16.015","Penanganan dan pembinaan anjal, orang terlantar, gelandangan psikopat dan pengemis",243880000,243880000,"0,00","0.00",
"1.13.1.14.01.00.16.023","Pemberdayaan penyandang disabilitas",188989000,188989000,"0,00","0.00",
"1.13.1.14.01.00.17","Program pembinaan anak terlantar",30192000,30192000,"0,00","0.00",
"1.13.1.14.01.00.17.009","Advokasi penyelesaian bayi/anak terlantar",30192000,30192000,"0,00","0.00",
"1.13.1.14.01.00.18","Program pembinaan para penyandang cacat dan trauma",108981000,108981000,"0,00","0.00",
"1.13.1.14.01.00.18.003","Pendidikan dan pelatihan bagi penyandang cacat dan eks trauma",108981000,108981000,"0,00","0.00",
"1.13.1.14.01.00.19","Program pembinaan panti asuhan/ panti jompo",33001000,33001000,"0,00","0.00",
"1.13.1.14.01.00.19.009","Peningkatan pelayanan dasar bagi anak asuh panti sosial ",33001000,33001000,"0,00","0.00",
"1.13.1.14.01.00.21","Program Pemberdayaan Kelembagaan Kesejahteraan Sosial ",240901000,260513000,19612000,"8.14",
"1.13.1.14.01.00.21.002","Peningkatan jejaring kerjasama pelaku-pelaku usaha kesejahteraan sosial masyarakat",240901000,260513000,19612000,"8.14",
"1.13.1.14.01.00.22","Program Penanggulangan Kemiskinan",483057000,484319000,1262000,"0.26",
"1.13.1.14.01.00.22.006","Pembinaan Usaha ekonomi bagi pekerja ter-PHK",17998000,17998000,"0,00","0.00",
"1.13.1.14.01.00.22.007","Pendampingan bagi wanita rawan sosial ekonomi",161789000,161789000,"0,00","0.00",
"1.13.1.14.01.00.22.026","Penyelenggaraan distribusi raskin",303270000,304532000,1262000,"0.42",
"1.16","Penanaman Modal",10516000,10516000,"0,00","0.00",
"1.16.1.14.01.00.17","Program Penyiapan potensi sumberdaya, sarana dan prasarana daerah",10516000,10516000,"0,00","0.00",
"1.16.1.14.01.00.17.010","Pengelolaan Penguatan Modal",10516000,10516000,"0,00","0.00",
"1.18","Pemuda dan Olah Raga",158774000,158774000,"0,00","0.00",
"1.18.1.14.01.00.18","Program upaya pencegahan penyalahgunaan narkoba",158774000,158774000,"0,00","0.00",
"1.18.1.14.01.00.18.003","Rintisan desa pelopor bebas napza",158774000,158774000,"0,00","0.00",
"1.19","Kesatuan Bangsa dan Politik Dalam Negeri",45548000,45548000,"0,00","0.00",
"1.19.1.14.01.00.22","Program pencegahan dini dan penanggulangan korban bencana alam",45548000,45548000,"0,00","0.00",
"1.2","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan",21909500,21909500,"0,00","0.00",
"1.20.1.14.01.00.20","Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH",21909500,21909500,"0,00","0.00",
"1.20.1.14.01.00.20.016","Implementasi SPIP",21909500,21909500,"0,00","0.00",
"1.23","Statistik",301927500,301927500,"0,00","0.00",
"1.23.1.14.01.00.15","Program pengembangan data/informasi/statistik daerah",301927500,301927500,"0,00","0.00",
"1.23.1.14.01.00.15.017","Updating dan Validasi data Ketenagakerjaan dan Sosial",301927500,301927500,"0,00","0.00",
"1.24","Kearsipan",45553000,45553000,"0,00","0.00",
"1.24.1.14.01.00.16","Program penyelamatan dan pelestarian dokumen/arsip daerah",45553000,45553000,"0,00","0.00",
"1.24.1.14.01.00.16.006","Pengelolaan dokumen SKPD",45553000,45553000,"0,00","0.00",
"1.25","Komunikasi dan Informatika",11988000,11988000,"0,00","0.00",
"1.25.1.14.01.00.15","Program Pengembangan Komunikasi, Informasi dan Media Massa",11988000,11988000,"0,00","0.00",
"1.25.1.14.01.00.15.009","Pengelolaan Website",11988000,11988000,"0,00","0.00",
2,"URUSAN PILIHAN",552925000,590505500,37580500,"6.80",
"2.08","Transmigrasi",552925000,590505500,37580500,"6.80",
"2.08.1.14.01.00.17","Program Transmigrasi Regional",552925000,590505500,37580500,"6.80",
"2.08.1.14.01.00.17.001","Penyuluhan transmigrasi regional",58074500,58074500,"0,00","0.00",
"2.08.1.14.01.00.17.003","Bimbingan petugas pendaftar dan validasi minat transmigrasi",31227000,31227000,"0,00","0.00",
"2.08.1.14.01.00.17.004","Penyiapan pelayanan penempatan calon transmigrasi",371016500,408597000,37580500,"10.13",
"2.08.1.14.01.00.17.007","Peningkatan kemitraan Mitra Makarya Muktitama",92607000,92607000,"0,00","0.00",
,"Jumlah Belanja",15760920400,16061765900,300845500,"1.91",
,"Suprlus/(Defisit)",-15618920400,-15902765900,,,
