Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,,
2.06.2.06.02.01.02. ,PENYEDIAAN JASA KOMUNIKASI^SUMBER DAYA ,198000000,Lokasi Kegiatan: Kantor Pengelolaan Pasar AIR DAN LISTRIK Sumber Dana: PAD.  Bagi Hasil Pajak Prov.,,,
2.06.2.06.02.01.02.5.2.2. ,BELANJA BARANG DAN JASA ,198000000,,,,
2.06.2.06.02.01.02.5.2.2.03. ,Belanja Jasa Kantor ,198000000,,,,
2.06.2.06.02.01.02.5.2.2.03.001. ,Belanja telephon/kawat/faximile/internet ,6000000, Belanja rekening telepon 6000000.00,,,
2.06.2.06.02.01.02.5.2.2.03.002. ,Belanja air ,6000000, Belanja rekening air 6000000.00,,,
2.06.2.06.02.01.02.5.2.2.03.003. ,Belanja listrik ,186000000, Belanja rekening listrik 186000000.00,,,
2.06.2.06.02.01.03. ,PENYEDIAAN JASA PERALATAN^ PERLENGKAPAN ,36400000,Lokasi Kegiatan: Pasar Ngeplang. Hewan Ngawu. Pakel. Bambu.Jepitu.Kaisihan.Wiladeg.Ngrancah. KANTOR^ GEDUNG^ DAN TANAH Trowono. Hewan Semin. Hewan Rongkop Sumber Dana: PAD.  DAU.,,,
2.06.2.06.02.01.03.5.2.2. ,BELANJA BARANG DAN JASA ,36400000,,,,
2.06.2.06.02.01.03.5.2.2.07. ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,36400000,,,,
2.06.2.06.02.01.03.5.2.2.07.005. ,Belanja Sewa Tanah ,36400000, Belanja sewa tanah 36400000.00 Sewa tanah Pasar Ngeplang 2000000.00 Pasar Hewan Semin 4500000.00 Pasar Hewan Rongkop 2200000.00  Pasar Wiladeg 1500000.00 Pasar Hewan Ngawu 4000000.00 Pasar Pakel 2500000.00 Pasar Bambu 6000000.00 Pasar Jepitu 4000000.00 Pasar Kasihan 1200000.00 Pasar Ngrancah 4000000.00 Pasar Trowono 4500000.00,,,
2.06.2.06.02.01.04. ,PENYEDIAAN JASA PEMELIHARAAN DAN ,11150000,Lokasi Kegiatan: Kantor Pengelolaan Pasar PERIZINAN KENDARAAN DINAS/OPERASIONAL Sumber Dana: DAU.,,,
2.06.2.06.02.01.04.5.2.2. ,BELANJA BARANG DAN JASA ,11150000,,,,
2.06.2.06.02.01.04.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,11150000,,,,
2.06.2.06.02.01.04.5.2.2.05.005. ,Belanja Surat Tanda Nomor Kendaraan ,11150000, STNK/pajak roda 4 1200000.00 STNK/pajak roda 2 5100000.00 STNK/pajak Pic up armada sampah 1600000.00 STNK/pajak  Dump Truk armada sampah 3000000.00 STNK/pajak viar 250000.00,,,
2.06.2.06.02.01.07. ,PENYEDIAAN JASA PERBAIKAN PERALATAN KERJA ,9000000,Lokasi Kegiatan: -Kantor Pengelolaan Pasar Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.,,,
2.06.2.06.02.01.07.5.2.2. ,BELANJA BARANG DAN JASA ,9000000,,,,
2.06.2.06.02.01.07.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,9000000, kantor,,,
2.06.2.06.02.01.07.5.2.2.18.001. ,Belanja pemeliharaan perlatan kantor ,9000000, ( Biaya pemeliharaan komputer. printer. laptop. mesin tik. LCD ) 9000000.00,,,
2.06.2.06.02.01.08. ,PENYEDIAAN ALAT TULIS KANTOR ,18750000,Lokasi Kegiatan: Kantor Pengelolaan Pasar- Sumber Dana: DAU.,,,
2.06.2.06.02.01.08.5.2.2. ,BELANJA BARANG DAN JASA ,18750000,,,,
2.06.2.06.02.01.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,18750000,,,,
2.06.2.06.02.01.08.5.2.2.01.001. ,Belanja alat tulis kantor ,18750000, Belanja ATK 18750000.00,,,
2.06.2.06.02.01.09. ,PENYEDIAAN BARANG CETAKAN DAN ,35242000,Lokasi Kegiatan: Kantor Pengelolaan Pasar PENGGANDAAN Sumber Dana: PAD.  DAU.,,,
2.06.2.06.02.01.09.5.2.2. ,BELANJA BARANG DAN JASA ,35242000,,,,
2.06.2.06.02.01.09.5.2.2.06. ,Belanja Cetak dan Penggandaan ,35242000,,,,
2.06.2.06.02.01.09.5.2.2.06.001. ,Belanja Cetak ,22742000, Belanja cetak 22742000.00,,,
2.06.2.06.02.01.09.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,12500000, Belanja penggandaan 12500000.00,,,
2.06.2.06.02.01.10. ,PENYEDIAAN KOMPONEN INSTALASI ,113500000,Lokasi Kegiatan: Kantor Pengelolaan Pasar LISTRIK/PENERANGAN BANGUNAN KANTOR Sumber Dana: DAU.,,,
2.06.2.06.02.01.10.5.2.2. ,BELANJA BARANG DAN JASA ,7300000,,,,
2.06.2.06.02.01.10.5.2.2.01. ,Belanja Bahan Pakai Habis ,6000000,,,,
2.06.2.06.02.01.10.5.2.2.01.003. ,Belanja alat listrik dan elektronika (lampu pijar^ batery ,6000000, keri Belanja alat listrik dan elektronika (Kabel. MCB. Feting. Rol. Travo. Lampu. 6000000.00 Meteran Listrik. starter. klem. roosten),,,
2.06.2.06.02.01.10.5.2.2.03. ,Belanja Jasa Kantor ,1300000,,,,
2.06.2.06.02.01.10.5.2.2.03.006. ,Belanja jasa tenaga harian lepas/upah tenaga ,1300000, Belanja upah tukang 1300000.00,,,
2.06.2.06.02.01.10.5.2.3. ,BELANJA  MODAL ,106200000,,,,
2.06.2.06.02.01.10.5.2.3.25. ,Belanja Modal Pengadaan Instalasi Listrik dan ,106200000, Telepon,,,
2.06.2.06.02.01.10.5.2.3.25.001. ,Belanja Modal Pengadaan Instalasi Listrik. ,106200000, Belanja pemasangan instalasi dan meteran listrik 105600000.00 Daya 450 VA 73100000.00 daya 1300 VA 24000000.00 Pemasangan instalasi listrik Pasar Klampok 3500000.00 Pemasangan listrik Pasar sambeng 3500000.00 tambah daya Pasar Trowono 1500000.00 Honor Pejabat Pengadaan 300000.00 Honor pejabat penerima 300000.00,,,
2.06.2.06.02.01.11. ,PENYEDIAAN PERALATAN DAN PERLENGKAPAN ,147850000,Lokasi Kegiatan: Kantor Pengelolaan Pasar KANTOR Sumber Dana: PAD.  DAU.,,,
2.06.2.06.02.01.11.5.2.3. ,BELANJA  MODAL ,147850000,,,,
2.06.2.06.02.01.11.5.2.3.11. ,Belanja Modal Pengadaan Perlengkapan Kantor ,24000000,,,,
2.06.2.06.02.01.11.5.2.3.11.007. ,Belanja modal AC ,24000000, Belanja AC 24000000.00,,,
2.06.2.06.02.01.11.5.2.3.12. ,Belanja Modal Pengadaan Komputer ,106600000,,,,
2.06.2.06.02.01.11.5.2.3.12.002. ,Belanja modal pengadaan komputer /PC ,85600000, Pengadaan Komputer 85000000.00 Honor pejabat pengadaan` 300000.00 Honor pejabat penerima 300000.00,,,
2.06.2.06.02.01.11.5.2.3.12.003. ,Belanja modal pengadaan printer ,13500000, Belanja printer 13500000.00,,,
2.06.2.06.02.01.11.5.2.3.12.004. ,Belanja modal pengadaan notebook/laptop ,7500000, Belanja lap top 7500000.00,,,
2.06.2.06.02.01.11.5.2.3.16. ,Belanja Modal Pengadaan Alat-alat Studio ,6750000,,,,
2.06.2.06.02.01.11.5.2.3.16.003. ,Belanja modal pengadaan proyektor ,6750000, Belanja proyektor 6750000.00,,,
2.06.2.06.02.01.11.5.2.3.17. ,Belanja Modal Pengadaan Alat-alat Komunikasi ,10500000,,,,
2.06.2.06.02.01.11.5.2.3.17.002. ,Belanja modal pengadaan faximile ,2000000, belanja faximile 2000000.00,,,
2.06.2.06.02.01.11.5.2.3.17.008. ,Belanja modal pengadaan sound sistem ,8500000, Belanja sound sistem/horn 8500000.00,,,
2.06.2.06.02.01.12. ,PENYEDIAAN PERALATAN RUMAH TANGGA ,12000000,Lokasi Kegiatan: -Kantor Pengelolaan Pasar Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.,,,
2.06.2.06.02.01.12.5.2.2. ,BELANJA BARANG DAN JASA ,3000000,,,,
2.06.2.06.02.01.12.5.2.2.01. ,Belanja Bahan Pakai Habis ,3000000,,,,
2.06.2.06.02.01.12.5.2.2.01.005. ,Belanja peralatan kebersihan dan bahan pembersih ,3000000, Belanja peralatan kebersihan dan bahan pembersih kantor 3000000.00,,,
2.06.2.06.02.01.12.5.2.3. ,BELANJA  MODAL ,9000000,,,,
2.06.2.06.02.01.12.5.2.3.10. ,Belanja Modal Pengadaan Peralatan Kantor ,9000000,,,,
2.06.2.06.02.01.12.5.2.3.10.011. ,Belanja modal pengadaan tabung pemadam kebakaran ,9000000, Pengadaan tabung pemadam kebakaran 9000000.00,,,
2.06.2.06.02.01.13. ,PENYEDIAAN BAHAN BACAAN DAN PERATURAN ,2040000,Lokasi Kegiatan: Kantor Pengelolaan Pasar PERUNDANG-UNDANGAN Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.,,,
2.06.2.06.02.01.13.5.2.2. ,BELANJA BARANG DAN JASA ,2040000,,,,
2.06.2.06.02.01.13.5.2.2.03. ,Belanja Jasa Kantor ,2040000,,,,
2.06.2.06.02.01.13.5.2.2.03.005. ,Belanja surat kabar/majalah ,2040000, Belanja surat kabar 2040000.00,,,
2.06.2.06.02.01.15. ,PENYEDIAAN MAKANAN DAN MINUMAN ,8725000,Lokasi Kegiatan: Kantor Pengelolaan Pasar Sumber Dana: DAU.,,,
2.06.2.06.02.01.15.5.2.2. ,BELANJA BARANG DAN JASA ,8725000,,,,
2.06.2.06.02.01.15.5.2.2.11. ,Belanja Makanan dan Minuman ,8725000,,,,
2.06.2.06.02.01.15.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,6125000, Belanja makan rapat 4400000.00 Belanja minum snack rapat 1725000.00,,,
2.06.2.06.02.01.15.5.2.2.11.003. ,Belanja makanan dan minuman tamu ,2600000, Belanja makan tamu 1700000.00 Belanja minum snack tamu 900000.00,,,
2.06.2.06.02.01.16. ,RAPAT-RAPAT KOORDINASI DAN KONSULTASI KE ,41220000,Lokasi Kegiatan: dalam daerah dan jabodetabek LUAR DAERAH Sumber Dana: DAU.,,,
2.06.2.06.02.01.16.5.2.2. ,BELANJA BARANG DAN JASA ,41220000,,,,
2.06.2.06.02.01.16.5.2.2.15. ,Belanja Perjalanan Dinas ,41220000,,,,
2.06.2.06.02.01.16.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,31960000, Gol IV 2400000.00 Gol III 18000000.00 Gol II 8000000.00 Perjalanan dinas ke propinsi DIY Gol IV 560000.00 Gol III 1800000.00 Gol II 1200000.00,,,
2.06.2.06.02.01.16.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,9260000, Gol IV 2730000.00 Uang harian 1590000.00 Penginapan 800000.00 Uang taksi 340000.00 Gol III 2530000.00 Uang harian 1590000.00 Penginapan 600000.00 Uang taksi 340000.00 tiket 4000000.00,,,
2.06.2.06.02.01.17. ,PENYEDIAAN JASA TENAGA ,93600000,Lokasi Kegiatan: Kantor Pengelolaan Pasar ADMINISTRASI/TEKNIK PERKANTORAN Sumber Dana: PAD.  DAU.,,,
2.06.2.06.02.01.17.5.2.1. ,BELANJA PEGAWAI ,93600000,,,,
2.06.2.06.02.01.17.5.2.1.02. ,Honorarium Non PNS ,93600000,,,,
2.06.2.06.02.01.17.5.2.1.02.001. ,Honorarium Tenaga Kontrak ,93600000, Petugas pungut 15600000.00 petugas satpam 2 x 13 bulan 31200000.00 Petugas ME 3 x 13 bulan 46800000.00,,,
2.06.2.06.02.02. ,PROGRAM PENINGKATAN SARANA DAN ,287875200, PRASARANA APARATUR,,,
2.06.2.06.02.02.08. ,PENGADAAN MEBELAIR ,70650000,Lokasi Kegiatan: Kantor Pengelolaan Pasar Sumber Dana: PAD.  DAU.,,,
2.06.2.06.02.02.08.5.2.3. ,BELANJA  MODAL ,70650000,,,,
2.06.2.06.02.02.08.5.2.3.11. ,Belanja Modal Pengadaan Perlengkapan Kantor ,16800000,,,,
2.06.2.06.02.02.08.5.2.3.11.002. ,Belanja modal pengadaan almari ,16800000, Belanja almari arsip 8000000.00 Pengadaan almari etalase 1800000.00 pengadaan almari kayu 7000000.00,,,
2.06.2.06.02.02.08.5.2.3.13. ,Belanja Modal Pengadaan Mebeulair ,45850000,,,,
2.06.2.06.02.02.08.5.2.3.13.001. ,Belanja modal pengadaan meja kerja ,18000000, Belanja meja telepon 500000.00 Meja komputer 8500000.00 pengadaan meja kerja 9000000.00,,,
2.06.2.06.02.02.08.5.2.3.13.002. ,Belanja modal pengadaan meja rapat ,14000000, Belanja meja rapat 14000000.00,,,
2.06.2.06.02.02.08.5.2.3.13.004. ,Belanja modal pengadaan kursi kerja ,4500000, pengadaan kursi kerja 4500000.00,,,
2.06.2.06.02.02.08.5.2.3.13.005. ,Belanja modal pengadaan kursi rapat ,8000000, Belanja kursi rapat 8000000.00,,,
2.06.2.06.02.02.08.5.2.3.13.011. ,Belanja modal pengadaan kursi tunggu ,1350000, Pengadaan kursi tunggu 1350000.00,,,
2.06.2.06.02.02.08.5.2.3.28. ,Belanja Modal Pengadaan Barang bercorak ,8000000, Kesenian^ Kebudayaan,,,
2.06.2.06.02.02.08.5.2.3.28.006. ,Belanja modal pengadaan maket/miniatur/diorama ,8000000, Pengadaan maket pasar 8000000.00,,,
2.06.2.06.02.02.10. ,PEMELIHARAAN RUTIN/BERKALA GEDUNG KANTOR ,122032000,Lokasi Kegiatan: Kantor Pengelolaan Pasar Sumber Dana: DAU.,,,
2.06.2.06.02.02.10.5.2.2. ,BELANJA BARANG DAN JASA ,100000000,,,,
2.06.2.06.02.02.10.5.2.2.02. ,Belanja Bahan/Material ,70000000,,,,
2.06.2.06.02.02.10.5.2.2.02.001. ,Belanja bahan baku bangunan ,70000000, Kemantren Pasar Semin 5000000.00 kemantren Pasar Rongkop 10000000.00 Kemantren Pasar Ponjong 10000000.00 Kemantren Pasar Semanu Karangmojo 5000000.00 Kemantren Pasar Tepus 5000000.00 Kemantren Pasar Wonosari 10000000.00 Kemantren Pasar Playen 10000000.00 Kemantren Pasar Nglipar Gedangsari 10000000.00 Kemantren Pasar Paliyan panggang 5000000.00,,,
2.06.2.06.02.02.10.5.2.2.03. ,Belanja Jasa Kantor ,30000000,,,,
2.06.2.06.02.02.10.5.2.2.03.006. ,Belanja jasa tenaga harian lepas/upah tenaga ,30000000, Belanja upah tenaga 30000000.00,,,
2.06.2.06.02.02.10.5.2.3. ,BELANJA  MODAL ,22032000,,,,
2.06.2.06.02.02.10.5.2.3.11. ,Belanja Modal Pengadaan Perlengkapan Kantor ,22032000,,,,
2.06.2.06.02.02.10.5.2.3.11.021. ,Belanja modal papan nama ,22032000, Pengadaan papan nama pasar 17550000.00 Belanja papan nama 4482000.00,,,
2.06.2.06.02.02.11. ,PEMELIHARAAN RUTIN/BERKALA KENDARAAN ,45400000,Lokasi Kegiatan: Kantor Pengelolaan Pasar DINAS/OPERASIONAL Sumber Dana: PAD.,,,
2.06.2.06.02.02.11.5.2.2. ,BELANJA BARANG DAN JASA ,45400000,,,,
2.06.2.06.02.02.11.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,45400000,,,,
2.06.2.06.02.02.11.5.2.2.05.001. ,Belanja pemeliharaan kendaraan ,18650000, Belanja servis. suku cadang aki ban roda 4 5900000.00 Belanja servis. suku cadang aki ban roda 2 12750000.00,,,
2.06.2.06.02.02.11.5.2.2.05.003. ,Belanja Bahan Bakar Minyak dan Pelumas ,26750000, kendaraan dinas roda 4 14000000.00 kendaraan dinas roda 2 12750000.00,,,
2.06.2.06.02.02.13. ,PEMELIHARAAN RUTIN/BERKALA PERALATAN ,39793200,Lokasi Kegiatan: Kantor Pengelolaan Pasar GEDUNG KANTOR Sumber Dana: PAD.,,,
2.06.2.06.02.02.13.5.2.2. ,BELANJA BARANG DAN JASA ,39793200,,,,
2.06.2.06.02.02.13.5.2.2.01. ,Belanja Bahan Pakai Habis ,2000000,,,,
2.06.2.06.02.02.13.5.2.2.01.007. ,Belanja pengisian tabung pemadam kebakaran ,2000000, Belanja servis tabung pemadam kebakaran 2000000.00,,,
2.06.2.06.02.02.13.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,37793200, kantor,,,
2.06.2.06.02.02.13.5.2.2.18.002. ,Belanja pemeliharaan perlengkapan kantor ,37793200, pemeliharaan hidran. water torn 37793200.00,,,
2.06.2.06.02.02.14. ,PEMELIHARAAN RUTIN/BERKALA MEBELAIR ,10000000,Lokasi Kegiatan: Kantor Pengelolaan Pasar Sumber Dana: DAU.,,,
2.06.2.06.02.02.14.5.2.2. ,BELANJA BARANG DAN JASA ,10000000,,,,
2.06.2.06.02.02.14.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,10000000, kantor,,,
2.06.2.06.02.02.14.5.2.2.18.001. ,Belanja pemeliharaan perlatan kantor ,10000000, Belanja pemeliharaan mebelair kantor 10000000.00,,,
2.06.2.06.02.03. ,PROGRAM PENINGKATAN DISIPLIN APARATUR ,15930000,,,,
2.06.2.06.02.03.01. ,PENGADAAN PAKAIAN KHUSUS HARI-HARI ,5600000,Lokasi Kegiatan: Kantor Pengelolaan Pasar TERTENTU Sumber Dana: PAD.  DAU.,,,
2.06.2.06.02.03.01.5.2.2. ,BELANJA BARANG DAN JASA ,5600000,,,,
2.06.2.06.02.03.01.5.2.2.13. ,Belanja Pakaian Kerja ,5600000,,,,
2.06.2.06.02.03.01.5.2.2.13.001. ,Belanja pakaian kerja lapangan ,5600000, Belanja seragam satpam dan jaga malam 5600000.00,,,
2.06.2.06.02.03.02. ,PENATALAKSANAAN KEPEGAWAIAN SKPD ,10330000,Lokasi Kegiatan: Kantor Pengelolaan Pasar Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.,,,
2.06.2.06.02.03.02.5.2.1. ,BELANJA PEGAWAI ,200000,,,,
2.06.2.06.02.03.02.5.2.1.01. ,Honorarium PNS ,200000,,,,
2.06.2.06.02.03.02.5.2.1.01.004. ,Honorarium Moderator ,200000, Honor moderator 200000.00,,,
2.06.2.06.02.03.02.5.2.2. ,BELANJA BARANG DAN JASA ,10130000,,,,
2.06.2.06.02.03.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,2800000,,,,
2.06.2.06.02.03.02.5.2.2.01.001. ,Belanja alat tulis kantor ,2800000, Belanja ATK bimtek (note book bollpoint. tas ) 2800000.00,,,
2.06.2.06.02.03.02.5.2.2.03. ,Belanja Jasa Kantor ,80000,,,,
2.06.2.06.02.03.02.5.2.2.03.006. ,Belanja jasa tenaga harian lepas/upah tenaga ,80000, Upah petugas kebersihan 80000.00,,,
2.06.2.06.02.03.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2500000,,,,
2.06.2.06.02.03.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,2500000, Belanja penggandaan SKP. KP4 dan surat kepegawaian lainnya 2500000.00,,,
2.06.2.06.02.03.02.5.2.2.11. ,Belanja Makanan dan Minuman ,2750000,,,,
