Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 1 . 01 . 06,Honor Pengelola Keuangan dan Barang,10680000,"Pendapatan Asli Daerah (P A D) 
Honorarium Pengelola Keuangan
Bendahara12 0rg/bln x 180.000,00 = 2.160.000,00
Pembantu Bendahara36 org/bln x 130.000,00 = 4.680.000,00
Pengurus Gaji12 org/bln x 70.000,00 = 840.000,00
Bendahara Barang12 org/bln x 150.000,00 = 1.800.000,00
Pembantu Bendahara Barang12 org/bln x 100.000,00 = 1.200.000,00"
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2,Belanja Barang dan Jasa,1200000,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1200000,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1200000,"Pendapatan Asli Daerah (P A D) 
Belanja ATK Kegiatan Pengelola Keuangan4 ls x 300.000,00 = 1.200.000,00"
1.20 . 1.20.03 . 01 . 08,Penyediaan jasa kebersihan kantor,900000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Tersedianya alat alat kebersihan kantor dalam 12 bln
Target  : 100 %"
1.20 . 1.20.03 . 01 . 08 . 5 . 2 . 2,Belanja Barang dan Jasa,900000,
1.20 . 1.20.03 . 01 . 08 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,900000,
1.20 . 1.20.03 . 01 . 08 . 5 . 2 . 2 . 01 . 05,Belanja Peralatan Kebersihan Dan Bahan Pembersih,900000,"Pendapatan Asli Daerah (P A D) 
Belanja peralatan dan bahan kebersihan Kantor
Belanja peralatan dan bahan kebersihan kantor12 ls x 75.000,00 = 900.000,00"
1.20 . 1.20.03 . 01 . 10,Penyediaan alat tulis kantor,10800000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Tersediannya ATK selama 12 bln
Target  : 100 %"
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2,Belanja Barang dan Jasa,10800000,
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,10800000,
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,10800000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis Kantor
Belanja ATK12 BLN x 900.000,00 = 10.800.000,00"
1.20 . 1.20.03 . 01 . 11,Penyediaan barang cetakan dan penggandaan,1200000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Terlaksanannya penggandaan sebanyak 8000 lmr
Target  : 100 PERSEN"
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2,Belanja Barang dan Jasa,1200000,
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1200000,
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1200000,"Pendapatan Asli Daerah (P A D) 
Belanja Penggandaan Kegiatan Administrasi Perkantoran
Belanja Penggandaan150 eks x 8.000,00 = 1.200.000,00"
1.20 . 1.20.03 . 01 . 12,Penyediaan komponen instalasi listrik/penerangan bangunan kantor,744000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Keluaran : Tersediannya baterai kering sebanya 75buah
Target  : 100 %"
1.20 . 1.20.03 . 01 . 12 . 5 . 2 . 2,Belanja Barang dan Jasa,744000,
1.20 . 1.20.03 . 01 . 12 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,744000,
1.20 . 1.20.03 . 01 . 12 . 5 . 2 . 2 . 01 . 03,"Belanja Alat Listrik Dan Elektronik (Lampu Pijar, Battery Kering)",744000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Listrik dan elektronik
Pembelian Baterai kering62 buah x 12.000,00 = 744.000,00"
1.20 . 1.20.03 . 01 . 15,Penyediaan bahan bacaan dan peraturan perundang-undangan,14532000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Tersedianya 10 bahan bacaan
Target  : 100 %"
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2,Belanja Barang dan Jasa,14532000,
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,14532000,
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03 . 05,Belanja Surat Kabar/Majalah,14532000,"Pendapatan Asli Daerah (P A D)
 Belanja Langganan surat kabar dan majalah
Kedaulatan Rakyat24 eks/bln x 68.000,00 = 1.632.000,00
Bernas24 eks/bln x 57.000,00 = 1.368.000,00
Kompas24 eks/bln x 105.000,00 = 2.520.000,00
Radar Jogja24 eks/bln x 135.000,00 = 3.240.000,00
Seputar Indonesia12 eks/bln x 65.000,00 = 780.000,00
Republika12 eks/bln x 95.000,00 = 1.140.000,00
Merapi12 eks/bln x 60.000,00 = 720.000,00
Harian Jogja24 eks/bln x 54.000,00 = 1.296.000,00
Tribun Jogja24 eks/bln x 55.000,00 = 1.320.000,00
majalah12 bln x 43.000,00 = 516.000,00"
1.20 . 1.20.03 . 01 . 17,Penyediaan makanan dan minuman,800000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Tersediannya Mamin untuk 80 org
Target  : 100 %"
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2,Belanja Barang dan Jasa,800000,
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,800000,
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,800000,"Pendapatan Asli Daerah (P A D)
 Belanja makan minum rapat80 org/hr x 10.000,00 = 800.000,00"
1.20 . 1.20.03 . 01 . 18,Rapat-rapat koordinasi dan konsultasi ke luar daerah,53980000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Keluaran : Terlaksananya rako dan konsul keluar daerah
Target  : 100 %"
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2,Belanja Barang dan Jasa,53980000,
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,53980000,
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,53980000,"Pendapatan Asli Daerah (P A D) 
Belanja perjalanan Dinas Luar Daerah
Gol IV10 Org/Hr x 1.700.000,00 = 17.000.000,00
Gol III8 Org/Hr x 1.550.000,00 = 12.400.000,00
Tiket Pesawat10 tiket x 2.000.000,00 = 20.000.000,00
Tiket Kereta Api8 tiket x 572.500,00 = 4.580.000,00"
1.20 . 1.20.03 . 01 . 19,Rapat-rapat koordinasi dan konsultasi dalam daerah,4800000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL"
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2,Belanja Barang dan Jasa,4800000,
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,4800000,
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,4800000,"Pendapatan Asli Daerah (P A D) 
Belanja Perjalanan Dinas Luar Daerah kabupaten Bantul
Gol IV4 Org/Hr x 70.000,00 = 280.000,00
Gol III8 Org/Hr x 60.000,00 = 480.000,00
Belanja Perjalanan Dinas Dalam Kabupaten Bantul
Gol III62 Org/Hr x 40.000,00 = 2.480.000,00
Gol II52 Org/Hr x 30.000,00 = 1.560.000,00"
1.20 . 1.20.03 . 02,Program Peningkatan Sarana dan Prasarana Aparatur,87519492,
1.20 . 1.20.03 . 02 . 24,Pemeliharaan rutin/berkala kendaraan dinas/operasional,61414500,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Terlaksananya kegiatan pemeliharaan kendaraan kantor
Target  : 100 %"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2,Belanja Barang dan Jasa,61414500,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05,Belanja Perawatan Kendaraan Bermotor,61414500,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 02,Belanja Penggantian Suku Cadang,3829000,"Pendapatan Asli Daerah (P A D) 
Belanja Pengantian Suku Cadang
pembelian ban, accu,spare part , dll1 thn/ls x 3.829.000,00 = 3.829.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 03,Belanja Bahan Bakar Minyak/Gas Dan Pelumas,57585500,"Pendapatan Asli Daerah (P A D) 
Belanja Bahan Bakar MInyak Gas dan PelumasMinyak Pelumas42 ltr x 27.750,00 = 1.165.500,00
BBM Kendaraan Dinas1 ls x 13.000.000,00 = 13.000.000,00
BBM Keg Pengkajian Informasi1 ls x 2.500.000,00 = 2.500.000,00
BBM Operasional Kehumasan1 ls x 17.500.000,00 = 17.500.000,00
BBM Bantul Ekspo1 ls x 3.920.000,00 = 3.920.000,00
BBM Peliputan Dinamika Pemb.Desa1 ls x 1.500.000,00 = 1.500.000,00
BBM Siaran Taman Gabusan1 ls x 15.000.000,00 = 15.000.000,00
BBM Penerbitan Buletin Sejada1 ls x 3.000.000,00 = 3.000.000,00"
1.20 . 1.20.03 . 02 . 30,Pemeliharaan rutin/berkala peralatan dan perlengkapan kantor,2579992,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Terlaksananya kegiatan pemeliharaan peralatan kantor
Target  : 100 %"
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2,Belanja Barang dan Jasa,2579992,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20,Belanja Pemeliharaan,2579992,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20 . 06,Belanja Pemeliharan perlengkapan kantor,2579992,"Pendapatan Asli Daerah (P A D) 
Belanja Pemeliharaan Perlengkapan kantor
""Pemeliharaan paeralatan kantor Komp, ac , kamera, dll)""1 th/ls x 2.579.992,00 = 2.579.992,00"
1.20 . 1.20.03 . 02 . 34,Pengadaan peralatan dan perlengkapan kantor,23525000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Pembelian 2 komputer 2 laptop 1 camera vidio
Target  : 100 %"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3,Belanja Modal,23525000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 28,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga,23525000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 28 . 04,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pendingin,23525000,"Pendapatan Asli Daerah (P A D)
 Belanja Modal Pembelian AC
Pembelian AC2 Unit x 11.762.500,00 = 23.525.000,00"
1.25 . 1.20.03 . 15,"Program Pengembangan Komunikasi, Informasi dan Media Massa",231590000,
1.25 . 1.20.03 . 15 . 03,Pembinaan dan pengembangan sumber daya komunikasi dan informasi,174685000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Work shop 1 kali 35 orang (wartawan dan skpd)
Target  : 100 %"
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2,Belanja Barang dan Jasa,174685000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,240000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,240000,"Pendapatan Asli Daerah (P A D) 
Belanja ATK Kegiatan Work Shop48 bk x 5.000,00 = 240.000,00"
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,200000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,200000,"Pendapatan Asli Daerah (P A D)
 Belanja Dokumentasi Keg Work Shop1 ls x 200.000,00 = 200.000,00"
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,145000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,145000,"Pendapatan Asli Daerah (P A D)
 Belanja Pengandaan Kegiatan Work shop1,160 lmbr x 125,00 = 145.000,00"
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,1125000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,1125000,"Pendapatan Asli Daerah (P A D)
 Belanja makan minum kegiatan work shop
Belanja Makan minum keg work shop45 org x 25.000,00 = 1.125.000,00"
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 13,Belanja Pakaian Kerja,1925000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 13 . 01,Belanja Pakaian Kerja Lapangan,1925000,"Pendapatan Asli Daerah (P A D) 
Belanja Pakain Kerja lapangan
Belanja Seragam Work shop35 bh x 55.000,00 = 1.925.000,00"
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,170150000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,170150000,"Pendapatan Asli Daerah (P A D) 
Belanja Perjalanan Dinas Luar daerah
Peg.Gol IV12 Org/hr x 1.100.000,00 = 13.200.000,00
Peg.Gol III89 org/hr x 1.050.000,00 = 93.450.000,00
Peg.Gol II4 Org/hr x 1.000.000,00 = 4.000.000,00
Tiket PP35 ok x 1.700.000,00 = 59.500.000,00"
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",900000,
1.25 . 1.20.03 . 15 . 03 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,900000,"Pendapatan Asli Daerah (P A D) 
HR tenaga nara sumber work shop4 org x 225.000,00 = 900.000,00"
1.25 . 1.20.03 . 15 . 05,Pengkajian dan pengembangan sistem informasi,41900000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Hasil analisa dan fokus media masa 12 bulan
Target  : 100 %"
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2,Belanja Barang dan Jasa,41900000,
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,9000000,
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,9000000,"Pendapatan Asli Daerah (P A D) 
Belanja ATK12 bln x 750.000,00 = 9.000.000,00"
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,26000000,
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 03 . 12,Belanja Transportasi dan Akomodasi,20000000,"Pendapatan Asli Daerah (P A D) 
UANG TRANSPORT PELIPUTAN
UANG TRANSPORT PETUGAS PELIPUTAN1 THN/LS x 20.000.000,00 = 20.000.000,00"
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,6000000,"Pendapatan Asli Daerah (P A D) 
Belanja PublikasiPemberdayaan 
PWI Yogyakarta1 th/ls x 3.000.000,00 = 3.000.000,00
Pemberdayaan FWB Bantul1 th/ls x 3.000.000,00 = 3.000.000,00"
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,6900000,
1.25 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6900000,"Pendapatan Asli Daerah (P A D) 
Belanja Penggandaan
Belanja pengandaan40,000 lbr x 150,00 = 6.000.000,00
Biaya Penjilidan36 jilid x 25.000,00 = 900.000,00"
1.25 . 1.20.03 . 15 . 06,Perencanaan dan pengembangan kebijakan komunikasi dan informasi,15005000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Dokumentasi foto vidio kegiatan pemerintah dan pembangunan
Target  : 100 %"
1.25 . 1.20.03 . 15 . 06 . 5 . 2 . 2,Belanja Barang dan Jasa,15005000,
1.25 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,6900000,
1.25 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,2500000,"Pendapatan Asli Daerah (P A D)
 Belanja Dokumentasi
Belanja dok vidio25 ls x 100.000,00 = 2.500.000,00"
1.25 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,4400000,"Pendapatan Asli Daerah (P A D) 
Belanja PublikasiPembuatan Spanduk22 bh/thn x 200.000,00 = 4.400.000,00"
1.25 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,8105000,
1.25 . 1.20.03 . 15 . 06 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,8105000,"Pendapatan Asli Daerah (P A D) 
Belanja Cetak Leaflet1,021 eks x 5.000,00 = 5.105.000,00
belanja dok foto25 ls x 120.000,00 = 3.000.000,00"
1.25 . 1.20.03 . 16,Program pengkajian dan penelitian bidang informasi dan komunikasi,35293000,
1.25 . 1.20.03 . 16 . 02,Pemberdayaan KID dan PPID,21818000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Prosentase pelayanan inf publik yang terlayani
Target  : 100 %"
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2,Belanja Barang dan Jasa,21818000,
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,7368000,
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,7368000,"Pendapatan Asli Daerah (P A D) 
Belanja ATK12 bln x 614.000,00 = 7.368.000,00"
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2950000,
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2950000,"Pendapatan Asli Daerah (P A D)
 Belanja Pengandaan
Belanja Pengandaan keg ppid23,600 lmb x 125,00 = 2.950.000,00"
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,7500000,
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,7500000,"Pendapatan Asli Daerah (P A D) 
Belanja makan minum kegiatan ppid
Belanja makan minum Rapat ppid300 org/kl x 25.000,00 = 7.500.000,00"
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",4000000,
1.25 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,4000000,"Pendapatan Asli Daerah (P A D) 
Hr Nara Sumber
Hr Nara Sumber PPID16 org/kl x 250.000,00 = 4.000.000,00"
1.25 . 1.20.03 . 16 . 03,Pengembangan dan Pemberdayaan Kelompok Informasi Masyarakat (KIM),13475000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : masyarakat yang peduli inf
Target  : 100 %"
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2,Belanja Barang dan Jasa,13475000,
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1500000,
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1500000,"Pendapatan Asli Daerah (P A D) 
Belanja ATK
Belanja ATK Keg KIM1 LS x 1.500.000,00 = 1.500.000,00"
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,5600000,
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 03 . 12,Belanja Transportasi dan Akomodasi,5600000,"Pendapatan Asli Daerah (P A D)
 BELANJA TRANSPORTASI DAN AKOMODASI KIM
UANG TRANSPORT ANGGOTA KIM160 ORG/KALI x 35.000,00 = 5.600.000,00"
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,375000,
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,375000,"Pendapatan Asli Daerah (P A D) 
Belanja Penggandaan
BIaya pengandaan Keg. KIM2,500 lmbr x 150,00 = 375.000,00"
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,4000000,
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4000000,"Pendapatan Asli Daerah (P A D)
 Belanja makan minum rapat
Biaya makan minum rapat160 ok x 25.000,00 = 4.000.000,00"
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",2000000,
1.25 . 1.20.03 . 16 . 03 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,2000000,"Pendapatan Asli Daerah (P A D) 
Hr Nara Sumber8 org/kl x 250.000,00 = 2.000.000,00"
1.25 . 1.20.03 . 18,Program kerjasama informasi dengan mas media,1702996000,
1.25 . 1.20.03 . 18 . 01,Penyebarluasan informasi pembangunan daerah,1702996000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : BANTUL
Keluaran : Terlaksanannya keg inf pembangunan daerah siaran, tv radio,penerbitan bul sejada,keg Bantul ekspo
Target  : 100 %"
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 1,Belanja Pegawai,17450000,
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 1 . 01,Honorarium PNS,17450000,
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,14700000,"Pendapatan Asli Daerah (P A D)
 Hr panitia Pelaksana Kegiatan
Hr penulis bulentin sejada20 org/edisi x 85.000,00 = 1.700.000,00
Hr panitia Bantul Ekspo104 org/bln x 125.000,00 = 13.000.000,00"
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,2750000,"Pendapatan Asli Daerah (P A D) 
HR Panitia pengadaan Barang dan jasa
Hr PPK Siaran Keg Taman Gabusan1 org/th x 650.000,00 = 650.000,00
Hr PPK Keg penerbitan buletin sejada1 org x 300.000,00 = 300.000,00
Hr Pemeriksa penerimaan barang Saiaran Taman Gabusan3 org/kl x 350.000,00 = 1.050.000,00
Hr Pemeriksa penerimaan barang Penerbitan bul sejada3 org/kl x 250.000,00 = 750.000,00"
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 2,Belanja Barang dan Jasa,1685546000,
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,4535000,
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,4535000,"Pendapatan Asli Daerah (P A D)
 Belanja ATK
Belanja ATK Keg Bul Sejada4 kl/ls x 565.000,00 = 2.260.000,00
Belanja ATK Keg BE1 ls x 2.275.000,00 = 2.275.000,00"
1.25 . 1.20.03 . 18 . 01 . 5 . 2 . 2 . 02,Belanja Bahan/Material,11250000,
