Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,500000,"APBD  
 Belanja ATKATK1 LS x 500.000,00 = 500.000,00"
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,595000,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,595000,"APBD  
 Belanja Penggandaan4,760 lb x 125,00 = 595.000,00"
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,425000,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,425000,"APBD  
 Belanja makanan dan minuman rapat
Makan minum rapat50 or x 8.500,00 = 425.000,00"
1.20 . 1.20.03 . 01 . 10,Penyediaan alat tulis kantor,5000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Tersediannya Alat Tulis Kantor
Target     :  1 Tahun"
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2,Belanja Barang dan Jasa,5000000,
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,5000000,
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,5000000,"APBD   
Belanja ATK Bagian ProtokolATK (kertas, buku register, buku tulis,tinta,dll.1 LS x 5.000.000,00 = 5.000.000,00"
1.20 . 1.20.03 . 01 . 11,Penyediaan barang cetakan dan penggandaan,15000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kkec. Bantul
Keluaran :  Tersediannya barang cetakan dan penggandaan
Target     :  1 Tahun"
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2,Belanja Barang dan Jasa,15000000,
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,15000000,
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,7000000,"APBD  
 Belanja Cetak1 th x 7.000.000,00 = 7.000.000,00"
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,8000000,"APBD  
 Belanja Penggandaan
Belanja Penggandaan / Foto copy64,000 lb x 125,00 = 8.000.000,00"
1.20 . 1.20.03 . 01 . 15,Penyediaan bahan bacaan dan peraturan perundang-undangan,2520000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Langganan surat kabar dan majalah
Target     :  1 Tahun"
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2,Belanja Barang dan Jasa,2520000,
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,2520000,
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03 . 05,Belanja Surat Kabar/Majalah,2520000,"APBD  
 Belanja bahan  bacaan surat kabar/majalah
Belanja bahan bacaan1 ls x 2.520.000,00 = 2.520.000,00"
1.20 . 1.20.03 . 01 . 16,Penyediaan bahan logistik kantor,58300000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Dukungan dana, SDM dan waktu
Target     :  100 %"
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 1,Belanja Pegawai,700000,
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 1 . 01,Honorarium PNS,700000,
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,700000,"APBD  
 Honorarium Tim Pengadaan Barang Dan Jasa
Honorarium Pejabat Pembuat Komitmen1 ok x 300.000,00 = 300.000,00
Honorarium Pejabat Pengadaan1 ok x 250.000,00 = 250.000,00
Honorarium Panitia Penerima1 ok x 150.000,00 = 150.000,00"
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2,Belanja Barang dan Jasa,57600000,
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,310000,
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,310000,"APBD 
  Belanja ATKATK1 LS x 310.000,00 = 310.000,00"
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 02,Belanja Bahan/Material,44565000,
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,42100000,"APBD   
Belanja Cindera mata dan Piala
Belanja Cindera mata / Plakat kunjungan kerja145 BH x 180.000,00 = 26.100.000,00
Belanja Piala Bupati100 BH x 160.000,00 = 16.000.000,00"
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,2465000,"APBD 
  Belanja Tas145 BH x 17.000,00 = 2.465.000,00"
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,12725000,
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,12325000,"APBD 
  Belanja CetakBuku Selayang Pandang Bantul145 BH x 85.000,00 = 12.325.000,00"
1.20 . 1.20.03 . 01 . 16 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,400000,"APBD 
  Belanja penggandaan3,200 lb x 125,00 = 400.000,00"
1.20 . 1.20.03 . 01 . 17,Penyediaan makanan dan minuman,3400000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Tersedianya jamuan rapat
Target     :  1 Tahun"
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2,Belanja Barang dan Jasa,3400000,
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,3400000,
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3400000,"APBD  
 Belanja makanan dan minuman rapat
Minum snack @400x Rp. 8500,-400 or x 8.500,00 = 3.400.000,00"
1.20 . 1.20.03 . 01 . 18,Rapat-rapat koordinasi dan konsultasi ke luar daerah,85930000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Terlaksannya perjalanan dinas ke luar daerah
Target     :  2 kali"
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2,Belanja Barang dan Jasa,85930000,
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,85930000,
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,85930000,"APBD   
Belanja perjalanan luar daerah / Luar Jawa
Penginapan: 5 x 2hr x 49450010 oh x 494.500,00 = 4.945.000,00
""Uang harian Golongan :  IV,III,II : 8 x 3 hr x 370000""24 oh x 370.000,00 = 8.880.000,00
""Biaya Angkutan : Gol IV, III,II  : 5 x 1 hr x 232.000""5 oh x 232.000,00 = 1.160.000,00
""Tiket pesawat terbang : 8 x 1 pp x 4770000""8 pp x 4.770.000,00 = 38.160.000,00
Belanja perjalanan dinas pulau jawa""Penginapan :  Gol IV, III,II   7 x 2 x 454.500""14 oh x 454.500,00 = 6.363.000,00
""Uang harian : Gol IV, III,II : 14 x 3 hr x 410.000""43 oh x 410.000,00 = 17.630.000,00
""Biaya angkutan: Gol IV,III,II : 14 x 1 hr x 148.000""14 oh x 148.000,00 = 2.072.000,00
""Tiket Kereta api 14 x 1 pp x 480000""14 pp x 480.000,00 = 6.720.000,00"
1.20 . 1.20.03 . 01 . 19,Rapat-rapat koordinasi dan konsultasi dalam daerah,10000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Terlaksanannya koordinasi di dalam daerah
Target     :  31 kali"
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2,Belanja Barang dan Jasa,10000000,
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,10000000,
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,10000000,"APBD  
 Belanja Perjalanan dinas dalam daerah
""Belanja perjalanan dinas dalam daerah Kabupaten/Kota di Prov DIY Gol IV, III,II""56 ol x 75.000,00 = 4.200.000,00
Kecamatan Gol IV,III,II116 ol x 50.000,00 = 5.800.000,00"
1.20 . 1.20.03 . 02,Program Peningkatan Sarana dan Prasarana Aparatur,53500000,
1.20 . 1.20.03 . 02 . 24,Pemeliharaan rutin/berkala kendaraan dinas/operasional,41000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Tersdiannya BBM, suku cadang, biaya service & rehab kendaraan
Target     :  4 Unit"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2,Belanja Barang dan Jasa,41000000,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05,Belanja Perawatan Kendaraan Bermotor,41000000,
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 01,Belanja Jasa Service,3000000,"APBD
   Belanja jasa service dan rehab kendaraan dinas
""Roda 4 : 2 unit Roda 2 : 2 unit""1 ls x 3.000.000,00 = 3.000.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 02,Belanja Penggantian Suku Cadang,5000000,"APBD   
Belanja penggantian suku cadang
""Onderdil,aki,ban,dll roda 4 dan roda 2""1 ls x 5.000.000,00 = 5.000.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 03,Belanja Bahan Bakar Minyak/Gas Dan Pelumas,33000000,"APBD  
 Belanja bahan bakar mintak/ Gas dan pelumas
BBM operasional1 ls x 33.000.000,00 = 33.000.000,00"
1.20 . 1.20.03 . 02 . 30,Pemeliharaan rutin/berkala peralatan dan perlengkapan kantor,4000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Pemeliharaan  komputer dan printer
Target     :  7 Unit"
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2,Belanja Barang dan Jasa,4000000,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20,Belanja Pemeliharaan,4000000,
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20 . 06,Belanja Pemeliharan perlengkapan kantor,4000000,"APBD   
Belanja Pemeliharaan Alat KantorPemeliharaan alat Kantor1 LS x 4.000.000,00 = 4.000.000,00"
1.20 . 1.20.03 . 02 . 34,Pengadaan peralatan dan perlengkapan kantor,8500000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  note books
Target     :  2 Unit"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3,Belanja Modal,8500000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer,8500000,
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 29 . 02,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer,8500000,"APBD   
Note Book
Belanja notebook 8.500.000,-1 ls x 8.500.000,00 = 8.500.000,00"
1.20 . 1.20.03 . 03,Program peningkatan disiplin aparatur,25340000,
1.20 . 1.20.03 . 03 . 05,Pengadaan pakaian khusus hari-hari tertentu,25340000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Tersediannya pakaian untuk hari-hari tertentu bagi anggota korsik
Target     :  40 stel"
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 1,Belanja Pegawai,700000,
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 1 . 01,Honorarium PNS,700000,
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,700000,"APBD 
  Honorarium Tim Pengadaan Barang dan Jasa
Honorarium pejabat pembuat komitmen1 ok x 300.000,00 = 300.000,00
Honorarium pejabat pengadaan1 ok x 250.000,00 = 250.000,00
Honorarium penerima barang1 ok x 150.000,00 = 150.000,00"
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 2,Belanja Barang dan Jasa,24640000,
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,24640000,
1.20 . 1.20.03 . 03 . 05 . 5 . 2 . 2 . 14 . 03,Belanja Pakaian Batik Tradisional,24640000,"APBD 
  Belanja Pakaian batik tradisional
""Belanja pakaian batik tradisional 2 stel x 14 orang""28 stel x 880.000,00 = 24.640.000,00"
1.20 . 1.20.03 . 06,Program peningkatan pengembangan sistem pelaporan capaian kinerja dan keuangan,2315000,
1.20 . 1.20.03 . 06 . 01,Penyusunan laporan capaian kinerja dan ikhtisar realisasi kinerja SKPD,2315000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Tersusunnya laporan capaian kinerja dan keuangan
Target     :  5 macam"
1.20 . 1.20.03 . 06 . 01 . 5 . 2 . 2,Belanja Barang dan Jasa,2315000,
1.20 . 1.20.03 . 06 . 01 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1315000,
1.20 . 1.20.03 . 06 . 01 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1315000,"APBD 
  Belanja penggandaan /fotocopy
Penggandaan dan penjilidan laporan SKPD1 ls x 1.315.000,00 = 1.315.000,00"
1.20 . 1.20.03 . 06 . 01 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,1000000,
1.20 . 1.20.03 . 06 . 01 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1000000,"APBD
   Belanja makan minum rapat
""Belanja MMR 5 x 10 x 20.000""50 or x 20.000,00 = 1.000.000,00"
1.25 . 1.20.03 . 15,"Program Pengembangan Komunikasi, Informasi dan Media Massa",25338000,
1.25 . 1.20.03 . 15 . 13,Peningkatan Kemampuan Teknis Keprotokolan,25338000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul"
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 1,Belanja Pegawai,2100000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 1 . 02,Honorarium Non PNS,2100000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,2100000,"APBD  
 Honorarium harian
honor peserta bintek diklat keprotokolan 2 hr x 35 orgx Rp. 30.00070 oh x 30.000,00 = 2.100.000,00"
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2,Belanja Barang dan Jasa,23238000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1288000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1288000,"APBD 
  ATKuntuk panitia1 ls x 288.000,00 = 288.000,00
untuk peserta ( bolpoint, buku, blocknote)40 org x 25.000,00 = 1.000.000,00"
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1250000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1250000,"APBD  
 Belanja cetak dan penggandaaan
Belanja penggandaan undangan dan materi10,000 lb x 125,00 = 1.250.000,00"
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,2500000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,2500000,"APBD   
Belanja sewa hotel/ruang pertemuan2 hr x 1.250.000,00 = 2.500.000,00"
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,5200000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,5200000,"APBD   
Belanja makanan dan minuman sosialisasi
Belanja makanan dan minuman sosialisasi konsumsi 2 hr x 40 org x 6500080 bh x 65.000,00 = 5.200.000,00"
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",13000000,
1.25 . 1.20.03 . 15 . 13 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,13000000,"APBD  
 Honorarium tenaga ahli/narasumber
""honor narasumber tk. lokal 3org x 2 jpl""6 jpl x 1.500.000,00 = 9.000.000,00
honor narasumber deseminasi/sosialisasi 500x 6jpl6 jpl x 500.000,00 = 3.000.000,00
honor moderator4 jpl x 250.000,00 = 1.000.000,00"
1.20 . 1.20.03 . 16,Program peningkatan pelayanan kedinasan kepala daerah/wakil kepala daerah,85525000,
1.20 . 1.20.03 . 16 . 02,Penerimaan kunjungan kerja pejabat negara/departemen/lembaga pemerintah non departemen/luar negeri,47675000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Kelancaran pelaksanaan penerimaan kunjungan kerja
Target     :  100 %"
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2,Belanja Barang dan Jasa,47675000,
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1000000,
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1000000,"APBD   
Belanja ATKATK1 ls x 1.000.000,00 = 1.000.000,00"
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 02,Belanja Bahan/Material,29550000,
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,27000000,"APBD 
  Belanja Cinderamata
Belanja Plakat150 bh x 180.000,00 = 27.000.000,00"
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,2550000,"APBD 
  Belanja Tas150 bh x 17.000,00 = 2.550.000,00"
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,17125000,
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,12750000,"APBD   
Belanja cetak buku selayang pandang
Cetak buku selayang pandang Bantul150 hb x 85.000,00 = 12.750.000,00"
1.20 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4375000,"APBD   
Belanja Penggandaan
B Penggandaan35,000 lb x 125,00 = 4.375.000,00"
1.20 . 1.20.03 . 16 . 07,Pendampingan ketugasan kepala daerah / wakil kepala daerah,37850000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1,Belanja Pegawai,33370000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1 . 01,Honorarium PNS,1250000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,1250000,"APBD  
 Honorarium pengadaan
Honor ppkom 1 ok x 3500001 ok x 350.000,00 = 350.000,00
Honor pejabat pengadaan 1ok x 2500001 ok x 250.000,00 = 250.000,00
Honor Tim Tehnis Pengadaan 1ok x 2250001 ok x 225.000,00 = 225.000,00
Honor Tim Tehnis Pengadaan 1ok x 2000001 ok x 200.000,00 = 200.000,00
Honor penerima 1ok x 2250001 ok x 225.000,00 = 225.000,00"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1 . 02,Honorarium Non PNS,32120000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1 . 02 . 03,Honorarium Pegawai Kontrak,32120000,"APBD   
Honor Pegawai kontrak
""Honor tenaga pendukung keprotokolan 2 x 11 x 1460000""22 ob x 1.460.000,00 = 32.120.000,00"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2,Belanja Barang dan Jasa,4480000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,500000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,500000,"APBD 
  Belanja ATK1 ls x 500.000,00 = 500.000,00"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3980000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,2000000,"APBD 
  Belanja cetak stopmap
cetak stopmap sambutan500 bh x 4.000,00 = 2.000.000,00"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1980000,"APBD
   Belanja cetak dan penggandaan
Belanja jilid dan penggandaan15,840 lb x 125,00 = 1.980.000,00"
1.19 . 1.20.03 . 17,Program pengembangan wawasan kebangsaan,399382000,
1.19 . 1.20.03 . 17 . 11,Penyelenggaraan Upacara Hari-hari Besar Nasional dan Hari Jadi Kabupaten,371287000,"Sumber Dana : APBD
Lokasi Kegiatan : Kec. Bantul
Keluaran :  Terlaksanannya upacara peringatan Hari Jadi Kab. Bantul dan Hari Besar Nasional
Target     :  13 Kegiatan"
1.19 . 1.20.03 . 17 . 11 . 5 . 2 . 1,Belanja Pegawai,55950000,
1.19 . 1.20.03 . 17 . 11 . 5 . 2 . 1 . 01,Honorarium PNS,41250000,
1.19 . 1.20.03 . 17 . 11 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,39850000,"APBD   
Honorarium Pelaksana Upacara Hari Besar Nasional dan Daerah
Honorarium Pelatih60 ok x 75.000,00 = 4.500.000,00
Honorarium Petugas keamanan upacara HUT RI,lomba pawai, karnaval dan drumband450 ok x 25.000,00 = 11.250.000,00
Honor petugas upacara dan otonomi daerah15 ok x 40.000,00 = 600.000,00
Honor petugas Upacara Hardiknas15 ok x 40.000,00 = 600.000,00
Honorarium petugas upacara Harkitnas15 ok x 40.000,00 = 600.000,00
Honorarium petugas upacara Hari Jadi60 ok x 40.000,00 = 2.400.000,00
Honorarium petugas kebersihan Hari Jadi10 ok x 25.000,00 = 250.000,00
Honorarium petugas upacara HUT RI150 ok x 40.000,00 = 6.000.000,00
Honorarium petugas kebersihan HUT RI10 ok x 25.000,00 = 250.000,00
Honorarium petugas upacara syaawalan gubernur50 ok x 40.000,00 = 2.000.000,00
Honorarium petugas upacara Hari Kesaktian Pancasila20 ok x 40.000,00 = 800.000,00
Honorarium petugas upacara Hari Sumpah Pemuda20 ok x 40.000,00 = 800.000,00
Honorarium petugas upacara Hari Pahlawan45 ok x 40.000,00 = 1.800.000,00
Honorarium lomba pawai karnaval dan drumband200 ok x 40.000,00 = 8.000.000,00"
1.19 . 1.20.03 . 17 . 11 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,1400000,"APBD  
 Honorarium tim pengadaan barang dan jasa
Honor pejabat pembuat komitmen2 ok x 300.000,00 = 600.000,00
Honorarium pejabat pengadaan2 ok x 250.000,00 = 500.000,00
Honorarium panitia penerima2 ok x 150.000,00 = 300.000,00"
1.19 . 1.20.03 . 17 . 11 . 5 . 2 . 1 . 02,Honorarium Non PNS,4450000,
