1.02.1.02.01.00.20,Program Perbaikan Gizi Masyarakat,1286343000,1274708575,-11634425,0.90,
1.02.1.02.01.00.20.002,Pemberian tambahan makanan dan vitamin,901350000,901350000,0,0.00,
1.02.1.02.01.00.20.003,"Penanggulangan kurang energi protein (KEP), anemia gizi besi, gangguan akibat kurang yodium (GAKY),",266153000,258168600,-7984400,3.00,
1.02.1.02.01.00.20.004,Pemberdayaan masyarakat untuk pencapaian keluarga sadar gizi,118840000,115189975,-3650025,3.07,
1.02.1.02.01.00.22,Program Pencegahan dan Penanggulangan Penyakit Menular,1865428000,1898959000,33531000,1.80,
1.02.1.02.01.00.22.001,Penyemprotan/fogging sarang nyamuk,418449000,461774000,43325000,10.35,
1.02.1.02.01.00.22.002,Pengadaan alat fogging dan bahan-bahan fogging,246110000,246110000,0,0.00,
1.02.1.02.01.00.22.004,Pelayanan vaksinasi bagi balita dan anak sekolah,60373000,60373000,0,0.00,
1.02.1.02.01.00.22.005,Pelayanan pencegahan dan penanggulangan penyakit menular,349318000,349318000,0,0.00,
1.02.1.02.01.00.22.006,Pencegahan penularan penyakit endemik/epidemik,493724000,493724000,0,0.00,
1.02.1.02.01.00.22.008,Peningkatan Imunisasi,35010000,29410000,-5600000,16.00,
1.02.1.02.01.00.22.009,Peningkatan surveillance epideminologi dan penaggulangan KLB/Wabah,262444000,258250000,-4194000,1.60,
1.02.1.02.01.00.23,Program Standarisasi Pelayanan Kesehatan,854074000,854467000,393000,0.05,
1.02.1.02.01.00.23.002,Evaluasi dan pengembangan standar pelayanan kesehatan,750506000,750899000,393000,0.05,
1.02.1.02.01.00.23.007,Tes Kalibrasi Alat Kesehatan,103568000,103568000,0,0.00,
1.02.1.02.01.00.29,Program Peningkatan Pelayanan Kesehatan Anak Balita,80044000,80044000,0,0.00,
1.02.1.02.01.00.29.001,Penyuluhan kesehatan anak balita,80044000,80044000,0,0.00,
1.06,Perencanaan Pembangunan,69787000,61649500,-8137500,11.66,
1.06.1.02.01.00.21,Program Perencanaan Pembangunan Daerah,69787000,61649500,-8137500,11.66,
1.06.1.02.01.00.21.018,Penyusunan Renstra SKPD,69787000,61649500,-8137500,11.66,
1.2,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan",851397500,631376325,-220021175,25.84,
1.20.1.02.01.00.17,Program Peningkatan dan Pengembangan Pengelolaan Keuangan dan Kekayaan Daerah,363952000,194740000,-169212000,46.49,
1.20.1.02.01.00.17.016,Peningkatan manajemen aset/ barang daerah,363952000,194740000,-169212000,46.49,
1.20.1.02.01.00.26,Program Penataan Peraturan Perundang-undangan,73514000,65885950,-7628050,10.38,
1.20.1.02.01.00.26.006,"Kajian peraturan perundang-undangan daerah terhadap peraturan perundang-undangan yang baru,lebih tin",65598000,57969950,-7628050,11.63,
1.20.1.02.01.00.26.026,Sosialisasi peraturan perundang-undangan,7916000,7916000,0,0.00,
1.20.1.02.01.00.31,Program Penataan Kelembagaan dan Ketatalaksanaan,265771000,229679875,-36091125,13.58,
1.20.1.02.01.00.31.001,"Monitoring, Evaluasi dan Analisis Kelembagaan Daerah",265771000,229679875,-36091125,13.58,
1.20.1.02.01.00.32,Program Pengembangan Kualitas Kebijakan Publik,39735500,39735500,0,0.00,
1.20.1.02.01.00.32.006,"Kajian, monitoring dan fasilitasi pemberian bantuan kepada Organisasi Sosial Kemasyarakatan",39735500,39735500,0,0.00,
1.20.1.02.01.00.33,Program Peningkatan Kualitas Pelayanan Publik,108425000,101335000,-7090000,6.54,
1.20.1.02.01.00.33.036,Pengelolaan Perijinan,108425000,101335000,-7090000,6.54,
1.24,Kearsipan,61030000,61030000,0,0.00,
1.24.1.02.01.00.16,Program Penyelamatan dan Pelestarian Dokumen/ Arsip Daerah,61030000,61030000,0,0.00,
1.24.1.02.01.00.16.006,Pengelolaan dokumen SKPD,61030000,61030000,0,0.00,
1.25,Komunikasi dan Informatika,258478000,100013000,-158465000,61.31,
1.25.1.02.01.00.15,"Program Pengembangan Komunikasi, Informasi dan Media Massa",258478000,100013000,-158465000,61.31,
1.25.1.02.01.00.15.002,Pembinaan dan pengembangan jaringan komunikasi dan informasi,258478000,100013000,-158465000,61.31,
,Jumlah Belanja,160444233700,202361654885,41917421185,26.13,
,Suprlus/(Defisit),-117359858640,-161384851519,,,
