Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,,
1.19.1.19.02.01.11. ,PE YEDIAAN PERALATAN DAN PERLENGKAPAN ,10000000, KANTORSumber Dana: PAD. ,,,
1.19.1.19.02.01.11.5.2.3. ,BELANJA  MODAL ,10000000,,,,
1.19.1.19.02.01.11.5.2.3.12. ,Belanja Modal Pengadaan Komputer ,10000000,,,,
1.19.1.19.02.01.11.5.2.3.12.002. ,Belanja modal pengadaan komputer /PC ,6500000,Belanja modal pengadaan Komputer/PC 6500000.00 ,,,
1.19.1.19.02.01.11.5.2.3.12.003. ,Belanja modal pengadaan printer ,3500000,Belanja modal pengadaan printer 3500000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.01.12. ,PENYEDIAAN PERALATAN RUMAH TANGGA ,2500000,Sumber Dana: DAU. ,,,
1.19.1.19.02.01.12.5.2.2. ,BELANJA BARANG DAN JASA ,2500000,,,,
1.19.1.19.02.01.12.5.2.2.01. ,Belanja Bahan Pakai Habis ,2500000,,,,
1.19.1.19.02.01.12.5.2.2.01.005. ,Belanja peralatan kebersihan dan bahan pembersih ,2500000,Belanja peralatan kebersihan. bahan pembersih dan bahan peralatan rumah 2000000.00 tangga kantor BPBD Belanja peralatan kebersihan. bahan pembersih dan bahan peralatan rumah 500000.00 tangga kantor UPT PBK Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.01.13. ,PENYEDIAAN BAHAN BACAAN DAN PERATURAN ,1800000, PERUNDANG-UNDANGANSumber Dana: PAD.  DAU. ,,,
1.19.1.19.02.01.13.5.2.2. ,BELANJA BARANG DAN JASA ,1800000,,,,
1.19.1.19.02.01.13.5.2.2.03. ,Belanja Jasa Kantor ,1800000,,,,
1.19.1.19.02.01.13.5.2.2.03.005. ,Belanja surat kabar/majalah ,1800000,Belanja surat kabar kantor BPBD 900000.00 Belanja surat kabar kantor UPT PBK 900000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.01.15. ,PENYEDIAAN MAKANAN DAN MINUMAN ,8850000,Sumber Dana: PAD. ,,,
1.19.1.19.02.01.15.5.2.2. ,BELANJA BARANG DAN JASA ,8850000,,,,
1.19.1.19.02.01.15.5.2.2.11. ,Belanja Makanan dan Minuman ,8850000,,,,
1.19.1.19.02.01.15.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,8850000,Belanja makan dan minum rapat kantor BPBD 4800000.00 Belanja minum dan snak rapat-rapat BPBD 1800000.00 Belanja minum dan snak rapat-rapat UPT PBK 2250000.00 Lokasi Kegiatan: Kab Gunungkidul. DIY. Jawa Tengah. Jabodetabek dan Banten. Luar Pulau Jawa,,,
1.19.1.19.02.01.16. ,RAPAT-RAPAT KOORDINASI DAN KONSULTASI KE ,62310000, LUAR DAERAHSumber Dana: DAU. ,,,
1.19.1.19.02.01.16.5.2.2. ,BELANJA BARANG DAN JASA ,62310000,,,,
1.19.1.19.02.01.16.5.2.2.15. ,Belanja Perjalanan Dinas ,62310000,,,,
1.19.1.19.02.01.16.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,5680000,Belanja perjalanan dinas wilayah Kabupaten Gunungkidul 640000.00 Golongan III 400000.00 Golongan II 240000.00 Belanja perjalanan dinas ke wilayah DIY 5040000.00 Golongan IV 1680000.00 Golongan III 2160000.00 Golongan II 1200000.00 ,,,
1.19.1.19.02.01.16.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,56630000,Belanja perjalanan dinas ke wilayah luar Pulau Jawa 3420000.00 Golongan IV 3420000.00 Penginapan 1200000.00 Uang Harian 1920000.00 Uang Taxi 300000.00 Wilayah Jabodetabek dan Propinsi Banten 34230000.00 Golongan IV 15870000.00 Penginapan 4800000.00 Uang Harian 9540000.00 Uang Taxi 1530000.00 Golongan III 18360000.00 Penginapan 3600000.00 Uang harian 12720000.00 Uang Taxi 2040000.00 Wilayah Propinsi Jawa Tengah 1980000.00 Uang Harian Golongan IV 660000.00 Uang Harian Golongan III 1320000.00 Biaya tiket 17000000.00 ,,,
1.19.1.19.02.02. ,PROGRAM PENINGKATAN SARANA DAN ,158290000, PRASARANA APARATURLokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.02.05. ,PENGADAAN PERLENGKAPAN GEDUNG KANTOR ,10000000,Sumber Dana: PAD.  DAU. ,,,
1.19.1.19.02.02.05.5.2.3. ,BELANJA  MODAL ,10000000,,,,
1.19.1.19.02.02.05.5.2.3.11. ,Belanja Modal Pengadaan Perlengkapan Kantor ,10000000,,,,
1.19.1.19.02.02.05.5.2.3.11.007. ,Belanja modal AC ,10000000,Belanja modal penggandaan AC 10000000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.02.08. ,PENGADAAN MEBELAIR ,7500000,Sumber Dana: PAD.  Bagi Hasil Pajak Prov. ,,,
1.19.1.19.02.02.08.5.2.3. ,BELANJA  MODAL ,7500000,,,,
1.19.1.19.02.02.08.5.2.3.11. ,Belanja Modal Pengadaan Perlengkapan Kantor ,4000000,,,,
1.19.1.19.02.02.08.5.2.3.11.002. ,Belanja modal pengadaan almari ,4000000,Belanja modal pengadaan almari kaca 4000000.00 ,,,
1.19.1.19.02.02.08.5.2.3.13. ,Belanja Modal Pengadaan Mebeulair ,3500000,,,,
1.19.1.19.02.02.08.5.2.3.13.009. ,Belanja modal pengadaan rak ,3500000,Belanja modal pengadaan rak besi 3500000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.02.10. ,PEMELIHARAAN RUTIN/BERKALA GEDUNG KANTOR ,4540000,Sumber Dana: DAU.  Bagi Hasil Pajak Prov. ,,,
1.19.1.19.02.02.10.5.2.2. ,BELANJA BARANG DAN JASA ,4540000,,,,
1.19.1.19.02.02.10.5.2.2.02. ,Belanja Bahan/Material ,3000000,,,,
1.19.1.19.02.02.10.5.2.2.02.001. ,Belanja bahan baku bangunan ,3000000,Belanja bahan baku bangunan untuk pemeliharaan gedung kantor BPBD 2000000.00 Belanja bahan baku bangunan untuk pemeliharaan gedung kantor UPT PBK 1000000.00 ,,,
1.19.1.19.02.02.10.5.2.2.03. ,Belanja Jasa Kantor ,1540000,,,,
1.19.1.19.02.02.10.5.2.2.03.006. ,Belanja jasa tenaga harian lepas/upah tenaga ,1540000,Upah tenaga/tukang pemeliharaan gedung kantor BPBD 990000.00 Upah tenaga/tukang pemeliharan gedung kantor UPT PBK 550000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.02.11. ,PEMELIHARAAN RUTIN/BERKALA KENDARAAN ,135250000, DINAS/OPERASIONALSumber Dana: PAD. ,,,
1.19.1.19.02.02.11.5.2.2. ,BELANJA BARANG DAN JASA ,135250000,,,,
1.19.1.19.02.02.11.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,135250000,,,,
1.19.1.19.02.02.11.5.2.2.05.001. ,Belanja pemeliharaan kendaraan ,60250000,Belanja servis dan suku cadang kendaraan dinas roda 4 dan 6 (solar) BPBD 15000000.00 Belanja servis dan suku cadang kendaraan dinas roda 4 (Pertamax) BPBD 6000000.00 Belanja servis dan suku cadang kendaraan dinas roda 6 Damkar (solar) UPT PBK 20000000.00 Belanja servis dan sukucadang kendaraan dinas pickup (2 unit) dan ambulan (1 12000000.00 unit) Belanja servis dan suku cadang kendaraan dinas GES 3000000.00 Belanja servis dan suku cadang kendaraan dinas roda 2 (10 unit) 4250000.00 ,,,
1.19.1.19.02.02.11.5.2.2.05.003. ,Belanja Bahan Bakar Minyak dan Pelumas ,75000000,Belanja bahan bakar minyak dan pelumas kendaraan dinas roda 4 25500000.00 Belanja bahan bakar minyak dan pelumas kendaraan dinas roda 2 (10 unit) 5000000.00 Belanja bahan bakar minyak dan pelumas kendaraan Damkar UPT PBK roda 6 (4 20000000.00 unit) Belanja bahan bakar minyak dan pelumas kendaraan dinas operasional Pertamax 10000000.00 Belanja bahan bakar minyak dan pelumas kendaraan dinas operasional Tangki air 10000000.00 Belanja bahan bakar minyak dan pelumas kendaraan dinas operasional GES 4500000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.02.14. ,PEMELIHARAAN RUTIN/BERKALA MEBELAIR ,1000000,Sumber Dana: DAU.  Bagi Hasil Pajak Prov. ,,,
1.19.1.19.02.02.14.5.2.2. ,BELANJA BARANG DAN JASA ,1000000,,,,
1.19.1.19.02.02.14.5.2.2.18. ,Belanja perawatan peralatan dan perlengkapan ,1000000, kantor,,,
1.19.1.19.02.02.14.5.2.2.18.002. ,Belanja pemeliharaan perlengkapan kantor ,1000000,Belanja pemeliharaan dan perbaikan mebelair kantor 1000000.00 ,,,
1.19.1.19.02.03. ,PROGRAM PENINGKATAN DISIPLIN APARATUR ,5120000,Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.03.01. ,PENGADAAN PAKAIAN KHUSUS HARI-HARI ,4620000, TERTENTUSumber Dana: Bagi Hasil Pajak Prov. ,,,
1.19.1.19.02.03.01.5.2.2. ,BELANJA BARANG DAN JASA ,4620000,,,,
1.19.1.19.02.03.01.5.2.2.12. ,Belanja Pakaian Dinas dan Atributnya ,4620000,,,,
1.19.1.19.02.03.01.5.2.2.12.004. ,Belanja Pakaian Dinas Harian (PDH) ,4620000,Belanja pakaian dinas harian hari-hari tertentu 4620000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.03.02. ,PENATALAKSANAAN KEPEGAWAIAN SKPD ,500000,Sumber Dana: PAD.  DAU. ,,,
1.19.1.19.02.03.02.5.2.2. ,BELANJA BARANG DAN JASA ,500000,,,,
1.19.1.19.02.03.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,,,,
1.19.1.19.02.03.02.5.2.2.01.001. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor 250000.00 ,,,
1.19.1.19.02.03.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,250000,,,,
1.19.1.19.02.03.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,250000,Belanja foto copy/penggadaan dan penjilidan 250000.00 ,,,
1.19.1.19.02.04. ,PROGRAM PENINGKATAN KAPASITAS SUMBER ,5000000, DAYA APARATURLokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.04.01. ,PENDIDIKAN DAN PELATIHAN FORMAL ,5000000,Sumber Dana: DAU. ,,,
1.19.1.19.02.04.01.5.2.1. ,BELANJA PEGAWAI ,5000000,,,,
1.19.1.19.02.04.01.5.2.1.05. ,Belanja Kursus^ Pelatihan^Sosialisasi^ dan ,5000000, Bimbingan Teknis PN,,,
1.19.1.19.02.04.01.5.2.1.05.001. ,Belanja Kursus-kursus singkat/pelatihan ,5000000,Biaya diklat. pelatihan. kursus. seminar dan bintek 5000000.00 ,,,
1.19.1.19.02.05. ,PROGRAM PENINGKATAN PENGEMBANGAN SISTEM ,27040000, PELAPORAN CAPAIAN KINERJA DAN KEUANGANLokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.05.01. ,PENYUSUNAN LAPORAN CAPAIAN KINERJA DAN ,700000, IKHTISAR REALISASI KINERJA SKPDSumber Dana: PAD.  DAU. ,,,
1.19.1.19.02.05.01.5.2.2. ,BELANJA BARANG DAN JASA ,700000,,,,
1.19.1.19.02.05.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,200000,,,,
1.19.1.19.02.05.01.5.2.2.01.001. ,Belanja alat tulis kantor ,200000,Belanja alat tulis kantor penyusunan laporan 200000.00 ,,,
1.19.1.19.02.05.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,200000,,,,
1.19.1.19.02.05.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,200000,Belanja fotocopy dan penjilidan dokumen laporan 200000.00 ,,,
1.19.1.19.02.05.01.5.2.2.11. ,Belanja Makanan dan Minuman ,300000,,,,
1.19.1.19.02.05.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,300000,Belanja makan dan minum rapat kegiatan 300000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.05.02. ,PENYUSUNAN PELAPORAN KEUANGAN SEMESTERAN ,300000,Sumber Dana: PAD. ,,,
1.19.1.19.02.05.02.5.2.2. ,BELANJA BARANG DAN JASA ,300000,,,,
1.19.1.19.02.05.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,150000,,,,
1.19.1.19.02.05.02.5.2.2.01.001. ,Belanja alat tulis kantor ,150000,Belanja alat tulis kantor kegiatan 150000.00 ,,,
1.19.1.19.02.05.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,150000,,,,
1.19.1.19.02.05.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,150000,Belanja foto copy/penggandaan laporan 150000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.05.03. ,PENYUSUNAN PELAPORAN KEUANGAN AKHIR ,1380000, TAHUNSumber Dana: PAD.  DAU. ,,,
1.19.1.19.02.05.03.5.2.1. ,BELANJA PEGAWAI ,280000,,,,
1.19.1.19.02.05.03.5.2.1.03. ,Uang Lembur ,280000,,,,
1.19.1.19.02.05.03.5.2.1.03.001. ,Uang Lembur PNS ,280000,Uang lembur PNS 280000.00 Golongan III 160000.00 Golongan II 120000.00 ,,,
1.19.1.19.02.05.03.5.2.2. ,BELANJA BARANG DAN JASA ,1100000,,,,
1.19.1.19.02.05.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,200000,,,,
1.19.1.19.02.05.03.5.2.2.01.001. ,Belanja alat tulis kantor ,200000,Belanja alat tulis kegiatan 200000.00 ,,,
1.19.1.19.02.05.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,300000,,,,
1.19.1.19.02.05.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,300000,Belanja penggadaan dan penjilidan dokumen 300000.00 ,,,
1.19.1.19.02.05.03.5.2.2.11. ,Belanja Makanan dan Minuman ,600000,,,,
1.19.1.19.02.05.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,600000,Belanja makan dan minum rapat kegiatan (2 kali) 600000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.05.04. ,PENYUSUNAN PELAPORAN KEUANGAN ,24660000, BULANAN/SPJSumber Dana: DAU.  Bagi Hasil Pajak Prov. ,,,
1.19.1.19.02.05.04.5.2.1. ,BELANJA PEGAWAI ,18600000,,,,
1.19.1.19.02.05.04.5.2.1.01. ,Honorarium PNS ,18600000,,,,
1.19.1.19.02.05.04.5.2.1.01.003. ,Honorarium Bendahara/Pembantu ,18600000, Bendaraha/ppk-skpd/pembantu ppk-skpdHonorarium Bendahara Pengeluaran 2700000.00 Honorarium Pemabantu Bendahara Pengeluaran 2100000.00 Honorarium PPK 3000000.00 Honorarium Pembatu PPK 2400000.00 Honorarium Pengurus Barang 3000000.00 Honorarium Pengurus Barang Pembantu 2400000.00 Honorarium Penyimpan Barang 3000000.00 ,,,
1.19.1.19.02.05.04.5.2.2. ,BELANJA BARANG DAN JASA ,6060000,,,,
1.19.1.19.02.05.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,2220000,,,,
1.19.1.19.02.05.04.5.2.2.01.001. ,Belanja alat tulis kantor ,1500000,Belanja alat tulis kegiatan 1500000.00 ,,,
1.19.1.19.02.05.04.5.2.2.01.004. ,Belanja perangko/meterai ,720000,Belanja meterai 720000.00 Meterai Rp6000.- 360000.00 Meterai Rp3000.- 360000.00 ,,,
1.19.1.19.02.05.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,3840000,,,,
1.19.1.19.02.05.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,3840000,Belanja penggandaan dan penjilidan 3840000.00 ,,,
1.19.1.19.02.06. ,PROGRAM PENINGKATAN KUALITAS PELAYANAN ,3450000, PUBLIKLokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.06.01. ,PENGELOLAAN DATA DAN SISTEM INFORMASI ,850000, SKPDSumber Dana: PAD.  Bagi Hasil Pajak Prov. ,,,
1.19.1.19.02.06.01.5.2.2. ,BELANJA BARANG DAN JASA ,850000,,,,
1.19.1.19.02.06.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,200000,,,,
1.19.1.19.02.06.01.5.2.2.01.001. ,Belanja alat tulis kantor ,200000,Belanja alat tulis kegiatan 200000.00 ,,,
1.19.1.19.02.06.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,250000,,,,
1.19.1.19.02.06.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,250000,Belanja foto copy dan penjilidan 250000.00 ,,,
1.19.1.19.02.06.01.5.2.2.11. ,Belanja Makanan dan Minuman ,400000,,,,
1.19.1.19.02.06.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,400000,Belanja makan minum rapat kegiatan 400000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.06.02. ,PENYUSUNAN INDEKS KEPUASAN MASYARAKAT ,700000, (IKM) SKPDSumber Dana: PAD.  Bagi Hasil Pajak Prov. ,,,
1.19.1.19.02.06.02.5.2.2. ,BELANJA BARANG DAN JASA ,700000,,,,
1.19.1.19.02.06.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,175000,,,,
1.19.1.19.02.06.02.5.2.2.01.001. ,Belanja alat tulis kantor ,175000,Belanja alat tulis kegiatan 175000.00 ,,,
1.19.1.19.02.06.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,300000,,,,
1.19.1.19.02.06.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,300000,Belanja foto copy dan penjilidan 300000.00 ,,,
1.19.1.19.02.06.02.5.2.2.11. ,Belanja Makanan dan Minuman ,225000,,,,
1.19.1.19.02.06.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,225000,Belanja minum dan snak rapat kegiatan 2 kali 225000.00 Lokasi Kegiatan: BPBD Kabupaten Gunungkidul,,,
1.19.1.19.02.06.04. ,PENGENDALIAN INTERNAL SKPD ,1200000,Sumber Dana: DAU. ,,,
1.19.1.19.02.06.04.5.2.2. ,BELANJA BARANG DAN JASA ,1200000,,,,
1.19.1.19.02.06.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,200000,,,,
1.19.1.19.02.06.04.5.2.2.01.001. ,Belanja alat tulis kantor ,200000,Belanja ATK kegiatan 200000.00 ,,,
1.19.1.19.02.06.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,200000,,,,
1.19.1.19.02.06.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,200000,Belanja penggadaan/foto copy kegiatan 200000.00 ,,,
1.19.1.19.02.06.04.5.2.2.11. ,Belanja Makanan dan Minuman ,800000,,,,
