Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.10 . 1.10.01 . 11 . 01 . 5 . 2 . 3 . 17 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Beroda Dua,32675000,Belanja Modal Kendaraan Dinas Roda 2Kendaraan dinas roda 2 (2 unit)"1 paket x 32.000.00000 = 32.000.00000"Tim Pengadaan Honorarium Pejabat Pembuat Komitmen"1 OB x 250.00000 = 250.00000"Honorarium Pejabat Pengadaan"1 OB x 250.00000 = 250.00000"Honorarium Pejabat Penerima"1 OB x 175.00000 = 175.00000"
1.10 . 1.10.01 . 11 . 01 . 5 . 2 . 3 . 28 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga ,18100000,
1.10 . 1.10.01 . 11 . 01 . 5 . 2 . 3 . 28 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair ,5550000,Belanja Modal MebelairLemari Knockdown"1 unit x 750.00000 = 750.00000" Kursi tunggu"3 unit x 1.600.00000 = 4.800.00000"
1.10 . 1.10.01 . 11 . 01 . 5 . 2 . 3 . 28 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga Lainnya (Home Use),12550000,TelevisiTelevisi ruang pelayanan"1 unit x 3.950.00000 = 3.950.00000"Wireless TOA"1 unit x 8.600.00000 = 8.600.00000"
1.10 . 1.10.01 . 11 . 01 . 5 . 2 . 3 . 29 ,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer ,11950000,
1.10 . 1.10.01 . 11 . 01 . 5 . 2 . 3 . 29 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer ,7225000,Belanja notebookNotebook untuk e-plan"1 unit x 7.225.00000 = 7.225.00000"
1.10 . 1.10.01 . 11 . 01 . 5 . 2 . 3 . 29 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Personal Komputer,4725000,Peralatan Personal KomputerHarddisk eksternal"1 unit x 750.00000 = 750.00000"Printer dot matrik"1 unit x 2.475.00000 = 2.475.00000"Printer laser jet"1 unit x 1.500.00000 = 1.500.00000"
1.10 . 1.10.01 . 11 . 02 ,Pemeliharaan Sarana dan Prasarana Perkantoran ,124880000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 1 ,Belanja Pegawai ,1837000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,1837000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,1837000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,123043000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,2420000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 01 . 03 ,"Belanja Alat Listrik Dan Elektronik (Lampu Pijar Battery Kering) ",1340000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 01 . 05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih ,1080000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,5994000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 02 . 01 ,Belanja Bahan Baku Bangunan ,5994000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,52260000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 03 . 01 ,Belanja Telepon ,8640000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 03 . 02 ,Belanja Air ,3000000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 03 . 03 ,Belanja Listrik ,40200000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 03 . 27 ,Belanja Jasa Kebersihan Kantor ,420000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 05 ,Belanja Perawatan Kendaraan Bermotor ,60279000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 05 . 01 ,Belanja Jasa Service ,725000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 05 . 02 ,Belanja Penggantian Suku Cadang ,8915000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 05 . 03 ,Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,46139000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 05 . 05 ,Belanja Pajak Kendaraan Bermotor ,4500000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 20 ,Belanja Pemeliharaan ,2090000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 20 . 07 ,Belanja Pemeliharaan Perlengkapan Kantor ,600000,
1.10 . 1.10.01 . 11 . 02 . 5 . 2 . 2 . 20 . 08 ,Belanja Pemeliharaan Peralatan Gedung Kantor ,1490000,
1.10 . 1.10.01 . 12 ,"Program Perencanaan Pengendalian dan Evaluasi Kinerja ",19500000,
1.10 . 1.10.01 . 12 . 01 ,Penyusunan Perencanaan Kinerja SKPD ,4000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 1 ,Belanja Pegawai ,1134000,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 1 . 03 ,Uang Lembur ,1134000,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1134000,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,2866000,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,474900,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,474900,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,381100,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,381100,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2010000,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1260000,
1.10 . 1.10.01 . 12 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,750000,
1.10 . 1.10.01 . 12 . 02 ,Penyusunan Laporan Keuangan ,7500000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 1 ,Belanja Pegawai ,1264000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 1 . 03 ,Uang Lembur ,1264000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1264000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,6236000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1771000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1771000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,2025000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2025000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2440000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1440000,
1.10 . 1.10.01 . 12 . 02 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1000000,
1.10 . 1.10.01 . 12 . 03 ,"Pengendalian Evaluasi dan Pelaporan Kinerja ",8000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 1 ,Belanja Pegawai ,2232000,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 1 . 03 ,Uang Lembur ,2232000,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,2232000,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,5768000,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,582500,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,582500,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,487500,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,487500,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,4698000,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,2448000,
1.10 . 1.10.01 . 12 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2250000,
1.10 . 1.10.01 . 13 ,Program Peningkatan Kapasitas Sumber Daya Manusia SKPD ,17149000,
1.10 . 1.10.01 . 13 . 03 ,Pendidikan dan Pelatihan Non Formal ,8000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 13 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,8000000,
1.10 . 1.10.01 . 13 . 03 . 5 . 2 . 2 . 17 ,"Belanja kursus pelatihan sosialisasi dan bimbingan teknis PNS ",8000000,
1.10 . 1.10.01 . 13 . 03 . 5 . 2 . 2 . 17 . 01 ,Belanja Kursus-Kursus Singkat/Pelatihan ,8000000,
1.10 . 1.10.01 . 13 . 05 ,Pengadaan Pakaian Dinas Harian (PDH) ,9149000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 13 . 05 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,9149000,
1.10 . 1.10.01 . 13 . 05 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,49000,
1.10 . 1.10.01 . 13 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,49000,
1.10 . 1.10.01 . 13 . 05 . 5 . 2 . 2 . 12 ,Belanja Pakaian Dinas dan Atributnya ,9100000,
1.10 . 1.10.01 . 13 . 05 . 5 . 2 . 2 . 12 . 04 ,Belanja Pakaian Dinas Harian (PDH) ,9100000,
1.10 . 1.10.01 . 15 ,Program Penataan Administrasi Kependudukan ,610762400,
1.10 . 1.10.01 . 15 . 03 ,"Implementasi Sistem Administrasi Kependudukan (Membangun Updating dan Pemeliharaan)",160800000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 1 ,Belanja Pegawai ,32245000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 1 . 01 ,Honorarium PNS ,30250000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,29475000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,775000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 1 . 03 ,Uang Lembur ,1995000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1995000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,128555000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,46404400,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,46404400,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,51600200,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,50000000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1600200,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,5228000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1728000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3500000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,25322400,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,10010000,
1.10 . 1.10.01 . 15 . 03 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,15312400,
1.10 . 1.10.01 . 15 . 13 ,"Monitoring Evaluasi dan Pelaporan Kependudukan ",36000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 1 ,Belanja Pegawai ,31860000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 1 . 01 ,Honorarium PNS ,12500000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,12500000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,19360000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 1 . 02 . 04 ,Honorarium Tim ,19360000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,4140000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,382400,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,382400,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,532600,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,532600,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,1350000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1350000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,1875000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,785000,
1.10 . 1.10.01 . 15 . 13 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,1090000,
1.10 . 1.10.01 . 15 . 15 ,Pengelolaan sarana dan prasarana SIAK ,223962400,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 1 ,Belanja Pegawai ,30070000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 1 . 01 ,Honorarium PNS ,30070000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,29295000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,775000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,113858500,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,996900,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,996900,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,319200,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,319200,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,23542400,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,2700000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,20842400,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 20 ,Belanja Pemeliharaan ,89000000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 2 . 20 . 08 ,Belanja Pemeliharaan Peralatan Gedung Kantor ,89000000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 3 ,Belanja Modal ,80033900,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 3 . 27 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor ,9000000,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 3 . 27 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Penyimpanan Perlengkapan Kantor,9000000,Pembelian rak server- Rak server"1 unit x 9.000.00000 = 9.000.00000"
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 3 . 29 ,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer ,71033900,
1.10 . 1.10.01 . 15 . 15 . 5 . 2 . 3 . 29 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Jaringan ,71033900,Belanja Tower dan repeaterPengembangan Repeater Dinas di SD Sermo"1 unit x 35.000.00000 = 35.000.00000"Pembangunan tower di Kecamatan Lendah"1 unit x 35.000.00000 = 35.000.00000"Honorarium Tim Pengadaan dan PemeriksaPPK"1 0rqng x 275.00000 = 275.00000"Pejabat Pengadaan"1 orang x 250.00000 = 250.00000"Pejabat Pemeriksa"1 orang x 175.00000 = 175.00000"Alat Tulis Kantor  Kertas HVS 70 gr"2 rim x 45.00000 = 90.00000"Refill Toner laserjet"1 buah x 179.00000 = 179.00000"Stopmap kertas"10 buah x 80000 = 8.00000"Snellhechter kertas"4 buah x 1.10000 = 4.40000"PenggandanFotocopy"300 lembar x 175 00 = 52.50000"
1.10 . 1.10.01 . 15 . 17 ,Pengelolaan Dokumen Kependudukan dan Akta Catatan Sipil ,16000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 1 ,Belanja Pegawai ,7520000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 1 . 01 ,Honorarium PNS ,4245000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,4245000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,3275000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,3275000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,8480000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,3910000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,3910000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,4570000,
1.10 . 1.10.01 . 15 . 17 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,4570000,
1.10 . 1.10.01 . 15 . 23 ,Pencatatan dan Penerbitan Akta Kelahiran dan Kematian ,61000000,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 1 ,Belanja Pegawai ,18975000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 1 . 01 ,Honorarium PNS ,13975000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,13300000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,675000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,5000000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,5000000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,42025000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,4905300,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,4905300,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,34829700,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,34640000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,189700,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,2290000,
1.10 . 1.10.01 . 15 . 23 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,840000,
