Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 1 . 01 . 06 ,       Honor Pengelola Keuangan dan Barang ,11460000,"    Tunj. Bend Pengeluaran Pembantu, Pembuat Dokumen, Pengurus Gaji dan lainya. 
  Bendahara Pengeluaran Pembantu  1 ls x 2.280.000,00 = 2.280.000,00 
Pembantu Bendahara Pengeluaran Pembantu  1 ls x 1.560.000,00 = 1.560.000,00 
Pembantu Bendahara Pengeluaran Pembantu  1 ls x 1.560.000,00 = 1.560.000,00 
Pembuat Dokumen  1 ls x 1.560.000,00 = 1.560.000,00
 Pengurus Barang Pembantu  1 ls x 1.800.000,00 = 1.800.000,00
 Penyimpan Barang  1 ls x 1.800.000,00 = 1.800.000,00
 Pengurus Gaji dan Kepegawaian  1 ls x 900.000,00 = 900.000,00 "
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,602000,    
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,602000,    
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 01 . 01 ,       Belanja Alat Tulis Kantor ,602000,"    Alat Tulis Kantor   
HVS dll  1 ls x 602.000,00 = 602.000,00 "
1.20 . 1.20.03 . 01 . 08 ,    Penyediaan jasa kebersihan kantor    ,1575000," Sumber Dana :   
 Lokasi Kegiatan : Bagian Organisasi Setda
   Keluaran : kebersihan dan kenyamanan  
 Target  : 2 Ruang   "
1.20 . 1.20.03 . 01 . 08 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,1575000,    
1.20 . 1.20.03 . 01 . 08 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,1575000,    
1.20 . 1.20.03 . 01 . 08 . 5 . 2 . 2 . 01 . 05 ,       Belanja Peralatan Kebersihan Dan Bahan Pembersih ,1575000,"    Peralatan Kebersihan dan bahan pembersih
   Alat Pel dan lain-lain  1 ls x 1.575.000,00 = 1.575.000,00 "
1.20 . 1.20.03 . 01 . 10 ,    Penyediaan alat tulis kantor    ,15424400," Sumber Dana :  
  Lokasi Kegiatan : Bagian Organisasi Setda  
 Keluaran : Terlaksanaan Pelaksanaan Kegiatan kantor  
 Target  : 12 bulan   "
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,15424400,    
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,15424400,    
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01 . 01 ,       Belanja Alat Tulis Kantor ,15424400,"    Alat Tulis Kantor   
HVS dll  1 ls x 15.424.400,00 = 15.424.400,00 "
1.20 . 1.20.03 . 01 . 11 ,    Penyediaan barang cetakan dan penggandaan    ,11471250," Sumber Dana :    
Lokasi Kegiatan : Bagian Organisasi Setda 
  Keluaran : Tersediannya Dokumen/naskah kantor 
  Target  : 12 bulan   "
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,11471250,    
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,11471250,    
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 01 ,       Belanja Cetak ,600000,"    Cetak   Cetak Dokumentasi  2 ls x 300.000,00 = 600.000,00 "
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 02 ,       Belanja Penggandaan ,10871250,"    Fotocopy dan Penggandaan  
 Fotocopy dan penggandaan dokumen dan surat-surat penting  72,475 lembar x 150,00 = 10.871.250,00 "
1.20 . 1.20.03 . 01 . 15 ,    Penyediaan bahan bacaan dan peraturan perundang-undangan    ,2205000," Sumber Dana :  
  Lokasi Kegiatan : Bagian Organisasi Setda   
Keluaran : Tesediaan bahan bacaan 
  Target  : 24 eks.   "
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,2205000,    
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,2205000,    
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03 . 05 ,       Belanja Surat Kabar/Majalah ,2205000,"    Langganan terbitan dan Mingguan   Koran dan Majalah  1 ls x 2.205.000,00 = 2.205.000,00 "
1.20 . 1.20.03 . 01 . 17 ,    Penyediaan makanan dan minuman    ,12206250," Sumber Dana :   
 Lokasi Kegiatan : Bagian Organisasi Setda   
Keluaran : Tersediannya jamuan tamu dinas   
Target  : 520 ok   "
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,12206250,    
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,12206250,    
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 . 02 ,       Belanja Makanan Dan Minuman Rapat ,3750000,"    Rapat dan Koordinasi   Snack dan Minum  150 orang/kali x 7.500,00 = 1.125.000,00 
Makan dan Minum  150 orang/kali x 17.500,00 = 2.625.000,00 "
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 . 03 ,       Belanja Makanan Dan Minuman Tamu ,8456250,"    Jamuan tamu dinas/non dinas   Jamuan makan kecil (snack dan minum)  180 orang/kali x 10.000,00 = 1.800.000,00 
Jamuan Makan dan Minum  180 orang/kali x 20.000,00 = 3.600.000,00 Jamuan Prasmanan  1 ls x 3.056.250,00 = 3.056.250,00 "
1.20 . 1.20.03 . 01 . 18 ,    Rapat-rapat koordinasi dan konsultasi ke luar daerah    ,39669000," Sumber Dana :   
 Lokasi Kegiatan : Bagian Organisasi Setda   
Keluaran : Terlaksanannya Kegiatan Kantor/dinas  
 Target  : 9 ok   "
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,39669000,    
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,39669000,    
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15 . 02 ,       Belanja Perjalanan Dinas Luar Daerah ,39669000,"    Rapat dan Konsultasi   Uang Harian  14 orang/hari x 530.000,00 = 7.420.000,00 
Biaya Penginapan  7 orang/hari x 610.000,00 = 4.270.000,00 Tiket PP  1 ls x 15.457.000,00 = 15.457.000,00 
Kunjungan Kerja   Uang Harian  6 orang/hari x 430.000,00 = 2.580.000,00 
Biaya Penginapan  4 orang/hari x 539.000,00 = 2.156.000,00
 Biaya taksi dan tiket pp  2 orang/pp x 3.893.000,00 = 7.786.000,00 "
1.20 . 1.20.03 . 01 . 19 ,    Rapat-rapat koordinasi dan konsultasi dalam daerah    ,3486000," Sumber Dana :   
 Lokasi Kegiatan : Bagian Organisasi Setda   
Keluaran : Terlaksanannya Kegiatan dan koordinasi ke Dinas/SKPD dan Propinsi  
 Target  : 58 ok   "
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,3486000,    
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,3486000,    
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15 . 01 ,       Belanja Perjalanan Dinas Dalam Daerah ,3486000,"    Rapat dan koordinasi ke kabupaten/kota di DIY  
 Golongan IV/III/II (luar kabupaten)  30 orang/kali x 75.000,00 = 2.250.000,00 
Golongan IV/III/II (dalam kabupaten)  24 orang/kali x 50.000,00 = 1.200.000,00 
Selisih  1 ls x 36.000,00 = 36.000,00 "
1.20 . 1.20.03 . 02 ,   Program Peningkatan Sarana dan Prasarana Aparatur     ,137346250,    
1.20 . 1.20.03 . 02 . 24 ,    Pemeliharaan rutin/berkala kendaraan dinas/operasional    ,34203750," Sumber Dana :  
  Lokasi Kegiatan : Bagian Organisasi   
Keluaran : Kelancaran Pelaksanan Kegiatan Kantor  
 Target  : 5 Unit   "
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,34203750,    
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 ,      Belanja Perawatan Kendaraan Bermotor  ,34203750,    
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 01 ,       Belanja Jasa Service ,3195000,"    Servise kendaraan dinas   Kendaraan dinas roda 4  3 unit/kali x 975.000,00 = 2.925.000,00 
Kendaraan dinas roda 2  6 unit/kali x 45.000,00 = 270.000,00 "
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 02 ,       Belanja Penggantian Suku Cadang ,2470000,"    Penggantian Suku Cadang Kendaraan dinas  
 Kendaraan dinas roda 4  4 unit/paket x 250.000,00 = 1.000.000,00
 Kendaraan dinas roda 2  6 unit/paket x 245.000,00 = 1.470.000,00 "
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 03 ,       Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,26038750,"    Operasional kendaraan  
 Kendaraan dinas roda 4  12 unit/bulan x 1.760.000,00 = 21.120.000,00
 Kendaraan dinas roda 2  1 ls x 1.118.750,00 = 1.118.750,00
 Operasional Bidang Ketatalaksanaan  1 ls x 1.500.000,00 = 1.500.000,00 
Operasional bidang Anjab  1 ls x 1.200.000,00 = 1.200.000,00
 Operasional bidang Kelembagaan  1 ls x 1.100.000,00 = 1.100.000,00 "
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 12 ,       Belanja accessories kendaraan ,2500000,"    Belanja Accessories Kendaraan 
  Kendaraan dinas roda 4  1 ls x 2.500.000,00 = 2.500.000,00 "
1.20 . 1.20.03 . 02 . 30 ,    Pemeliharaan rutin/berkala peralatan dan perlengkapan kantor    ,16142500," Sumber Dana :    
Lokasi Kegiatan : Bagian Organisasi   
Keluaran : Peralatan Kantor siap dipakai  
 Target  : 100 %   "
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,16142500,    
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20 ,      Belanja Pemeliharaan  ,16142500,    
1.20 . 1.20.03 . 02 . 30 . 5 . 2 . 2 . 20 . 08 ,       Belanja Pemeliharaan Aplikasi dan Database ,16142500,"    Aplikasi dan Program di Bagian Organisasi   
Aplikasi dan Program  1 ls x 10.000.000,00 = 10.000.000,00
 Servise Peralatan Kantor   Komputer, Printer, AC dll  1 ls x 6.142.500,00 = 6.142.500,00 "
1.20 . 1.20.03 . 02 . 34 ,    Pengadaan peralatan dan perlengkapan kantor    ,87000000," Sumber Dana :   
 Lokasi Kegiatan : Bagian Organisasi Setda Kabupaten Bantul   
Keluaran : Kelancaran Pelaksanan Kegiatan Kantor 
  Target  : 5 paket   "
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,15000000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2 . 45 ,      Belanja Jasa Pengadaan Aplikasi  ,15000000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 2 . 45 . 01 ,       Belanja Jasa Pengadaan Aplikasi ,15000000,"    Aplikasi Cetak Kartu Identitas ASN   Aplikasi Idcard  1 ls x 15.000.000,00 = 15.000.000,00 "
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 ,     Belanja Modal   ,72000000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 27 ,      Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor  ,41000000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 27 . 05 ,       Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor ,41000000,"    Soundy Sistem   Kelengkapan
 Sound System Ruang Rapat  1 paket x 16.000.000,00 = 16.000.000,00 
Meja Kantor   Meja Staf  10 buah x 2.500.000,00 = 25.000.000,00 "
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 29 ,      Belanja Modal Peralatan dan Mesin - Pengadaan Komputer  ,31000000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 29 . 02 ,       Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer ,31000000,"    Komputer/Notebook
   Komputer dan Notebook  1 ls x 16.000.000,00 = 16.000.000,00 
Printer Cetak Id Card   Printer Idcard  1 ls x 15.000.000,00 = 15.000.000,00 "
1.20 . 1.20.03 . 03 ,   Program peningkatan disiplin aparatur     ,347320000,    
1.20 . 1.20.03 . 03 . 01 ,    Pengadaan mesin/kartu absensi    ,337500000,"
 Sumber Dana :   
 Lokasi Kegiatan : Kabupaten Bantul  
 Keluaran : Menunjang Kelancaran Tugas dan Fungsi  
 Target  : 100 Unit   "
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 1 ,     Belanja Pegawai   ,3950000,    
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 1 . 01 ,      Honorarium PNS  ,3950000,    
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 1 . 01 . 02 ,       Honorarium Tim Pengadaan Barang Dan Jasa ,3950000,"    Pejabat Pengadaan Barang dan Jasa 
  Pengadaan Mesin dan Aplikasi  1 orang/paket x 3.950.000,00 = 3.950.000,00 "
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,46050000,    
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 2 . 20 ,      Belanja Pemeliharaan  ,46050000,    
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 2 . 20 . 08 ,       Belanja Pemeliharaan Aplikasi dan Database ,46050000,"    Aplikasi Mesin Absensi   Penambahan fitur  1 paket x 46.050.000,00 = 46.050.000,00 "
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 3 ,     Belanja Modal   ,287500000,    
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 3 . 27 ,      Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor  ,287500000,    
1.20 . 1.20.03 . 03 . 01 . 5 . 2 . 3 . 27 . 05 ,       Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor ,287500000,"    Mesin Absensi   
Mesin Absensi-UPT  95 unit x 2.500.000,00 = 237.500.000,00 
Mesin Absensi-Dinas  10 unit x 5.000.000,00 = 50.000.000,00 "
1.20 . 1.20.03 . 03 . 07 ,    Pengadaan ID Card    ,9820000," Sumber Dana :    
Lokasi Kegiatan : Kabupaten Bantul   
Keluaran : Tersedianya ID Card PNS di SKPD   
Target  : 1.000 buah   "
1.20 . 1.20.03 . 03 . 07 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,9820000,    
1.20 . 1.20.03 . 03 . 07 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,9408500,    
1.20 . 1.20.03 . 03 . 07 . 5 . 2 . 2 . 01 . 01 ,       Belanja Alat Tulis Kantor ,9408500,"    Bahan Cetak Idcard/kartu tanda pengendal pegawai   Kertas PVC dll  1 ls x 9.408.500,00 = 9.408.500,00 "
1.20 . 1.20.03 . 03 . 07 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,411500,    
1.20 . 1.20.03 . 03 . 07 . 5 . 2 . 2 . 06 . 02 ,       Belanja Penggandaan ,411500,"    Fotocopy surat dan dokumen   
Belanja Fotocopy dan penggandaan  3,292 lembar x 125,00 = 411.500,00 "
1.20 . 1.20.03 . 24 ,   Program mengintensifkan penanganan pengaduan masyarakat     ,42880000,    
1.20 . 1.20.03 . 24 . 02 ,    Peningkatan pelayanan masyarakat    ,42880000," Sumber Dana :   
 Lokasi Kegiatan : Kabupaten Bantul   
Keluaran : Bahan telaahan penyempurnaan kelembagaan Perangkat Daerah.  
 Target  : 1 dokumen   "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,42880000,    
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,2075000,    
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 01 . 01 ,       Belanja Alat Tulis Kantor ,2075000,"    Alat Tulis Kantor   
HVS dll  1 ls x 2.075.000,00 = 2.075.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,1600000,    
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 03 . 15 ,       Belanja Publikasi ,1600000,"    Sosialisasi Media Masa   Iklan Layanan Masyarakat  4 kali x 400.000,00 = 1.600.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,2875000,    
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 06 . 01 ,       Belanja Cetak ,400000,"    Cetak dan Dokumentasi   
Cetak Laporan dan Dokumentasi  200 lembar/kali x 2.000,00 = 400.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 06 . 02 ,       Belanja Penggandaan ,2475000,"    Dokumen dan surat penting  
 Fotocopy dan penggandaan  9,300 lembar x 150,00 = 1.395.000,00
 Bahan dan materi sosialisasi  180 eks/kali x 6.000,00 = 1.080.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,6630000,    
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 11 . 02 ,       Belanja Makanan Dan Minuman Rapat ,1500000,"    Rapat Persiapan/Koordinasi  
 Snack dan minum  60 orang/kali x 7.500,00 = 450.000,00 
Makan dan minum  60 orang/kali x 17.500,00 = 1.050.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 11 . 05 ,       Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,5130000,"    Kegiatan Worshop/Sosialisasi  
 Snack dan minum  180 orang/kali x 8.500,00 = 1.530.000,00 
Makan dan minum  180 orang/kali x 20.000,00 = 3.600.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,3150000,    
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 15 . 01 ,       Belanja Perjalanan Dinas Dalam Daerah ,3150000,"    Kabupaten dan Propinsi   Rapat dan Koordinasi  42 orang/kali x 75.000,00 = 3.150.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",26550000,    
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 35 . 01 ,       Jasa Nara Sumber/Moderator/Tenaga Ahli ,21150000,"    Nara Sumber   Tingkat Lokal  9 orang/jpl x 750.000,00 = 6.750.000,00 
Narasumber Lainya  36 orang/jpl x 250.000,00 = 9.000.000,00 
Moderator   Narasumber lainnya  36 orang/jpl x 150.000,00 = 5.400.000,00 "
1.20 . 1.20.03 . 24 . 02 . 5 . 2 . 2 . 35 . 05 ,       Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,5400000,"    Kegiatan Worshop/Sosialisasi   Uang Saku Peserta  180 orang/hari x 30.000,00 = 5.400.000,00 "
1.20 . 1.20.03 . 28 ,   Program Peningkatan Kapasitas Kinerja Aparatur Pemerintahan     ,402496900,    
1.20 . 1.20.03 . 28 . 01 ,    Penyusunan indeks kepuasan masyarakat    ,17948600," Sumber Dana :   
 Lokasi Kegiatan : Kabupaten Bantul   
Keluaran : Tersusunnya Dokumen Indek Kepuasan Masyarakat (IKM) Kabupaten Bantul  
 Target  : 1 dokumen   "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,17948600,    
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,1295850,    
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 01 . 01 ,       Belanja Alat Tulis Kantor ,1295850,"    Alat Tulis Kantor
   HVS dll  1 ls x 1.295.850,00 = 1.295.850,00 "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,2199750,    
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 06 . 01 ,       Belanja Cetak ,540000,"    Cetak dan Dokumentasi  
 Cetak Laporan dan Dokumentasi  15 eks x 36.000,00 = 540.000,00 "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 06 . 02 ,       Belanja Penggandaan ,1659750,"    Dokumen dan surat penting 
  Fotocopy dan penggandaan  11,065 lembar x 150,00 = 1.659.750,00 "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,5025000,    
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 11 . 02 ,       Belanja Makanan Dan Minuman Rapat ,750000,"    Rapat Persiapan/Koordinasi 
  Snack dan minum  30 orang/kali x 7.500,00 = 225.000,00 
Makan dan minum  30 orang/kali x 17.500,00 = 525.000,00 "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 11 . 05 ,       Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,4275000,"    Kegiatan Worshop/Sosialisasi 
  Snack dan minum  150 orang/kali x 8.500,00 = 1.275.000,00 
Makan dan minum  150 orang/kali x 20.000,00 = 3.000.000,00 "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,5378000,    
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 15 . 01 ,       Belanja Perjalanan Dinas Dalam Daerah ,900000,"    Kabupaten dan Propinsi   Rapat dan Koordinasi  12 orang/kali x 75.000,00 = 900.000,00 "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 15 . 02 ,       Belanja Perjalanan Dinas Luar Daerah ,4478000,"    Koordinasi dan Konsultasi ke luar daerah  
 Uang Harian  2 orang/hari x 530.000,00 = 1.060.000,00 
Biaya Penginapan  1 orang/hari x 610.000,00 = 610.000,00 
Biaya Taksi  2 orang/kali x 270.000,00 = 540.000,00 
Tiket PP  1 orang/pp x 2.268.000,00 = 2.268.000,00 "
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",4050000,    
1.20 . 1.20.03 . 28 . 01 . 5 . 2 . 2 . 35 . 01 ,       Jasa Nara Sumber/Moderator/Tenaga Ahli ,4050000,"    Nara Sumber   Tingkat Lokal  2 orang/jpl x 750.000,00 = 1.500.000,00 
Narasumber Lainya  6 orang/jpl x 250.000,00 = 1.500.000,00 
Moderator   Narasumber lainnya  7 orang/jpl x 150.000,00 = 1.050.000,00 "
1.20 . 1.20.03 . 28 . 02 ,    Penyusunan standard operating procedure    ,16453400," Sumber Dana :   
 Lokasi Kegiatan : Kabupaten Bantul  
 Keluaran : Monev/pendampingan penyusunan Standar Opererasi prosedur (SOP)  
 Target  : 1 dokumen   "
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,16453400,    
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,2360900,    
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 . 01 . 01 ,       Belanja Alat Tulis Kantor ,2360900,"    Alat Tulis Kantor   HVS dll  1 ls x 2.360.900,00 = 2.360.900,00 "
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,1407500,    
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 . 06 . 02 ,       Belanja Penggandaan ,1407500,"    Dokumen dan surat penting   Fotocopy dan penggandaan  5,650 lembar/eks x 150,00 = 847.500,00 
Materi worshop/sosialisasi  80 eks x 7.000,00 = 560.000,00 "
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,5685000,    
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 . 11 . 02 ,       Belanja Makanan Dan Minuman Rapat ,1125000,"    Rapat Persiapan/Koordinasi   Snack dan minum  45 orang/kali x 7.500,00 = 337.500,00 
Makan dan minum  45 orang/kali x 17.500,00 = 787.500,00 "
1.20 . 1.20.03 . 28 . 02 . 5 . 2 . 2 . 11 . 05 ,       Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,4560000,"    Kegiatan Worshop/Sosialisasi  
 Snack dan minum  160 orang/kali x 8.500,00 = 1.360.000,00 
Makan dan minum  160 orang/kali x 20.000,00 = 3.200.000,00 "
