1.20.1.19.04.00.20,Program peningkatan sistem pengawasan internal dan pengendalian pelaksanaan kebijakan KDH,22288000,23488000,1200000,5.38,
1.20.1.19.04.00.20.016,Implementasi SPIP,22288000,23488000,1200000,5.38,
1.20.1.19.04.00.23,Program optimalisasi pemanfaatan teknologi informasi,22174000,22174000,0,0.00,
1.20.1.19.04.00.23.007,Pengelolaan dan pengembangan sistem gateway SMS,22174000,22174000,0,0.00,
1.23,Statistik,156182000,156182000,0,0.00,
1.23.1.19.04.00.15,Program pengembangan data/informasi/statistik daerah,33075175,156182000,0,0.00,
1.23.1.19.04.00.15.024,Pembuatan peta resiko bencana,13775595100,82740000,0,0.00,
1.23.1.19.04.00.15.029,Penyusunan basis data,73442000,73442000,0,0.00,
1.24,Kearsipan,33075175,33075175,0,0.00,
1.24.1.19.04.00.16,Program penyelamatan dan pelestarian dokumen/arsip daerah,33075175,33075175,0,0.00,
1.24.1.19.04.00.16.006,Pengelolaan dokumen SKPD,,33075175,0,0.00,
,Jumlah Belanja,,11041282428,-2734312672,(19.85),
,Suprlus/(Defisit),-13775595100,-11041282428,,,
