Judul;Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah;;;;;
117  11701  0108  5220105 ;Belanja Peralatan Kebersihan Dan Bahan Pembersih;4303000;4303000;0;0;
117  11701  0109 ;Penyediaan jasa perbaikan peralatan kerja ;10350000;8800000;-1550000;-1498;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0109  522 ;Belanja Barang dan Jasa ;10350000;8800000;-1550000;-1498;
117  11701  0109  52220 ;Belanja Pemeliharaan ;10350000;8800000;-1550000;-1498;
117  11701  0109  5222008 ;Belanja Pemeliharaan Peralatan Kantor ;10350000;8800000;-1550000;-1498;
117  11701  0110 ;Penyediaan alat tulis kantor ;9574200;9574200;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0110  522 ;Belanja Barang dan Jasa ;9574200;9574200;0;0;
117  11701  0110  52201 ;Belanja Bahan Pakai Habis ;9574200;9574200;0;0;
117  11701  0110  5220101 ;Belanja Alat Tulis Kantor ;9574200;9574200;0;0;
117  11701  0111 ;Penyediaan barang cetakan dan penggandaan ;11939000;11939000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0111  522 ;Belanja Barang dan Jasa ;11939000;11939000;0;0;
117  11701  0111  52206 ;Belanja Cetak Dan Penggandaan ;11939000;11939000;0;0;
117  11701  0111  5220601 ;Belanja Cetak ;2526400;2526400;0;0;
117  11701  0111  5220602 ;Belanja Penggandaan ;9412600;9412600;0;0;
117  11701  0112 ;Penyediaan komponen instalasi listrik/penerangan bangunan kantor;4236750;4236750;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0112  522 ;Belanja Barang dan Jasa ;4236750;4236750;0;0;
117  11701  0112  52201 ;Belanja Bahan Pakai Habis ;4236750;4236750;0;0;
117  11701  0112  5220103 ;Belanja Alat Listrik Dan Elektronik (Lampu Pijar. Battery Kering);4236750;4236750;0;0;
117  11701  0115 ;Penyediaan Bahan Bacaan dan Peraturan Perundang-Undangan;1080000;1080000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0115  522 ;Belanja Barang dan Jasa ;1080000;1080000;0;0;
117  11701  0115  52203 ;Belanja Jasa Kantor ;1080000;1080000;0;0;
117  11701  0115  5220305 ;Belanja Surat Kabar/Majalah ;1080000;1080000;0;0;
117  11701  0117 ;Penyediaan Makanan dan Minuman ;6648000;6648000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0117  522 ;Belanja Barang dan Jasa ;6648000;6648000;0;0;
117  11701  0117  52211 ;Belanja Makanan Dan Minuman ;6648000;6648000;0;0;
117  11701  0117  5221102 ;Belanja Makanan Dan Minuman Rapat ;5856000;5856000;0;0;
117  11701  0117  5221103 ;Belanja Makanan Dan Minuman Tamu ;792000;792000;0;0;
117  11701  0118 ;Rapat-Rapat Koordinasi dan Konsultasi ke Luar Daerah;23670000;23670000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0118  522 ;Belanja Barang dan Jasa ;23670000;23670000;0;0;
117  11701  0118  52215 ;Belanja Perjalanan Dinas ;23670000;23670000;0;0;
117  11701  0118  5221502 ;Belanja Perjalanan Dinas Luar Daerah ;23670000;23670000;0;0;
117  11701  0119 ;Penyediaan koordinasi dan konsultasi ke dalam daerah;1660000;1660000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0119  522 ;Belanja Barang dan Jasa ;1660000;1660000;0;0;
117  11701  0119  52215 ;Belanja Perjalanan Dinas ;1660000;1660000;0;0;
117  11701  0119  5221501 ;Belanja Perjalanan Dinas Dalam Daerah ;1660000;1660000;0;0;
117  11701  0120 ;Penyediaan Jasa Tenaga Pegawai Tidak Tetap ;4550000;4550000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0120  521 ;Belanja Pegawai ;4550000;4550000;0;0;
117  11701  0120  52102 ;Honorarium Non PNS ;4550000;4550000;0;0;
117  11701  0120  5210202 ;Honorarium Pegawai Honorer/Tidak Tetap ;4550000;4550000;0;0;
117  11701  02 ;Program Peningkatan Sarana dan Prasarana Aparatur;96903000;110528000;13625000;1406;
117  11701  0209 ;Pengadaan Peralatan Gedung Kantor ;5820000;8445000;2625000;451;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0209  523 ;Belanja Modal ;5820000;8445000;2625000;451;
117  11701  0209  52310 ;Belanja Modal Pengadaan Peralatan Kantor ;1820000;4445000;2625000;14423;
117  11701  0209  5231001 ;Belanja Modal Pengadaan Mesin Tik ;1820000;4445000;2625000;14423;Mesin ketik
"1 buah x 4445000.00 = 4445000.00""";;;;;;
117  11701  0209  52312 ;Belanja Modal Pengadaan Komputer ;4000000;4000000;0;0;
117  11701  0209  5231202 ;Belanja Modal Pengadaan Komputer/PC ;4000000;4000000;0;0;Komputer
"1 unit x 4000000.00 = 4000000.00""";;;;;;
117  11701  0222 ;Pemeliharaan Rutin/Berkala Gedung Kantor ;17075000;17075000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0222  522 ;Belanja Barang dan Jasa ;17075000;17075000;0;0;
117  11701  0222  52203 ;Belanja Jasa Kantor ;75000;75000;0;0;
117  11701  0222  5220337 ;Belanja Retribusi / Pajak ;75000;75000;0;0;
117  11701  0222  52220 ;Belanja Pemeliharaan ;17000000;17000000;0;0;
117  11701  0222  5222004 ;Belanja Pemeliharaan Gedung ;17000000;17000000;0;0;
117  11701  0224 ;Pemeliharaan Rutin/Berkala Kendaraan Dinas/Operasional;70008000;81008000;11000000;1571;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0224  522 ;Belanja Barang dan Jasa ;70008000;81008000;11000000;1571;
117  11701  0224  52205 ;Belanja Perawatan Kendaraan Bermotor ;70008000;81008000;11000000;1571;
117  11701  0224  5220501 ;Belanja Jasa Service ;2720000;2720000;0;0;
117  11701  0224  5220502 ;Belanja Penggantian Suku Cadang ;18582500;18582500;0;0;
117  11701  0224  5220503 ;Belanja Bahan Bakar Minyak/Gas Dan Pelumas ;48705500;59705500;11000000;2258;
117  11701  0226 ;Pemeliharaan Rutin/Berkala Perlengkapan Gedung Kantor;3000000;3000000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Dinbudparpora""";;;;;;
117  11701  0226  522 ;Belanja Barang dan Jasa ;3000000;3000000;0;0;
117  11701  0226  52220 ;Belanja Pemeliharaan ;3000000;3000000;0;0;
117  11701  0226  5222011 ;Belanja Pemeliharaan Perlengkapan Kantor ;3000000;3000000;0;0;
117  11701  0229 ;Pemeliharaan Rutin/Berkala Mebeleur ;1000000;1000000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Disbudparpora""";;;;;;
117  11701  0229  522 ;Belanja Barang dan Jasa ;1000000;1000000;0;0;
117  11701  0229  52220 ;Belanja Pemeliharaan ;1000000;1000000;0;0;
117  11701  0229  5222010 ;Belanja Pemeliharaan Mebeler ;1000000;1000000;0;0;
117  11701  06 ;Program Peningkatan Pengembangan Sistem Pelaporan Capaian Kinerja dan Keuangan;3571000;3571000;0;0;
117  11701  0601 ;Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;964000;964000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0601  521 ;Belanja Pegawai ;330000;330000;0;0;
117  11701  0601  52103 ;Uang Lembur ;330000;330000;0;0;
117  11701  0601  5210301 ;Uang Lembur PNS ;330000;330000;0;0;
117  11701  0601  522 ;Belanja Barang dan Jasa ;634000;634000;0;0;
117  11701  0601  52201 ;Belanja Bahan Pakai Habis ;99000;99000;0;0;
117  11701  0601  5220101 ;Belanja Alat Tulis Kantor ;99000;99000;0;0;
117  11701  0601  52206 ;Belanja Cetak Dan Penggandaan ;135000;135000;0;0;
117  11701  0601  5220602 ;Belanja Penggandaan ;135000;135000;0;0;
117  11701  0601  52211 ;Belanja Makanan Dan Minuman ;400000;400000;0;0;
117  11701  0601  5221101 ;Belanja Makanan dan Minuman Harian Pegawai ;220000;220000;0;0;
117  11701  0601  5221102 ;Belanja Makanan Dan Minuman Rapat ;180000;180000;0;0;
117  11701  0609 ;Penyusunan Pelaporan Keuangan ;2607000;2607000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0609  521 ;Belanja Pegawai ;1332000;1332000;0;0;
117  11701  0609  52103 ;Uang Lembur ;1332000;1332000;0;0;
117  11701  0609  5210301 ;Uang Lembur PNS ;1332000;1332000;0;0;
117  11701  0609  522 ;Belanja Barang dan Jasa ;1275000;1275000;0;0;
117  11701  0609  52201 ;Belanja Bahan Pakai Habis ;97100;97100;0;0;
117  11701  0609  5220101 ;Belanja Alat Tulis Kantor ;97100;97100;0;0;
117  11701  0609  52206 ;Belanja Cetak Dan Penggandaan ;127900;127900;0;0;
117  11701  0609  5220602 ;Belanja Penggandaan ;127900;127900;0;0;
117  11701  0609  52211 ;Belanja Makanan Dan Minuman ;1050000;1050000;0;0;
117  11701  0609  5221101 ;Belanja Makanan dan Minuman Harian Pegawai ;1050000;1050000;0;0;
117  11701  07 ;Program Penyusunan Dokumen Perencanaan SKPD;3976000;3976000;0;0;
117  11701  0701 ;Penyusunan Renstra SKPD ;3000000;3000000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0701  521 ;Belanja Pegawai ;229000;229000;0;0;
117  11701  0701  52103 ;Uang Lembur ;229000;229000;0;0;
117  11701  0701  5210301 ;Uang Lembur PNS ;229000;229000;0;0;
117  11701  0701  522 ;Belanja Barang dan Jasa ;2771000;2771000;0;0;
117  11701  0701  52201 ;Belanja Bahan Pakai Habis ;301000;301000;0;0;
117  11701  0701  5220101 ;Belanja Alat Tulis Kantor ;301000;301000;0;0;
117  11701  0701  52206 ;Belanja Cetak Dan Penggandaan ;220000;220000;0;0;
117  11701  0701  5220602 ;Belanja Penggandaan ;220000;220000;0;0;
117  11701  0701  52210 ;Belanja Sewa Perlengkapan Dan Peralatan Kantor ;450000;450000;0;0;
117  11701  0701  5221007 ;Belanja Sewa Perlengkapan dan Peralatan Kantor lain;450000;450000;0;0;Sewa LCD
117  11701  0701  52211 ;Belanja Makanan Dan Minuman ;1800000;1800000;0;0;
117  11701  0701  5221101 ;Belanja Makanan dan Minuman Harian Pegawai ;270000;270000;0;0;
117  11701  0701  5221102 ;Belanja Makanan Dan Minuman Rapat ;1530000;1530000;0;0;
117  11701  0702 ;Penyusunan Rencana Kerja SKPD ;976000;976000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  0702  521 ;Belanja Pegawai ;330000;330000;0;0;
117  11701  0702  52103 ;Uang Lembur ;330000;330000;0;0;
117  11701  0702  5210301 ;Uang Lembur PNS ;330000;330000;0;0;
117  11701  0702  522 ;Belanja Barang dan Jasa ;646000;646000;0;0;
117  11701  0702  52201 ;Belanja Bahan Pakai Habis ;99000;99000;0;0;
117  11701  0702  5220101 ;Belanja Alat Tulis Kantor ;99000;99000;0;0;
117  11701  0702  52206 ;Belanja Cetak Dan Penggandaan ;147000;147000;0;0;
117  11701  0702  5220602 ;Belanja Penggandaan ;147000;147000;0;0;
117  11701  0702  52211 ;Belanja Makanan Dan Minuman ;400000;400000;0;0;
117  11701  0702  5221101 ;Belanja Makanan dan Minuman Harian Pegawai ;220000;220000;0;0;
117  11701  0702  5221102 ;Belanja Makanan Dan Minuman Rapat ;180000;180000;0;0;
117  11701  10 ;Program Pengawasan dan Pengendalian Program ;500000;500000;0;0;
117  11701  1001 ;Monitoring. Evaluasi. Pengendalian dan Pelaksanaan Program dan Kegiatan;500000;500000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  1001  521 ;Belanja Pegawai ;162000;162000;0;0;
117  11701  1001  52103 ;Uang Lembur ;162000;162000;0;0;
117  11701  1001  5210301 ;Uang Lembur PNS ;162000;162000;0;0;
117  11701  1001  522 ;Belanja Barang dan Jasa ;338000;338000;0;0;
117  11701  1001  52201 ;Belanja Bahan Pakai Habis ;55000;55000;0;0;
117  11701  1001  5220101 ;Belanja Alat Tulis Kantor ;55000;55000;0;0;
117  11701  1001  52206 ;Belanja Cetak Dan Penggandaan ;103000;103000;0;0;
117  11701  1001  5220602 ;Belanja Penggandaan ;103000;103000;0;0;
117  11701  1001  52211 ;Belanja Makanan Dan Minuman ;180000;180000;0;0;
117  11701  1001  5221101 ;Belanja Makanan dan Minuman Harian Pegawai ;180000;180000;0;0;
117  11701  15 ;Program Pengembangan Nilai Budaya ;84378000;84378000;0;0;
117  11701  1508 ;Pelestarian dan Aktualisasi Adat Budaya Daerah ;14606500;14606500;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
117  11701  1508  521 ;Belanja Pegawai ;6050000;6050000;0;0;
117  11701  1508  52102 ;Honorarium Non PNS ;6050000;6050000;0;0;
117  11701  1508  5210203 ;Honorarium Harian ;6050000;6050000;0;0;Transport seniman
117  11701  1508  522 ;Belanja Barang dan Jasa ;8556500;8556500;0;0;
117  11701  1508  52201 ;Belanja Bahan Pakai Habis ;118000;118000;0;0;
117  11701  1508  5220101 ;Belanja Alat Tulis Kantor ;118000;118000;0;0;
117  11701  1508  52203 ;Belanja Jasa Kantor ;2625000;2625000;0;0;
117  11701  1508  5220313 ;Belanja Dokumentasi ;150000;150000;0;0;
117  11701  1508  5220315 ;Belanja Publikasi ;2475000;2475000;0;0;
117  11701  1508  52206 ;Belanja Cetak Dan Penggandaan ;16500;16500;0;0;
117  11701  1508  5220602 ;Belanja Penggandaan ;16500;16500;0;0;
117  11701  1508  52210 ;Belanja Sewa Perlengkapan Dan Peralatan Kantor ;2475000;2475000;0;0;
117  11701  1508  5221007 ;Belanja Sewa Perlengkapan dan Peralatan Kantor lain;2475000;2475000;0;0;
117  11701  1508  52211 ;Belanja Makanan Dan Minuman ;2772000;2772000;0;0;
117  11701  1508  5221102 ;Belanja Makanan Dan Minuman Rapat ;252000;252000;0;0;
117  11701  1508  5221104 ;Belanja Makanan dan Minuman Pelatihan. Sosialisasi. Penyuluhan;2520000;2520000;0;0;
117  11701  1508  52227 ;Belanja Tenaga Ahli/Instruktur/Narasumber ;550000;550000;0;0;
117  11701  1508  5222701 ;Jasa Tenaga Ahli/Instruktur/Narasumber ;550000;550000;0;0;Narasumber
117  11701  1513 ;Pengembangan Kesenian Kebudayaan Daerah ;24771500;24771500;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kab Kulon progo dan luar Kulon Progo""";;;;;;
117  11701  1513  521 ;Belanja Pegawai ;690000;690000;0;0;
117  11701  1513  52101 ;Honorarium PNS ;150000;150000;0;0;
117  11701  1513  5210105 ;Honorarium Penyelenggaraan Kegiatan ;150000;150000;0;0;
117  11701  1513  52102 ;Honorarium Non PNS ;540000;540000;0;0;
117  11701  1513  5210203 ;Honorarium Harian ;540000;540000;0;0;
117  11701  1513  522 ;Belanja Barang dan Jasa ;24081500;24081500;0;0;
117  11701  1513  52201 ;Belanja Bahan Pakai Habis ;66500;66500;0;0;
117  11701  1513  5220101 ;Belanja Alat Tulis Kantor ;66500;66500;0;0;
117  11701  1513  52203 ;Belanja Jasa Kantor ;21600000;21600000;0;0;
117  11701  1513  5220314 ;Belanja Dekorasi ;600000;600000;0;0;
117  11701  1513  5220326 ;Belanja Jasa Event Organizer / Atraksi Kesenian ;21000000;21000000;0;0;
117  11701  1513  52206 ;Belanja Cetak Dan Penggandaan ;150000;150000;0;0;
117  11701  1513  5220602 ;Belanja Penggandaan ;150000;150000;0;0;
117  11701  1513  52210 ;Belanja Sewa Perlengkapan Dan Peralatan Kantor ;900000;900000;0;0;
117  11701  1513  5221005 ;Belanja Sewa Tenda ;900000;900000;0;0;
117  11701  1513  52211 ;Belanja Makanan Dan Minuman ;840000;840000;0;0;
117  11701  1513  5221102 ;Belanja Makanan Dan Minuman Rapat ;840000;840000;0;0;
117  11701  1513  52215 ;Belanja Perjalanan Dinas ;525000;525000;0;0;
117  11701  1513  5221501 ;Belanja Perjalanan Dinas Dalam Daerah ;525000;525000;0;0;
117  11701  1514 ;Penyelenggaraan Nyadran Agung ;45000000;45000000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kulon Progo""";;;;;;
117  11701  1514  521 ;Belanja Pegawai ;5800000;5800000;0;0;
117  11701  1514  52101 ;Honorarium PNS ;5800000;5800000;0;0;
117  11701  1514  5210105 ;Honorarium Penyelenggaraan Kegiatan ;5800000;5800000;0;0;
117  11701  1514  522 ;Belanja Barang dan Jasa ;39200000;39200000;0;0;
117  11701  1514  52201 ;Belanja Bahan Pakai Habis ;124000;124000;0;0;
117  11701  1514  5220101 ;Belanja Alat Tulis Kantor ;124000;124000;0;0;
117  11701  1514  52202 ;Belanja Bahan/Material ;7000000;7000000;0;0;
117  11701  1514  5220206 ;Belanja Bahan Percontohan ;7000000;7000000;0;0;
117  11701  1514  52203 ;Belanja Jasa Kantor ;1300000;1300000;0;0;
117  11701  1514  5220313 ;Belanja Dokumentasi ;1000000;1000000;0;0;
117  11701  1514  5220315 ;Belanja Publikasi ;300000;300000;0;0;
117  11701  1514  52206 ;Belanja Cetak Dan Penggandaan ;78000;78000;0;0;
117  11701  1514  5220602 ;Belanja Penggandaan ;78000;78000;0;0;
117  11701  1514  52210 ;Belanja Sewa Perlengkapan Dan Peralatan Kantor ;20640000;20640000;0;0;
117  11701  1514  5221001 ;Belanja Sewa Meja Kursi ;290000;290000;0;0;
117  11701  1514  5221005 ;Belanja Sewa Tenda ;6350000;6350000;0;0;
117  11701  1514  5221006 ;Belanja Sewa Pakaian Adat/Tradisional ;12500000;12500000;0;0;
117  11701  1514  5221007 ;Belanja Sewa Perlengkapan dan Peralatan Kantor lain;1500000;1500000;0;0;
117  11701  1514  52211 ;Belanja Makanan Dan Minuman ;8808000;8808000;0;0;
117  11701  1514  5221102 ;Belanja Makanan Dan Minuman Rapat ;1440000;1440000;0;0;
117  11701  1514  5221103 ;Belanja Makanan Dan Minuman Tamu ;7368000;7368000;0;0;
117  11701  1514  52227 ;Belanja Tenaga Ahli/Instruktur/Narasumber ;1250000;1250000;0;0;
117  11701  1514  5222701 ;Jasa Tenaga Ahli/Instruktur/Narasumber ;1250000;1250000;0;0;
204  11701  15 ;Program Pengembangan Pemasaran Pariwisata ;266171800;269171800;3000000;113;
204  11701  1502 ;Peningkatan Pemanfaatan Teknologi Informasi Dalam Pemasaran Pariwisata;42724800;42724800;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
204  11701  1502  521 ;Belanja Pegawai ;4260000;4260000;0;0;
204  11701  1502  52101 ;Honorarium PNS ;4260000;4260000;0;0;
204  11701  1502  5210101 ;Honorarium Panitia Pelaksana Kegiatan ;4260000;4260000;0;0;
204  11701  1502  522 ;Belanja Barang dan Jasa ;38464800;38464800;0;0;
204  11701  1502  52201 ;Belanja Bahan Pakai Habis ;319800;319800;0;0;
204  11701  1502  5220101 ;Belanja Alat Tulis Kantor ;319800;319800;0;0;
204  11701  1502  52203 ;Belanja Jasa Kantor ;14000000;14000000;0;0;
204  11701  1502  5220315 ;Belanja Publikasi ;14000000;14000000;0;0;Cetak leaflet
204  11701  1502  52206 ;Belanja Cetak Dan Penggandaan ;22500000;22500000;0;0;
204  11701  1502  5220602 ;Belanja Penggandaan ;22500000;22500000;0;0;
204  11701  1502  52211 ;Belanja Makanan Dan Minuman ;200000;200000;0;0;
204  11701  1502  5221102 ;Belanja Makanan Dan Minuman Rapat ;200000;200000;0;0;
204  11701  1502  52215 ;Belanja Perjalanan Dinas ;1445000;1445000;0;0;
204  11701  1502  5221501 ;Belanja Perjalanan Dinas Dalam Daerah ;1445000;1445000;0;0;
204  11701  1503 ;Pengembangan Jaringan Kerja Sama Promosi Pariwisata;61221000;61221000;0;0;Sumber Dana : 
"Lokasi Kegiatan : Kabupaten Kulon Progo""";;;;;;
204  11701  1503  522 ;Belanja Barang dan Jasa ;61221000;61221000;0;0;
204  11701  1503  52201 ;Belanja Bahan Pakai Habis ;341000;341000;0;0;
204  11701  1503  5220101 ;Belanja Alat Tulis Kantor ;341000;341000;0;0;
204  11701  1503  52202 ;Belanja Bahan/Material ;4400000;4400000;0;0;
204  11701  1503  5220206 ;Belanja Bahan Percontohan ;4400000;4400000;0;0;
204  11701  1503  52206 ;Belanja Cetak Dan Penggandaan ;2490000;2490000;0;0;
204  11701  1503  5220601 ;Belanja Cetak ;2400000;2400000;0;0;
204  11701  1503  5220602 ;Belanja Penggandaan ;90000;90000;0;0;
204  11701  1503  52207 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;6000000;6000000;0;0;
204  11701  1503  5220702 ;Belanja Sewa Gedung/Kantor/Tempat ;6000000;6000000;0;0;
204  11701  1503  52208 ;Belanja Sewa Sarana Mobilitas ;3800000;3800000;0;0;
204  11701  1503  5220801 ;Belanja Sewa Sarana Mobilitas Darat ;3800000;3800000;0;0;Sewa kendaraan/bus
204  11701  1503  52211 ;Belanja Makanan Dan Minuman ;7950000;7950000;0;0;
204  11701  1503  5221102 ;Belanja Makanan Dan Minuman Rapat ;1350000;1350000;0;0;
204  11701  1503  5221103 ;Belanja Makanan Dan Minuman Tamu ;6600000;6600000;0;0;
204  11701  1503  52215 ;Belanja Perjalanan Dinas ;36240000;36240000;0;0;
204  11701  1503  5221502 ;Belanja Perjalanan Dinas Luar Daerah ;36240000;36240000;0;0;Perjalanan dinas luar daerah
