Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.06 . 1.06.01 . 01 . 02 ,"Penyediaan jasa komunikasi, sumber daya air dan listrik ",25000000,"Sumber Dana :_x000D_
 Lokasi Kegiatan : Bappeda_x000D_
Keluaran : Terbayarnya biaya telepon dan internet_x000D_
Target: 12 bulan"
1.06 . 1.06.01 . 01 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,25000000,
1.06 . 1.06.01 . 01 . 02 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,25000000,
1.06 . 1.06.01 . 01 . 02 . 5 . 2 . 2 . 03 . 01 ,Belanja Telepon ,5000000,"Belanja Telepon1 th x 5.000.000,00 = 5.000.000,00"
1.06 . 1.06.01 . 01 . 02 . 5 . 2 . 2 . 03 . 06 ,Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit ,20000000,"Belanja Internet/TV Kabel/TV Satelit1 th x 20.000.000,00 = 20.000.000,00"
1.06 . 1.06.01 . 01 . 07 ,Penyediaan jasa administrasi keuangan ,45000000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Bappeda_x000D_
Keluaran : Terlaksananya pengelolaan keuangan dan barang_x000D_
Target: 12 bulan"
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 1 ,Belanja Pegawai ,39570000,
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 1 . 01 ,Honorarium PNS ,39570000,
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 1 . 01 . 06 ,Honor Pengelola Keuangan dan Barang ,39570000,"Honor Pengelola keuangan dan Barang_x000D_
Honor Pejabat Penatausahaan Keuangan (PPK)12 ob x 402.500,00 = 4.830.000,00_x000D_
Honor Bendahara Pengeluaran12 ob x 345.000,00 = 4.140.000,00_x000D_
Honor Pembantu PPK (pembuat SPP/SPM, Verifikasi, Lap Neraca)36 ob x 250.000,00 = 9.000.000,00_x000D_
Honor Pembantu Bendahara (Kasir, Pembuat Dokumen)48 ob x 250.000,00 = 12.000.000,00_x000D_
Honor Pengurus Gaji12 ob x 150.000,00 = 1.800.000,00_x000D_
Honor Pengurus Kepegawaian12 ob x 150.000,00 = 1.800.000,00_x000D_
Honor Pengurus Barang12 ob x 250.000,00 = 3.000.000,00_x000D_
Honor Penyimpan Barang12 ob x 250.000,00 = 3.000.000,00"
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,5430000,
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,2220000,
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,2220000,"Belanja Alat Tulis Kantor_x000D_
Belanja ATK1 ls x 2.220.000,00 = 2.220.000,00"
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1500000,
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1500000,"Belanja Penggandaan1 ls x 1.500.000,00 = 1.500.000,00"
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 2 . 11 ,Belanja Makanan dan Minuman ,1710000,
1.06 . 1.06.01 . 01 . 07 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1710000,"Belanja Jamuan Rapat Koordinasi_x000D_
Minum Snack Rapat Koordinasi60 dos x 8.500,00 = 510.000,00_x000D_
Makan Minum Rapat Koordinasi60 dos x 20.000,00 = 1.200.000,00"
1.06 . 1.06.01 . 01 . 08 ,Penyediaan jasa kebersihan kantor ,2500000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Bappeda_x000D_
Keluaran : Tersedianya peralatan kebersihan_x000D_
Target: 12 bulan"
1.06 . 1.06.01 . 01 . 08 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,2500000,
1.06 . 1.06.01 . 01 . 08 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,2500000,
1.06 . 1.06.01 . 01 . 08 . 5 . 2 . 2 . 01 . 05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih ,2500000,"Belanja Peralatan Kebersihan dan Bahan Pembersih1 th x 2.500.000,00 = 2.500.000,00"
1.06 . 1.06.01 . 01 . 10 ,Penyediaan alat tulis kantor ,20000000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Bappeda_x000D_
Keluaran : Tersedianya alat tulis kantor_x000D_
Target: 15 jenis"
1.06 . 1.06.01 . 01 . 10 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,20000000,
1.06 . 1.06.01 . 01 . 10 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,20000000,
1.06 . 1.06.01 . 01 . 10 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,20000000,"Belanja Alat Tulis Kantor1 th x 20.000.000,00 = 20.000.000,00"
1.06 . 1.06.01 . 01 . 11 ,Penyediaan barang cetakan dan penggandaan ,14990000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Bappeda_x000D_
Keluaran : Tersedianya kartu kendali surat masuk/ keluar, lembar disposisi, boks arsip, bend 26a, amplop berkop, SSPD, stopmap berlogo_x000D_
Target: 10 rim"
1.06 . 1.06.01 . 01 . 11 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,14990000,
1.06 . 1.06.01 . 01 . 11 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,14990000,
1.06 . 1.06.01 . 01 . 11 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,10440000,"Belanja Cetak1 th x 10.440.000,00 = 10.440.000,00"
1.06 . 1.06.01 . 01 . 11 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,4550000,"Belanja Penggandaan130 lb x 35.000,00 = 4.550.000,00"
1.06 . 1.06.01 . 01 . 12 ,Penyediaan komponen instalasi listrik/penerangan bangunan kantor ,15000000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Bappeda_x000D_
Keluaran : Tersedianya komponen alat listrik_x000D_
Target: 12 bulan"
1.06 . 1.06.01 . 01 . 12 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,15000000,
1.06 . 1.06.01 . 01 . 12 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,15000000,
1.06 . 1.06.01 . 01 . 12 . 5 . 2 . 2 . 01 . 03 ,"Belanja Alat Listrik Dan Elektronik (Lampu Pijar, Battery Kering) ",15000000,"Belanja Alat Listrik dan Elektronik1 th x 15.000.000,00 = 15.000.000,00"
1.06 . 1.06.01 . 01 . 15 ,Penyediaan bahan bacaan dan peraturan perundang-undangan ,8500000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Tersedianya surat kabar (Harian Kedaulatan Rakyat dan Kompas)_x000D_
Target: 12 bulan"
1.06 . 1.06.01 . 01 . 15 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,8500000,
1.06 . 1.06.01 . 01 . 15 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,8500000,
1.06 . 1.06.01 . 01 . 15 . 5 . 2 . 2 . 03 . 05 ,Belanja Surat Kabar/Majalah ,8500000,"Belanja Surat Kabar/Majalah1 th x 6.250.000,00 = 6.250.000,00_x000D_
Belanja Buku Bacaan/Peraturan Perundang-undangan1 th x 2.250.000,00 = 2.250.000,00"
1.06 . 1.06.01 . 01 . 17 ,Penyediaan makanan dan minuman ,20000000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Tersedianya makanan dan minuman rapat_x000D_
Target: 800 Dos"
1.06 . 1.06.01 . 01 . 17 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,20000000,
1.06 . 1.06.01 . 01 . 17 . 5 . 2 . 2 . 11 ,Belanja Makanan dan Minuman ,20000000,
1.06 . 1.06.01 . 01 . 17 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,16000000,"Belanja Makanan dan Minuman Rapat_x000D_
Belanja Snack Minum Rapat Koordinasi800 dos x 8.500,00 = 6.800.000,00_x000D_
Belanja Makan Minum Rapat Koordinasi460 dos x 20.000,00 = 9.200.000,00"
1.06 . 1.06.01 . 01 . 17 . 5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,4000000,"Belanja Makanan dan Minuman Tamu_x000D_
Snack minum Tamu200 dos x 10.000,00 = 2.000.000,00_x000D_
Makan Minum Tamu100 dos x 20.000,00 = 2.000.000,00"
1.06 . 1.06.01 . 01 . 18 ,Rapat-rapat koordinasi dan konsultasi ke luar daerah ,1128010000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Koordinasi ke dalam daerah (Kab/DIY)dan ke luar daerah _x000D_
Target: 12 bulan"
1.06 . 1.06.01 . 01 . 18 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,1128010000,
1.06 . 1.06.01 . 01 . 18 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,1128010000,
1.06 . 1.06.01 . 01 . 18 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,95050000,"Belanja Perjalanan Dinas Dalam DIY_x000D_
Gol. IV 346 oj x 100.000,00 = 34.600.000,00_x000D_
Gol. I, II, III 346 oj x 75.000,00 = 25.950.000,00_x000D_
Belanja Perjalanan Dinas Dalam Kabupaten_x000D_
Gol. IV 260 oj x 75.000,00 = 19.500.000,00_x000D_
Gol. I, II, III 300 oj x 50.000,00 = 15.000.000,00"
1.06 . 1.06.01 . 01 . 18 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,1032960000,"Perjalanan Dinas ke Luar Pulau Jawa, Jabodetabek_x000D_
Gol. IV 202 oj x 1.770.000,00 = 357.540.000,00_x000D_
Gol. III 100 oj x 1.580.000,00 = 158.000.000,00_x000D_
Gol. II 10 oj x 1.370.000,00 = 13.700.000,00_x000D_
Perjalanan dinas di Pulau Jawa (luar DIY)_x000D_
Gol. IV 52 oj x 1.530.000,00 = 79.560.000,00_x000D_
Gol. III 40 oj x 1.080.000,00 = 43.200.000,00_x000D_
Gol. II 4 oj x 1.030.000,00 = 4.120.000,00_x000D_
Tiket Pergi PulangTiket Pesawat PP140 oj x 2.270.000,00 = 317.800.000,00_x000D_
Tiket Kereta PP82 oj x 720.000,00 = 59.040.000,00"
1.06 . 1.06.01 . 02 ,Program Peningkatan Sarana dan Prasarana Aparatur ,1065100000,
1.06 . 1.06.01 . 02 . 03 ,Pembangunan gedung kantor ,200000000,"Sumber Dana :_x000D_
 Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Rehab ruang_x000D_
Target: 1 ruang"
1.06 . 1.06.01 . 02 . 03 . 5 . 2 . 3 ,Belanja Modal ,200000000,
1.06 . 1.06.01 . 02 . 03 . 5 . 2 . 3 . 49 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,200000000,
1.06 . 1.06.01 . 02 . 03 . 5 . 2 . 3 . 49 . 01 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Kantor,200000000,"Belanja modal rehab interior dan pengadaan meubeleir1 paket x 195.000.000,00 = 195.000.000,00_x000D_
Belanja administrasi pengadaanHonorarium Pejabat Pembuat Komitmen1 ok x 500.000,00 = 500.000,00_x000D_
Honorarium Tim Pengadaan1 bjj x 1.250.000,00 = 1.250.000,00_x000D_
Honorarium Tim Pemeriksa/ Penerima Barang1 bjj x 1.000.000,00 = 1.000.000,00_x000D_
Alat Tulis Kantor1 paket x 300.000,00 = 300.000,00_x000D_
_x000D_
Snack Rapat Pengadaan100 dos x 8.500,00 = 850.000,00_x000D_
Makan Rapat Pengadaan55 dos x 20.000,00 = 1.100.000,00"
1.06 . 1.06.01 . 02 . 05 ,pengadaan Kendaraan dinas/operasional ,202000000,"Sumber Dana :_x000D_
 Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Pengadaan kendaraan roda dua_x000D_
Target: 11 Unit"
1.06 . 1.06.01 . 02 . 05 . 5 . 2 . 3 ,Belanja Modal ,202000000,
1.06 . 1.06.01 . 02 . 05 . 5 . 2 . 3 . 17 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Angkutan Darat Bermotor,202000000,
1.06 . 1.06.01 . 02 . 05 . 5 . 2 . 3 . 17 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Dinas Bermotor Perorangan,202000000,"Belanja Pengadaan Kendaraan Dinas Roda 2_x000D_
Pengadaan Sepeda Motor10 unit x 17.290.000,00 = 172.900.000,00_x000D_
Pengadaan Sepeda Motor1 unit x 27.000.000,00 = 27.000.000,00_x000D_
Honorarium Panitia Pengadaan1 bjj x 1.350.000,00 = 1.350.000,00_x000D_
Jamuan rapat pengadaan28 dos x 8.500,00 = 238.000,00_x000D_
Alat tulis kantor1 paket x 212.000,00 = 212.000,00_x000D_
Honorarium pemeriksa/ penerima barang1 ob x 300.000,00 = 300.000,00"
1.06 . 1.06.01 . 02 . 24 ,Pemeliharaan rutin/berkala kendaraan dinas/operasional ,115000000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Terpeliharanya kendaraan dinas_x000D_
Target: 24 kendaraan dinas"
1.06 . 1.06.01 . 02 . 24 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,115000000,
1.06 . 1.06.01 . 02 . 24 . 5 . 2 . 2 . 05 ,Belanja Perawatan Kendaraan Bermotor ,115000000,
1.06 . 1.06.01 . 02 . 24 . 5 . 2 . 2 . 05 . 01 ,Belanja Jasa Service ,4000000,"Belanja Service_x000D_
Belanja Service Kendaraan DInas Roda 4 dan Roda 21 th x 4.000.000,00 = 4.000.000,00"
1.06 . 1.06.01 . 02 . 24 . 5 . 2 . 2 . 05 . 02 ,Belanja Penggantian Suku Cadang ,59400000,"Belanja Suku Cadang Kendaraan Dinas_x000D_
Mobil AB 16 B1 unit x 4.000.000,00 = 4.000.000,00_x000D_
Mobil AB 1038 UB, AB 1069 UB, AB 1047 IB, AB 1249 UB, AB 1302 UB5 unit x 5.000.000,00 = 25.000.000,00_x000D_
Sepeda motor19 unit x 1.600.000,00 = 30.400.000,00"
1.06 . 1.06.01 . 02 . 24 . 5 . 2 . 2 . 05 . 03 ,Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,47000000,"Belanja BBM_x000D_
Belanja BBM 5 Mobil dan 19 Sepeda Motor1 th x 47.000.000,00 = 47.000.000,00"
1.06 . 1.06.01 . 02 . 24 . 5 . 2 . 2 . 05 . 07 ,Belanja Surat Tanda Nomor Kendaraan ,4600000,"Belanja Perpanjangan STNK_x000D_
Belanja Perpanjangan STNK Kendaraan DInas1 th x 4.600.000,00 = 4.600.000,00"
1.06 . 1.06.01 . 02 . 30 ,Pemeliharaan rutin/berkala peralatan dan perlengkapan kantor ,35000000,"Sumber Dana :_x000D_
 Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Terpeliharanya peralatan dan perlengkapan kantor (AC, komputer, faksimili, PABX, mesin ketik, dll)_x000D_
Target: 12 bulan"
1.06 . 1.06.01 . 02 . 30 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,35000000,
1.06 . 1.06.01 . 02 . 30 . 5 . 2 . 2 . 20 ,Belanja Pemeliharaan ,35000000,
1.06 . 1.06.01 . 02 . 30 . 5 . 2 . 2 . 20 . 04 ,Belanja Pemeliharan Peralatan dan Mesin ,35000000,"Belanja Pemeliharaan Peralatan dan Perlengkapan Kantor1 th x 35.000.000,00 = 35.000.000,00"
1.06 . 1.06.01 . 02 . 34 ,Pengadaan peralatan dan perlengkapan kantor ,513100000,"Sumber Dana : _x000D_
Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Komputer, printer, USB, laptop, LCD, kamera, Faksimili_x000D_
Target: 51 unit barang"
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 ,Belanja Modal ,513100000,
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 . 29 ,Belanja Modal Peralatan dan Mesin - Pengadaan Komputer ,399450000,
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 . 29 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer ,322850000,"Belanja Modal Pengadaan Komputer PC14 unit x 14.000.000,00 = 196.000.000,00_x000D_
Belanja Modal Pengadaan Laptop9 unit x 14.000.000,00 = 126.000.000,00_x000D_
Honor Pejabat Pengadaan_x000D_
Honor Pejabat pembuat komitmen1 op x 350.000,00 = 350.000,00_x000D_
Honor Pejabat pengadaan1 op x 300.000,00 = 300.000,00_x000D_
Honor Pejabat penerima barang1 op x 200.000,00 = 200.000,00"
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 . 29 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Personal Komputer,76600000,"Belanja Modal Pengadaan Peralatan Personal Komputer_x000D_
Belanja Pengadaan Kelengkapan Komputer1 ls x 29.600.000,00 = 29.600.000,00_x000D_
Belanja Pengadaan Printer1 unit x 4.000.000,00 = 4.000.000,00_x000D_
Belanja Pengadaan Printer2 unit x 4.500.000,00 = 9.000.000,00_x000D_
Belanja Pengadaan Printer3 unit x 6.000.000,00 = 18.000.000,00_x000D_
Belanja Pengadaan Printer3 unit x 2.500.000,00 = 7.500.000,00_x000D_
Belanja Pengadaan Printer1 unit x 8.500.000,00 = 8.500.000,00"
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 . 31 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Studio ,62000000,
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 . 31 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Studio Visual ,62000000,"Belanja Modal Pengadaan Peralatan Studio Visual_x000D_
Belanja Pengadaan TV1 unit x 10.000.000,00 = 10.000.000,00_x000D_
Belanja Pengadaan LCD Projector3 unit x 12.000.000,00 = 36.000.000,00_x000D_
Belanja Pengadaan Kamera2 unit x 8.000.000,00 = 16.000.000,00"
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 . 32 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Komunikasi ,51650000,
1.06 . 1.06.01 . 02 . 34 . 5 . 2 . 3 . 32 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Komunikasi Telephone,51650000,"Belanja Modal Pengadaan Alat Komunikasi_x000D_
Belanja Pengadaan Sarana Komunikasi dan Pemindaian dokumen1 paket x 51.650.000,00 = 51.650.000,00"
1.06 . 1.06.01 . 03 ,Program peningkatan disiplin aparatur ,15000000,
1.06 . 1.06.01 . 03 . 06 ,Pembinaan Disiplin Aparatur ,15000000,"Sumber Dana :_x000D_
 Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Pembinaan disiplin_x000D_
Target: 2 kali"
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,15000000,
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,725000,
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,725000,"Belanja alat tulis kantor4 Paket x 181.250,00 = 725.000,00"
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,233000,
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,233000,"Belanja penggandaan1,864 lembar x 125,00 = 233.000,00"
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,3200000,
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,3200000,"Sewa tempat workshop1 Paket x 3.200.000,00 = 3.200.000,00"
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 11 ,Belanja Makanan dan Minuman ,8842000,
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,8842000,"Belanja makan minum rapat_x000D_
Belanja minum dan snack162 Dos x 8.500,00 = 1.377.000,00_x000D_
Belanja minum dan makan162 Dos x 20.000,00 = 3.240.000,00_x000D_
Konsumsi workshop65 Orang x 65.000,00 = 4.225.000,00"
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 35 ,Jasa Narasumber Tenaga Ahli Yuri Entry Data Petugas Fogging dan Petugas Lapangan,2000000,
1.06 . 1.06.01 . 03 . 06 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,2000000,"Honorarium narasumber_x000D_
Honorarium narasumber diklat/ lokakarya/ workshop4 Jpl x 250.000,00 = 1.000.000,004 Jpl x 250.000,00 = 1.000.000,00"
1.06 . 1.06.01 . 05 ,Program Peningkatan Kapasitas Sumber Daya Aparatur ,152120000,
1.06 . 1.06.01 . 05 . 04 ,Pembinaan Tugas Pokok dan Fungsi ,60000000,"Sumber Dana :_x000D_
 Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Kegiatan luar ruang (out bond)Target: 1 kali"
1.06 . 1.06.01 . 05 . 04 . 5 . 2 . 1 ,Belanja Pegawai ,650000,
1.06 . 1.06.01 . 05 . 04 . 5 . 2 . 1 . 01 ,Honorarium PNS ,650000,
1.06 . 1.06.01 . 05 . 04 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,650000,"Pejabat Pembuat Komitmen_x000D_
Honor Pejabat Pembuat Komitmen1 ok x 350.000,00 = 350.000,00_x000D_
Pejabat PengadaanHonor Pejabat Pengadaan1 ok x 300.000,00 = 300.000,00"
1.06 . 1.06.01 . 05 . 04 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,59350000,
1.06 . 1.06.01 . 05 . 04 . 5 . 2 . 2 . 21 ,Belanja Jasa Konsultansi ,59350000,
1.06 . 1.06.01 . 05 . 04 . 5 . 2 . 2 . 21 . 02 ,Belanja Jasa Konsultansi Perencanaan ,59350000,"Belanja Jasa Peningkatan kapasitas SDM_x000D_
Belanja jasa peningkatan kapsitas SDM1 Paket x 59.350.000,00 = 59.350.000,00"
1.06 . 1.06.01 . 05 . 05 ,Peningkatan Kapasitas Sumberdaya Perencanaan ,92120000,"Sumber Dana :_x000D_
 Lokasi Kegiatan : Kabupaten Bantul_x000D_
Keluaran : Jumlah karyawan mengikuti bimtek/ kursus/ pelatihan_x000D_
Target: 10 Orang"
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,92120000,
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,4500000,
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,4500000,"Belanja Alat Tulis Kantor4 paket x 1.125.000,00 = 4.500.000,00"
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,23450000,
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 . 03 . 12 ,Belanja Transportasi dan Akomodasi ,23450000,"Belanja Transprotasi dan Akomodasi_x000D_
Belanja transportasi6 pp x 2.200.000,00 = 13.200.000,00_x000D_
Belanja Penginapan8 hari x 750.000,00 = 6.000.000,00_x000D_
Transportasi Lokal17 pp x 250.000,00 = 4.250.000,00"
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,2000000,
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2000000,"Belanja Penggandaan_x000D_
Belanja Penggandaan Materi4 paket x 500.000,00 = 2.000.000,00"
1.06 . 1.06.01 . 05 . 05 . 5 . 2 . 2 . 11 ,Belanja Makanan dan Minuman ,4670000,
