Judul,Penjabaran Anggaran Pendapatan Belanja Daerah,,
1.06.1.06.01.01.13.5.2.3.12.03. ,Belanja modal pengadaan printer ,3000000,Belanja modal pengadaan printer 3000000.00  Printer 3 in13000000.00
1.06.1.06.01.01.13.5.2.3.12.04. ,Belanja modal pengadaan note book ,7000000,Belanja modal pengadaan note book7000000.00  Notebook 7000000.00
1.06.1.06.01.01.13.5.2.3.16. ,Belanja Modal Pengadaan Alat-alat Studio ,14500000,
1.06.1.06.01.01.13.5.2.3.16.01. ,Belanja modal pengadaan kamera ,1500000,Belanja modal pengadaan kamera 1500000.00  Kamera (WISMP 2) 1500000.00
1.06.1.06.01.01.13.5.2.3.16.03. ,Belanja modal pengadaan proyektor ,13000000,Belanja modal pengadaan proyektor 13000000.00  LCD Proyektor (WISMP 2)6500000.00 LCD Proyektor6500000.00
1.06.1.06.01.01.14. ,PENYEDIAAN PERALATAN RUMAH TANGGA ,3000000,
1.06.1.06.01.01.14.5.2.2. ,BELANJA BARANG DAN JASA ,3000000,
1.06.1.06.01.01.14.5.2.2.01. ,Belanja Bahan Pakai Habis ,3000000,
1.06.1.06.01.01.14.5.2.2.01.05. ,Belanja peralatan kebersihan dan bahan ,3000000,Belanja peralatan kebersihan dan bahan pembersih3000000.00  pembersih Belanja alat kebersihan dan bahan pembersih3000000.00
1.06.1.06.01.01.15. ,PENYEDIAAN BAHAN BACAAN DAN ,4500000, PERATURAN PERUNDANG-UNDANGAN
1.06.1.06.01.01.15.5.2.2. ,BELANJA BARANG DAN JASA ,2700000,
1.06.1.06.01.01.15.5.2.2.03. ,Belanja Jasa Kantor ,2700000,
1.06.1.06.01.01.15.5.2.2.03.05. ,Belanja surat kabar/majalah ,2700000,Belanja surat kabar/majalah2700000.00  Belanja surat kabar/majalah2700000.00
1.06.1.06.01.01.15.5.2.3. ,BELANJA  MODAL ,1800000,
1.06.1.06.01.01.15.5.2.3.27. ,Belanja Modal Pengadaan Buku/Kepustakaan ,1800000,
1.06.1.06.01.01.15.5.2.3.27.21. ,Belanja modal pengadaan buku peraturan ,1800000,Belanja modal pengadaan buku peraturan perundang-undangan1800000.00  perundang-undangan belanja buku peraturan perundangan dan buku literatur perencanaan1800000.00
1.06.1.06.01.01.17. ,PENYEDIAAN MAKANAN DAN MINUMAN ,11850000,
1.06.1.06.01.01.17.5.2.2. ,BELANJA BARANG DAN JASA ,11850000,
1.06.1.06.01.01.17.5.2.2.11. ,Belanja Makanan dan Minuman ,11850000,
1.06.1.06.01.01.17.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,5250000,Belanja makanan dan minuman rapat5250000.00  Belanja snack rapat 2250000.00 Makan minum rapat 3000000.00
1.06.1.06.01.01.17.5.2.2.11.03. ,Belanja makanan dan minuman tamu ,6600000,Belanja makanan dan minuman tamu 6600000.00  Makan minum snack tamu 6600000.0
1.06.1.06.01.01.18. ,RAPAT-RAPAT KOORDINASI DAN ,80050000, KONSULTASI KE LUAR DAERAH
1.06.1.06.01.01.18.5.2.2. ,BELANJA BARANG DAN JASA ,80050000,
1.06.1.06.01.01.18.5.2.2.15. ,Belanja Perjalanan Dinas ,80050000,
1.06.1.06.01.01.18.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,10300000,Belanja perjalanan dinas dalam daerah10300000.00  Wil Kab GK : 3000000.00 Gol IV 900000.00 Gol III 1500000.00 Gol II 600000.00 Wil Prov DIY : 7300000.00 Gol IV  2100000.00 Gol III 4200000.00 Gol II  1000000.00
1.06.1.06.01.01.18.5.2.2.15.02. ,Belanja perjalanan dinas luar daerah ,69750000,Belanja perjalanan dinas luar daerah69750000.00  Wil Luar Prov DIY di P Jawa12150000.00 Eselon II 4650000.00 Gol IV 2100000.00 Gol III 3900000.00 Gol II  1500000.00 Wil DKI Jakarta 17100000.00 Eselon II 9500000.00 Gol IV 4800000.00 Gol III 2800000.00 Wil Luar P Jawa 11700000.00 Eselon II 6600000.00 Gol IV2700000.00 Gol III 2400000.00 Tiket 27500000.00 Uang Representasi1300000.00
1.06.1.06.01.02. ,PROGRAM PENINGKATAN SARANA DAN ,310286000, PRASARANA APARATUR
1.06.1.06.01.02.07. ,PENGADAAN PERLENGKAPAN GEDUNG ,20000000, KANTOR
1.06.1.06.01.02.07.5.2.2. ,BELANJA BARANG DAN JASA ,5000000,
1.06.1.06.01.02.07.5.2.2.02. ,Belanja Bahan/Material ,5000000,
1.06.1.06.01.02.07.5.2.2.02.18. ,Belanja Gordyn ,5000000,Belanja Gordyn5000000.00  Belanja Gordyn5000000.00
1.06.1.06.01.02.07.5.2.3. ,BELANJA  MODAL ,15000000,
1.06.1.06.01.02.07.5.2.3.33. ,Belanja Modal Pengadaan Perlengkapan ,15000000, Gedung Kantor
1.06.1.06.01.02.07.5.2.3.33.01. ,Belanja Modal Tralis ,15000000,Belanja Modal Tralis15000000.00  Belanja  teralis15000000.00
1.06.1.06.01.02.10. ,PENGADAAN MEBELAIR ,45000000,
1.06.1.06.01.02.10.5.2.3. ,BELANJA  MODAL ,45000000,
1.06.1.06.01.02.10.5.2.3.13. ,Belanja Modal Pengadaan Mebeulair ,45000000,
1.06.1.06.01.02.10.5.2.3.13.02. ,Belanja modal pengadaan meja rapat ,25000000,Belanja modal pengadaan meja rapat25000000.00  Meja rapat25000000.00
1.06.1.06.01.02.10.5.2.3.13.05. ,Belanja modal pengadaan kursi rapat ,20000000,Belanja modal pengadaan kursi rapat20000000.00  Kursi rapat20000000.00
1.06.1.06.01.02.22. ,PEMELIHARAAN RUTIN/BERKALA GEDUNG ,140436000, KANTOR
1.06.1.06.01.02.22.5.2.1. ,BELANJA PEGAWAI ,1200000,
1.06.1.06.01.02.22.5.2.1.02. ,Honorarium Non PNS ,1200000,
1.06.1.06.01.02.22.5.2.1.02.04. ,Upah/ongkos tenaga ,1200000,Upah/ongkos tenaga1200000.00  Upah tenaga1200000.00
1.06.1.06.01.02.22.5.2.2. ,BELANJA BARANG DAN JASA ,4800000,
1.06.1.06.01.02.22.5.2.2.02. ,Belanja Bahan/Material ,4800000,
1.06.1.06.01.02.22.5.2.2.02.10. ,Belanja papan nama ,4800000,Belanja papan nama4800000.00  Belanaj papan nama1000000.00 Bahan Baku bangunan ( cat  dll )3800000.00
1.06.1.06.01.02.22.5.2.3. ,BELANJA  MODAL ,134436000,
1.06.1.06.01.02.22.5.2.3.26. ,Belanja Modal Pengadaan ,134436000, Konstruksi/Pembelian Bangunan
1.06.1.06.01.02.22.5.2.3.26.01. ,Belanja modal pengadaan konstruksi/pembelian ,134436000,Belanja modal pengadaan konstruksi/pembelian bangunan gedung kantor134436000.00  bangunan gedung kantor Garasi luas 96 m2124800000.00 Konsultan perencana4992000.00 Konsultan pengawas3744000.00 Pejabat pengadaan350000.00 Pejabat penerima350000.00 Biaya administrasi200000.00
1.06.1.06.01.02.24. ,PEMELIHARAAN RUTIN/BERKALA ,104850000, KENDARAAN DINAS/OPERASIONAL
1.06.1.06.01.02.24.5.2.2. ,BELANJA BARANG DAN JASA ,104850000,
1.06.1.06.01.02.24.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,104850000,
1.06.1.06.01.02.24.5.2.2.05.01. ,Belanja pemeliharaan kendaraan ,39100000,Belanja pemeliharaan kendaraan39100000.00  Belanja servis. suku cadang. accu. ban roda 4 16500000.00 Belanja servis. suku cadang. accu. ban roda 2 9100000.00 Belanja reparasi berat dan biaya pemasangan AC (AB89D dan AB1079D)8000000.00 Belanja servis. suku cadang. acu. ban roda 4 (empat) AB 19 D 5500000.00
1.06.1.06.01.02.24.5.2.2.05.03. ,Belanja Bahan Bakar Minyak/Gas dan Pelumas ,65750000,Belanja Bahan Bakar Minyak/Gas dan Pelumas 65750000.00  Belanja BBM dan olie kendaraan roda 4 56000000.00 Belanja BBM dan olie kendaraan roda 2 9750000.00
1.06.1.06.01.05. ,PROGRAM PENINGKATAN KAPASITAS ,20000000, SUMBER DAYA APARATUR
1.06.1.06.01.05.03. ,BIMBINGAN TEKNIS IMPLEMENTASI ,20000000, PERATURAN PERUNDANG-UNDANGAN
1.06.1.06.01.05.03.5.2.1. ,BELANJA PEGAWAI ,20000000,
1.06.1.06.01.05.03.5.2.1.05. ,Belanja Kursus^ Pelatihan^Sosialisasi^ dan ,20000000, Bimbingan Teknis PN
1.06.1.06.01.05.03.5.2.1.05.01. ,Belanja Kursus-kursus singkat/pelatihan ,20000000,Belanja Kursus-kursus singkat/pelatihan 20000000.00  Pengiriman peserta kursus. pelatihan. bimtek 16000000.00 Uang saku 4000000.00
1.06.1.06.01.06. ,PROGRAM PENINGKATAN PENGEMBANGAN ,16000000, SISTEM PELAPORAN CAPAIAN KINERJA DAN KEUANGAN
1.06.1.06.01.06.01. ,PENYUSUNAN LAPORAN CAPAIAN KINERJA ,1500000, DAN IKHTISAR REALISASI KINERJA SKPD
1.06.1.06.01.06.01.5.2.2. ,BELANJA BARANG DAN JASA ,1500000,
1.06.1.06.01.06.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,450000,
1.06.1.06.01.06.01.5.2.2.01.01. ,Belanja alat tulis kantor ,450000,Belanja alat tulis kantor450000.00  Belanja ATK450000.00
1.06.1.06.01.06.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,450000,
1.06.1.06.01.06.01.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,450000,Belanja Penggandaan/Foto copy450000.00  Belanja fotocopy dann jilid450000.00
1.06.1.06.01.06.01.5.2.2.11. ,Belanja Makanan dan Minuman ,600000,
1.06.1.06.01.06.01.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,600000,Belanja makanan dan minuman rapat600000.00  Makan minum rapat600000.00
1.06.1.06.01.06.02. ,PENYUSUNAN PELAPORAN KEUANGAN ,500000, SEMESTERAN
1.06.1.06.01.06.02.5.2.2. ,BELANJA BARANG DAN JASA ,500000,
1.06.1.06.01.06.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,
1.06.1.06.01.06.02.5.2.2.01.01. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor250000.00  Belanja ATK250000.00
1.06.1.06.01.06.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,250000,
1.06.1.06.01.06.02.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,250000,Belanja Penggandaan/Foto copy250000.00  Belanja fotocopy dan jilid250000.00
1.06.1.06.01.06.04. ,PENYUSUNAN PELAPORAN KEUANGAN ,2500000, AKHIR TAHUN
1.06.1.06.01.06.04.5.2.2. ,BELANJA BARANG DAN JASA ,2500000,
1.06.1.06.01.06.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,625000,
1.06.1.06.01.06.04.5.2.2.01.01. ,Belanja alat tulis kantor ,625000,Belanja alat tulis kantor625000.00  Belanja ATK dan tinta625000.00
1.06.1.06.01.06.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,500000,
1.06.1.06.01.06.04.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,500000,Belanja Penggandaan/Foto copy500000.00  Belanja fotocopy dan jilid500000.00
1.06.1.06.01.06.04.5.2.2.11. ,Belanja Makanan dan Minuman ,1375000,
1.06.1.06.01.06.04.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1375000,Belanja makanan dan minuman rapat1375000.00  Minum snack rapat375000.00 Makan minum rapat1000000.00
1.06.1.06.01.06.05. ,PENYUSUNAN PELAPORAN KEUANGAN ,11500000, BULANAN/SPJ
1.06.1.06.01.06.05.5.2.1. ,BELANJA PEGAWAI ,6000000,
1.06.1.06.01.06.05.5.2.1.01. ,Honorarium PNS ,6000000,
1.06.1.06.01.06.05.5.2.1.01.07. ,Honorarium Operator SIPKD ,6000000,Honorarium Operator SIPKD 6000000.00  Operator SIPKD (2 orang) 6000000.00
1.06.1.06.01.06.05.5.2.2. ,BELANJA BARANG DAN JASA ,5500000,
1.06.1.06.01.06.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,1500000,
1.06.1.06.01.06.05.5.2.2.01.01. ,Belanja alat tulis kantor ,1500000,Belanja alat tulis kantor 1500000.00  Belanja ATK 1500000.00
1.06.1.06.01.06.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,4000000,
1.06.1.06.01.06.05.5.2.2.06.01. ,Belanja Cetak ,2500000,Belanja Cetak 2500000.00  Belanja cetak blangko srana keuangan 2500000.00
1.06.1.06.01.06.05.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,1500000,Belanja Penggandaan/Foto copy 1500000.00  Belanja fotocopy 1500000.00
1.06.1.06.01.09. ,PROGRAM PENINGKATAN KUALITAS ,41657500, PELAYANAN PUBLIK
1.06.1.06.01.09.01. ,PENGELOLAAN DATA DAN SISTEM ,7737500, INFORMASI SKPD
1.06.1.06.01.09.01.5.2.1. ,BELANJA PEGAWAI ,3650000,
1.06.1.06.01.09.01.5.2.1.01. ,Honorarium PNS ,3650000,
1.06.1.06.01.09.01.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,3650000,Honorarium Tim Pelaksana Kegiatan 3650000.00  Ketua 500000.00 Sekretaris 450000.00 Anggota (5 orang) 2000000.00 Staf sekretariat (2 orang) 700000.00
1.06.1.06.01.09.01.5.2.2. ,BELANJA BARANG DAN JASA ,4087500,
1.06.1.06.01.09.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,
1.06.1.06.01.09.01.5.2.2.01.01. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor 250000.00  Belanja ATK 250000.00
1.06.1.06.01.09.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2900000,
1.06.1.06.01.09.01.5.2.2.06.01. ,Belanja Cetak ,2500000,Belanja Cetak 2500000.00  Belanja cetak 2500000.00
1.06.1.06.01.09.01.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,400000,Belanja Penggandaan/Foto copy 400000.00  Belanja fotocopy 400000.00
1.06.1.06.01.09.01.5.2.2.11. ,Belanja Makanan dan Minuman ,937500,
1.06.1.06.01.09.01.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,937500,Belanja makanan dan minuman rapat 937500.00  Minum snack rapat 337500.00 Makan minum rapat 600000.00
1.06.1.06.01.09.03. ,PENYUSUNAN RENCANA KERJA SKPD ,6875000,
1.06.1.06.01.09.03.5.2.1. ,BELANJA PEGAWAI ,4950000,
1.06.1.06.01.09.03.5.2.1.01. ,Honorarium PNS ,4950000,
1.06.1.06.01.09.03.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2950000,Honorarium Tim Pelaksana Kegiatan 2950000.00  Honor Tim Penyusun Renja : 2950000.00 Ketua 500000.00 Sekretaris 450000.00 Anggota (5 orang) 2000000.00
1.06.1.06.01.09.03.5.2.1.01.07. ,Honorarium Operator SIPKD ,2000000,Honorarium Operator SIPKD 2000000.00  Operator SIPKD 2000000.00
1.06.1.06.01.09.03.5.2.2. ,BELANJA BARANG DAN JASA ,1925000,
1.06.1.06.01.09.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,225000,
1.06.1.06.01.09.03.5.2.2.01.01. ,Belanja alat tulis kantor ,225000,Belanja alat tulis kantor 225000.00  Belanja ATK 225000.00
1.06.1.06.01.09.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,600000,
1.06.1.06.01.09.03.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,600000,Belanja Penggandaan/Foto copy 600000.00  Belanja fotocopy dan jilid 600000.00
1.06.1.06.01.09.03.5.2.2.11. ,Belanja Makanan dan Minuman ,1100000,
1.06.1.06.01.09.03.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1100000,Belanja makanan dan minuman rapat 1100000.00  Minum snack rapat 300000.00 Makan minum rapat 800000.00
1.06.1.06.01.09.05. ,MONITORING^ EVALUASI^ DAN ,11045000, PENGENDALIAN PROGRAM KEGIATAN SKPD
1.06.1.06.01.09.05.5.2.1. ,BELANJA PEGAWAI ,5650000,
1.06.1.06.01.09.05.5.2.1.01. ,Honorarium PNS ,5650000,
1.06.1.06.01.09.05.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,5650000,Honorarium Tim Pelaksana Kegiatan 5650000.00  Ketua 500000.00 Sekretaris 450000.00 Anggota (10 orang) 4000000.00 Anggota Sekretariat (2 orang) 700000.00
1.06.1.06.01.09.05.5.2.2. ,BELANJA BARANG DAN JASA ,5395000,
1.06.1.06.01.09.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,450000,
1.06.1.06.01.09.05.5.2.2.01.01. ,Belanja alat tulis kantor ,450000,Belanja alat tulis kantor 450000.00  Belanja ATK 450000.00
1.06.1.06.01.09.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,650000,
1.06.1.06.01.09.05.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,650000,Belanja Penggandaan/Foto copy 650000.00  Belanja fotocopy dan jilid 650000.00
1.06.1.06.01.09.05.5.2.2.11. ,Belanja Makanan dan Minuman ,1875000,
1.06.1.06.01.09.05.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1875000,Belanja makanan dan minuman rapat 1875000.00  Minum snack rapat 675000.00 Makan minum rapat 1200000.00
1.06.1.06.01.09.05.5.2.2.15. ,Belanja Perjalanan Dinas ,2420000,
1.06.1.06.01.09.05.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,2420000,Belanja perjalanan dinas dalam daerah 2420000.00  Wil Prov DIY 2420000.00 Gol IV 420000.00 Gol III 1800000.00 Gol II 200000.00
1.06.1.06.01.09.16. ,PENYUSUNAN STANDARD OPERATING ,3600000, PROCEDRURE (SOP)
1.06.1.06.01.09.16.5.2.1. ,BELANJA PEGAWAI ,2000000,
1.06.1.06.01.09.16.5.2.1.01. ,Honorarium PNS ,2000000,
1.06.1.06.01.09.16.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,2000000,Honorarium Tim Pelaksana Kegiatan 2000000.00  Ketua 225000.00 Sekretaris 200000.00 Anggota (9 orang) 1575000.00
1.06.1.06.01.09.16.5.2.2. ,BELANJA BARANG DAN JASA ,1600000,
1.06.1.06.01.09.16.5.2.2.01. ,Belanja Bahan Pakai Habis ,200000,
