"1.12.1.12.01.00.23.001","Pelatihan tenaga pendamping kelompok bina keluarga di kecamatan","308.749.000,00","252.945.400,00","(55.803.600,00)","(18.07)",
"1.06","Perencanaan Pembangunan","91.777.500,00","91.777.500,00","0,00","0.00",
"1.06.1.12.01.00.21","Program perencanaan pembangunan daerah","91.777.500,00","91.777.500,00","0,00","0.00",
"1.06.1.12.01.00.21.018","Penyusunan Renstra SKPD","91.777.500,00","91.777.500,00","0,00","0.00",
"1.11","Pemberdayaan Perempuan dan Perlindungan Anak","2.973.392.500,00","3.001.475.900,00","28.083.400,00","0.94",
"1.11.1.12.01.00.15","Program keserasian kebijakan peningkatan kualitas anak dan perempuan","242.838.500,00","242.838.500,00","0,00","0.00",
"1.11.1.12.01.00.15.003","Pelaksanaan sosialisasi yang terkait dengan kesetaraan gender, pemberdayaan perempuandan perlindunga","242.838.500,00","242.838.500,00","0,00","0.00",
"1.11.1.12.01.00.16","Program Penguatan Kelembagaan Pengarusutamaan gender dan anak","2.477.719.000,00","2.470.802.400,00","(6.916.600,00)","(0.28)",
"1.11.1.12.01.00.16.001","Advokasi dan fasilitasi PUG bagi perempuan","87.520.500,00","76.794.975,00","(10.725.525,00)","(12.25)",
"1.11.1.12.01.00.16.003","Pemetaan potensi organisasi Dan lembaga masy yg berperan dlm pemberdayaan perempuan Dan anak","227.903.000,00","247.956.925,00","20.053.925,00","8.80",
"1.11.1.12.01.00.16.006","Peningkatan kapasitas dan jaringan kelembagaan pemberdayaan perempuan dan anak","112.066.500,00","112.066.500,00","0,00","0.00",
"1.11.1.12.01.00.16.007","Evaluasi pelaksanaan PUG","175.483.500,00","159.363.500,00","(16.120.000,00)","(9.19)",
"1.11.1.12.01.00.16.008","Pengemb sistem informasi Gender dan Anak","368.835.500,00","368.835.500,00","0,00","0.00",
"1.11.1.12.01.00.16.012","Penyelenggaraan pusat pelayanan terpadu pemberdayaan perempuan dan Anak (P2TP2A)","608.355.500,00","592.805.500,00","(15.550.000,00)","(2.56)",
"1.11.1.12.01.00.16.013","Pemberdayaan perempuan dan PKK","574.529.000,00","589.954.000,00","15.425.000,00","2.68",
"1.11.1.12.01.00.17","Program Peningkatan Kualitas Hidup dan","151.763.000,00","186.763.000,00","35.000.000,00","23.06",
"1.11.1.12.01.00.17.001","Pelaksanaan kebijakan perlindungan perempuan di daerah","45.974.000,00","80.974.000,00","35.000.000,00","76.13",
"1.11.1.12.01.00.17.002","Pelatihan bagi pelatih (TOT) SDM pelayanan dan pendampingan korban KDRT","77.320.000,00","77.320.000,00","0,00","0.00",
"1.11.1.12.01.00.17.006","Sosialisasi sistem pencatatan Dan pelaporan KDRT","28.469.000,00","28.469.000,00","0,00","0.00",
"1.11.1.12.01.00.18","Program Peningkatan peran serta dan kesetaraan jender dalam pembangunan","101.072.000,00","101.072.000,00","0,00","0.00",
"1.11.1.12.01.00.18.001","Pembinaan organisasi perempuan","101.072.000,00","101.072.000,00","0,00","0.00",
"1.13","Sosial","1.343.819.500,00","1.386.492.773,00","42.673.273,00","3.18",
"1.13.1.12.01.00.22","Program Penanggulangan Kemiskinan","1.343.819.500,00","1.386.492.773,00","42.673.273,00","3.18",
"1.13.1.12.01.00.22.024","Penyelenggaraan Tim koordinasi penanggulangan kemiskinan daerah (TKPKD)","988.806.500,00","1.031.711.875,00","42.905.375,00","4.34",
"1.13.1.12.01.00.22.025","Penyelenggaraan PNPM Mandiri Perdesaan","355.013.000,00","354.780.898,00","(232.102,00)","(0.07)",
"1.2","Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan","456.303.000,00","456.303.000,00","0,00","0.00",
"1.20.1.12.01.00.20","Program peningkatan sistem pengawasan internal Dan pengendalian pelaks kebijakan KDH","25.518.000,00","25.518.000,00","0,00","0.00",
"1.20.1.12.01.00.20.016","Implementasi SPIP","25.518.000,00","25.518.000,00","0,00","0.00",
"1.20.1.12.01.00.30","Program Pembinaan dan Pengemb. Aparatur","41.956.500,00","41.956.500,00","0,00","0.00",
"1.20.1.12.01.00.30.025","Pengendalian dan Penetapan Penilaian Angka Kredit (PAK)","41.956.500,00","41.956.500,00","0,00","0.00",
"1.20.1.12.01.00.33","Program peningkatan kualitas pelayanan publik","388.828.500,00","388.828.500,00","0,00","0.00",
"1.20.1.12.01.00.33.004","Penyusunan Indeks Kepuasan Masyarakat","44.747.000,00","44.747.000,00","0,00","0.00",
"1.20.1.12.01.00.33.011","Layanan Pengaduan/Keluhan","23.398.500,00","23.398.500,00","0,00","0.00",
"1.20.1.12.01.00.33.082","Penyelenggaraan Pameran","196.187.000,00","196.187.000,00","0,00","0.00",
"1.20.1.12.01.00.33.087","Pemberdayaan TMMD dan Karya Bhakti TNI","124.496.000,00","124.496.000,00","0,00","0.00",
"1.22","Pemberdayaan Masyarakat dan Desa","1.135.405.000,00","1.134.586.900,00","(818.100,00)","(0.07)",
"1.22.1.12.01.00.15","Program Peningk Keberdayaan Masy Pedesaan","789.664.000,00","789.529.000,00","(135.000,00)","(0.02)",
"1.22.1.12.01.00.15.001","Pemberdayaan Lembaga dan Organisasi Masyarakat Pedesaan","57.393.500,00","57.393.500,00","0,00","0.00",
"1.22.1.12.01.00.15.003","Penyelenggaraan Diseminasi Informasi bagi Masyarakat Desa","151.386.000,00","151.386.000,00","0,00","0.00",
"1.22.1.12.01.00.15.004","Monitoring dan Evaluasi Kelompok Usaha Masyarakat","56.156.000,00","56.156.000,00","0,00","0.00",
"1.22.1.12.01.00.15.009","Pembinaan dan pencanangan bulan bhakti Gotong Royong","220.328.500,00","220.328.500,00","0,00","0.00",
"1.22.1.12.01.00.15.015","Pemberdayaan masyarakat dalam pembangunan berbasis masyarakat desa","304.400.000,00","304.265.000,00","(135.000,00)","(0.04)",
"1.22.1.12.01.00.17","Program peningkatan partisipasi masyarakat dalam membangun desa","345.741.000,00","345.741.000,00","(683.100,00)","(0.20)",
"1.22.1.12.01.00.17.001","Pembinaan kelompok masyarakat pemb desa","120.259.000,00","120.248.000,00","(11.000,00)","(0.01)",
"1.22.1.12.01.00.17.003","Pemberian stimulan pembangunan desa","83.741.000,00","83.384.900,00","(356.100,00)","(0.43)",
"1.22.1.12.01.00.17.006","Pemberdayaan Kelembagaan Desa","141.741.000,00","141.425.000,00","(316.000,00)","(0.22)",
"1.23","Statistik","519.445.800,00","670.201.800,00","150.756.000,00","29.02",
"1.23.1.12.01.00.15","Program pengembangan data/informasi/Statistik Daerah","519.445.800,00","670.201.800,00","150.756.000,00","29.02",
"1.23.1.12.01.00.15.016","Updating dan Validasi data KB","227.818.200,00","227.818.200,00","0,00","0.00",
"1.23.1.12.01.00.15.018","Updating dan Validasi data Kemiskinan","188.846.500,00","339.602.500,00","150.756.000,00","79.83",
"1.23.1.12.01.00.15.020","Penyusunan Profil Desa","102.781.100,00","102.781.100,00","0,00","0.00",
"1.24","Kearsipan","32.163.000,00","32.163.000,00","0,00","0.00",
"1.24.1.12.01.00.15","Program perbaikan sistem adm. kearsipan","32.163.000,00","32.163.000,00","0,00","0.00",
"1.24.1.12.01.00.15.008","Pengelolaan Dokumentasi Kegiatan dan Data Pemkab","32.163.000,00","32.163.000,00","0,00","0.00",
"1.25","Komunikasi dan Informatika","36.878.000,00","36.878.000,00","0,00","0.00",
"1.25.1.12.01.00.15","Prog Pengembangan Komunikasi, Informasi dan Media Massa","36.878.000,00","36.878.000,00","0,00","0.00",
"1.25.1.12.01.00.15.009","Pengelolaan Website","36.878.000,00","36.878.000,00","0,00","0.00",
,"Jumlah Belanja","18.135.834.900,00","18.643.517.831,00","507.682.931,00","2.80",
,"Suprlus/(Defisit)","(18.135.834.900,00)","(18.643.517.831,00)",,,
