Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 17 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Angkutan Darat Bermotor,33275000,
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 17 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Beroda Dua,33275000, kendaraan roda 2 kendaraan operasional roda 2 "2 unit x 16.000.000 00 = 32.000.000 00" Honorarium Tim Pengadaan Barang dan Jasa Honor PPK "3 org/bln x 275.000 00 = 825.000 00" Honor Pejabat Pengadaan "1 org/paket x 250.000 00 = 250.000 00" Honor Pemeriksa/ Penerima Barang "1 org/paket x 200.000 00 = 200.000 00"
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 28 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga ,27665000,
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 28 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair ,15950000, Pengadaan Meja Rapat "5 unit x 1.600.000 00 = 8.000.000 00" Kursi Lipat "20 unit x 375.000 00 = 7.500.000 00" Honor Pejabat pengadaan "1 org/paket x 250.000 00 = 250.000 00" Pejabat penerima "1 org/paket x 200.000 00 = 200.000 00"
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 28 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pendingin ,11715000,Air Conditioner "3 unit x 3.905.000 00 = 11.715.000 00"
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 29 ,Belanja Modal Peralatan dan Mesin - Pengadaan  Komputer ,20925000,
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 29 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer ,20925000,Komputer/PC "2 unit x 5.325.000 00 = 10.650.000 00" Laptop e plan Laptop untuk e plan "1 unit x 7.225.000 00 = 7.225.000 00" Printer "2 unit x 1.300.000 00 = 2.600.000 00" Honor Pejabat pengadaan "1 org/paket x 250.000 00 = 250.000 00" Pejabat penerima "1 org/paket x 200.000 00 = 200.000 00"
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 31 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Studio ,4500000,
1.14 . 1.14.01 . 11 . 01 . 5 . 2 . 3 . 31 . 02 ,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Studio Video dan Film,4500000,Kamera "1 unit x 4.500.000 00 = 4.500.000 00"
1.14 . 1.14.01 . 11 . 02 ,Pemeliharaan Sarana dan Prasarana Perkantoran ,394441800,Sumber Dana :  Lokasi Kegiatan : Lingkup Kabupaten
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,394441800,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,9619800,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 01 . 03 ,"Belanja Alat Listrik Dan Elektronik (Lampu Pijar  Battery Kering) ",5672600,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 01 . 05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih ,3947200,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,88800000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 03 . 01 ,Belanja Telepon ,13800000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 03 . 02 ,Belanja Air ,9000000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 03 . 03 ,Belanja Listrik ,66000000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 05 ,Belanja Perawatan Kendaraan Bermotor ,239983000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 05 . 01 ,Belanja Jasa Service ,7440000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 05 . 02 ,Belanja Penggantian Suku Cadang ,63544000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 05 . 03 ,Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,159499000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 05 . 04 ,Belanja Jasa KIR ,700000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 05 . 05 ,Belanja Pajak Kendaraan Bermotor ,8800000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 20 ,Belanja Pemeliharaan ,56039000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 20 . 04 ,Belanja Pemeliharan Peralatan dan Mesin ,24689000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 20 . 05 ,Belanja Pemeliharan Gedung dan Bangunan ,21500000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 20 . 07 ,Belanja Pemeliharaan Perlengkapan Kantor ,2500000,
1.14 . 1.14.01 . 11 . 02 . 5 . 2 . 2 . 20 . 08 ,Belanja Pemeliharaan Peralatan Gedung Kantor ,7350000,
1.14 . 1.14.01 . 12 ,"Program Perencanaan  Pengendalian dan Evaluasi Kinerja ",30500000,
1.14 . 1.14.01 . 12 . 01 ,Penyusunan Perencanaan Kinerja SKPD ,4500000,Sumber Dana :  Lokasi Kegiatan : Dinsosnakertrans
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 1 ,Belanja Pegawai ,728000,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 1 . 03 ,Uang Lembur ,728000,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,728000,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,3772000,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,458700,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,458700,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,757300,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,757300,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2556000,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,756000,
1.14 . 1.14.01 . 12 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1800000,
1.14 . 1.14.01 . 12 . 02 ,Penyusunan Laporan Keuangan ,12500000,Sumber Dana :  Lokasi Kegiatan : Dinsosnaketrans
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 1 ,Belanja Pegawai ,5460000,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 1 . 03 ,Uang Lembur ,5460000,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,5460000,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,7040000,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,530500,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,530500,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,425500,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,425500,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,6084000,
1.14 . 1.14.01 . 12 . 02 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,6084000,
1.14 . 1.14.01 . 12 . 03 ,"Pengendalian  Evaluasi dan Pelaporan Kinerja ",13500000,Sumber Dana :  Lokasi Kegiatan : Dinsosnakertrans
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 1 ,Belanja Pegawai ,1872000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 1 . 03 ,Uang Lembur ,1872000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1872000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,11628000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1486000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1486000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1573000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1573000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,7344000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1944000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,5400000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,1225000,
1.14 . 1.14.01 . 12 . 03 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1225000,
1.14 . 1.14.01 . 13 ,Program Peningkatan Kapasitas Sumber Daya Manusia SKPD ,33475000,
1.14 . 1.14.01 . 13 . 01 ,Penilaian Prestasi Kerja Pegawai Fungsional Lewat Angka Kredit ,15000000,Sumber Dana :  Lokasi Kegiatan : Lingkup Kabupaten
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 1 ,Belanja Pegawai ,9532000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 1 . 01 ,Honorarium PNS ,8680000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,8680000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 1 . 03 ,Uang Lembur ,852000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,852000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,5468000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,737100,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,737100,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,788900,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,788900,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,3942000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,972000,
1.14 . 1.14.01 . 13 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2970000,
1.14 . 1.14.01 . 13 . 03 ,Pendidikan dan Pelatihan Non Formal ,3000000,Sumber Dana :  Lokasi Kegiatan : Lingkup Kabupaten
1.14 . 1.14.01 . 13 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,3000000,
1.14 . 1.14.01 . 13 . 03 . 5 . 2 . 2 . 17 ,"Belanja kursus  pelatihan  sosialisasi dan bimbingan teknis PNS ",3000000,
1.14 . 1.14.01 . 13 . 03 . 5 . 2 . 2 . 17 . 03 ,Belanja Bimbingan Teknis ,3000000,
1.14 . 1.14.01 . 13 . 05 ,Pengadaan Pakaian Dinas Harian (PDH) ,15475000,Sumber Dana :  Lokasi Kegiatan : Lingkup Kabupaten
1.14 . 1.14.01 . 13 . 05 . 5 . 2 . 1 ,Belanja Pegawai ,425000,
1.14 . 1.14.01 . 13 . 05 . 5 . 2 . 1 . 01 ,Honorarium PNS ,425000,
1.14 . 1.14.01 . 13 . 05 . 5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,425000,
1.14 . 1.14.01 . 13 . 05 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,15050000,
1.14 . 1.14.01 . 13 . 05 . 5 . 2 . 2 . 12 ,Belanja Pakaian Dinas dan Atributnya ,15050000,
1.14 . 1.14.01 . 13 . 05 . 5 . 2 . 2 . 12 . 04 ,Belanja Pakaian Dinas Harian (PDH) ,15050000,
2.08 . 1.14.01 . 15 ,Program Pengembangan Wilayah Transmigrasi ,214321600,
2.08 . 1.14.01 . 15 . 07 ,Penyediaan transmigran ,61140000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 1 ,Belanja Pegawai ,27830000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 1 . 01 ,Honorarium PNS ,13530000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,13530000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,14300000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,14300000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,33310000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1380000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1380000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,1800000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 02 . 08 ,Belanja Bahan Peralatan Diklat/Kursus ,1800000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,350000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,100000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,250000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,875000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,875000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 08 ,Belanja Sewa Sarana Mobilitas ,1500000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 08 . 01 ,Belanja Sewa Sarana Mobilitas Darat ,1500000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,15585000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1470000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ",14115000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,2970000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1200000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,1770000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,8850000,
2.08 . 1.14.01 . 15 . 07 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,8850000,
2.08 . 1.14.01 . 15 . 08 ,Penempatan dan perlindungan transmigran ,99681600,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,99681600,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1026600,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1026600,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,525000,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,525000,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,750000,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,750000,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,97380000,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,800000,
2.08 . 1.14.01 . 15 . 08 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,96580000,
2.08 . 1.14.01 . 15 . 09 ,Penyelenggaraan kerjasama bidang transmigrasi ,40000000,Sumber Dana :  Lokasi Kegiatan : Daerah tujuan transmigarasi
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 1 ,Belanja Pegawai ,3510000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 1 . 01 ,Honorarium PNS ,3510000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,3510000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,36490000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,590000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,590000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,280000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,280000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,600000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,600000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,35020000,
2.08 . 1.14.01 . 15 . 09 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,35020000,
2.08 . 1.14.01 . 15 . 10 ,Pemberdayaan masyarakat kawasan transmigrasi ,13500000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon Progo
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 1 ,Belanja Pegawai ,7965000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 1 . 01 ,Honorarium PNS ,7965000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,7965000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,5535000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,758000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,758000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,357000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,357000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2560000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,810000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 11 . 04 ,"Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ",1750000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,960000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,960000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,900000,
2.08 . 1.14.01 . 15 . 10 . 5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,900000,
1.14 . 1.14.01 . 15 ,Program Peningkatan Kualitas dan Produktivitas Tenaga Kerja ,222788500,
1.14 . 1.14.01 . 15 . 10 ,Peningkatan Produktifitas Tenaga Kerja ,60000000,Sumber Dana :  Lokasi Kegiatan : Kabupaten Kulon progo
1.14 . 1.14.01 . 15 . 10 . 5 . 2 . 1 ,Belanja Pegawai ,7350000,
1.14 . 1.14.01 . 15 . 10 . 5 . 2 . 1 . 01 ,Honorarium PNS ,4350000,
1.14 . 1.14.01 . 15 . 10 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,4350000,
1.14 . 1.14.01 . 15 . 10 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,3000000,
