Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,500000,    
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,500000," APBD   
 Belanja Alat Tulis Kantor  1 ls x 500.000,00 = 500.000,00"
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,1000000,    
1.20 . 1.20.03 . 01 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1000000," APBD   
 Belanja Fotocopy  8,000 lbr x 125,00 = 1.000.000,00"
1.20 . 1.20.03 . 01 . 09 ,    Penyediaan jasa perbaikan peralatan kerja    ,4500000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kab. Bantul  
Keluaran : Terpenuhinya pemeliharaan peralatan kerja 
 Target : 9 unit  "
1.20 . 1.20.03 . 01 . 09 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,4500000,    
1.20 . 1.20.03 . 01 . 09 . 5 . 2 . 2 . 20 ,      Belanja Pemeliharaan  ,4500000,    
1.20 . 1.20.03 . 01 . 09 . 5 . 2 . 2 . 20 . 04 ,Belanja Pemeliharan Peralatan dan Mesin ,4500000," APBD  
  Belanja pemeliharaan komputer dan mesin ketik 
 Belanja pemeliharaan komputer 4 unit x 500.000,00 = 2.000.000,00
Belanja pemeliharaan laptop 5 unit x 400.000,00 = 2.000.000,00
Belanja pemeliharaan mesin ketik 2 unit x 250.000,00 = 500.000,00"
1.20 . 1.20.03 . 01 . 10 ,    Penyediaan alat tulis kantor    ,4500000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kab.Bantul 
 Keluaran : Terlaksananya Penyediaan Alat Tulis Kantor  "
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,4500000,    
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,4500000,    
1.20 . 1.20.03 . 01 . 10 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,4500000," APBD   
 Belanja Alat Tulis Kantor  1 ls x 4.500.000,00 = 4.500.000,00"
1.20 . 1.20.03 . 01 . 11 ,    Penyediaan barang cetakan dan penggandaan    ,5500000,"  Sumber Dana : APBD  
Lokasi Kegiatan : Kab. Bantul 
 Keluaran : Terlaksananya cetak dan penggandaan  
Target : 30.100 lembar  "
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,5500000,    
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,5500000,    
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,1000000," APBD
    Belanja cetak
  Belanja cetak stopmap 100 lbr x 10.000,00 = 1.000.000,00"
1.20 . 1.20.03 . 01 . 11 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,4500000," APBD 
   Belanja penggandaan
  Belanja Fotocopy 36,000 lbr x 125,00 = 4.500.000,00"
1.20 . 1.20.03 . 01 . 15 ,    Penyediaan bahan bacaan dan peraturan perundang-undangan    ,3000000,"  Sumber Dana : APBD  
Lokasi Kegiatan : Kab. Bantul  
Keluaran : Tersedianya bahan bacaan dan buku peraturan perundang -undangan 
 Target : 3 surat kabar,buku  "
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,3000000,    
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,3000000,    
1.20 . 1.20.03 . 01 . 15 . 5 . 2 . 2 . 03 . 05 ,Belanja Surat Kabar/Majalah ,3000000," APBD 
   Belanja surat kabar  Belanja surat kabar kedaulatan rakyat 12 bln x 70.000,00 = 840.000,00
Belanja langganan jawa pos 12 bln x 135.000,00 = 1.620.000,00
Buku-buku referensi dan peraturan perundang-undangan yang mendukung kegiatan 4 buku x 135.000,00 = 540.000,00"
1.20 . 1.20.03 . 01 . 17 ,    Penyediaan makanan dan minuman    ,11990000,"  Sumber Dana :  
 Lokasi Kegiatan : Kab.Bantul 
 Keluaran : Terlaksananya Rapat-Rapat 
 Target : 988 orang  "
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,11990000,    
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,11990000,    
1.20 . 1.20.03 . 01 . 17 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,11990000,"     Belanja makanan dan minuman rapat  
Belanja makan rapat 421 org x 20.000,00 = 8.420.000,00
Belanja minum rapat 420 org x 8.500,00 = 3.570.000,00"
1.20 . 1.20.03 . 01 . 18 ,    Rapat-rapat koordinasi dan konsultasi ke luar daerah    ,46400000,"  Sumber Dana : APBD
  Lokasi Kegiatan : Luar DIY  
Keluaran : Telaksananya koordinasi dan konsultasi keluar daerah 
 Target : 16 orang  "
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,46400000,    
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,46400000,    
1.20 . 1.20.03 . 01 . 18 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,46400000," APBD    
Belanja Perjalanan Dinas Luar Daerah 
 Gol.IV,III 16 ok x 1.475.000,00 = 23.600.000,00
Tiket Pesawat 8 pp x 2.850.000,00 = 22.800.000,00"
1.20 . 1.20.03 . 01 . 19 ,    Rapat-rapat koordinasi dan konsultasi dalam daerah    ,6650000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Luar Kab. Bantul  
Keluaran : Terlaksananya koordinasi dan konsultasi ke dalam daerah  
Target : 60 orang  "
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,6650000,    
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,6650000,    
1.20 . 1.20.03 . 01 . 19 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,6650000," APBD   
 Belanja Perjalanan Dinas Dalam daerah
  Gol.IV 29 ok x 100.000,00 = 2.900.000,00
Gol.III,II 50 ok x 75.000,00 = 3.750.000,00"
1.20 . 1.20.03 . 02 ,   Program Peningkatan Sarana dan Prasarana Aparatur     ,66178000,    
1.20 . 1.20.03 . 02 . 24 ,    Pemeliharaan rutin/berkala kendaraan dinas/operasional    ,58678000,"  Sumber Dana : APBD
  Lokasi Kegiatan : Kabupaten Bantul
  Keluaran : Terlaksananya pemeliharaan rutin/berkala kendaraan dinas  
Target : 4 unit  "
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,58678000,    
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 ,      Belanja Perawatan Kendaraan Bermotor  ,58678000,    
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 01 ,Belanja Jasa Service ,1610000," APBD   
 Belanja service kendaraan roda empat dan roda dua  
Kendaraan roda empat 1 unit x 800.000,00 = 800.000,00
Kendaraan roda dua 3 unit x 270.000,00 = 810.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 02 ,Belanja Penggantian Suku Cadang ,7610000," APBD
    Belanja penggantiansuku cadang kendaraan empat dan roda roda  Penggantian suku cadang 4 unit x 1.902.500,00 = 7.610.000,00"
1.20 . 1.20.03 . 02 . 24 . 5 . 2 . 2 . 05 . 03 ,Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,49458000," APBD   
 Belanja BBM dan Pelumas  
Belanja BBM kendaraan roda empat 1,680 lt x 10.000,00 = 16.800.000,00
BBM Kendaraan roda dua 1,800 lt x 10.000,00 = 18.000.000,00
BBM Survey Pengelolaan Dana Bergulir 360 lt x 10.000,00 = 3.600.000,00
BBM Monitoring Pengelolaan Dana Pemerintah 300 lt x 10.000,00 = 3.000.000,00
BBM Monev BUKP 240 lt x 10.000,00 = 2.400.000,00
BBM survey 300 lt x 10.000,00 = 3.000.000,00
Oli kendaraan roda empat 24 lt x 77.000,00 = 1.848.000,00
Oli kendaraan roda dua 18 lt x 45.000,00 = 810.000,00"
1.20 . 1.20.03 . 02 . 34 ,    Pengadaan peralatan dan perlengkapan kantor    ,7500000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kabupaten Bantul
  Keluaran : Terlaksanaya pengadaan Televisi dan kursi  
Target : 4 unit  "
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 ,     Belanja Modal   ,7500000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 28 ,      Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga  ,4500000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 28 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga (Home Use) ,4500000," APBD   
 Belanja Modal Peralatan Rumah Tangga  Belanja Televisi 1 unit x 4.500.000,00 = 4.500.000,00"
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 30 ,      Belanja Modal Peralatan dan Mesin - Pengadaan Meja Dan Kursi Kerja/Rapat Pejabat  ,3000000,    
1.20 . 1.20.03 . 02 . 34 . 5 . 2 . 3 . 30 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kursi Kerja Pejabat ,3000000," APBD 
   Belanja Modal Kursi Pejabat 
 Belanja kursi 1 unit x 3.000.000,00 = 3.000.000,00"
1.15 . 1.20.03 . 15 ,   Program penciptaan iklim usaha Usaha Kecil Menengah yang konduksif     ,30380000,    
1.15 . 1.20.03 . 15 . 08 ,    pengembangan Usaha Kecil Menengah    ,30380000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kab. Bantul  
Keluaran : Terlaksananya Workshop Pengembangan UKM  
Target : 40 orang  "
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,30380000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,408000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,408000," APBD    
Belanja Alat Tulis Kantor  1 ls x 408.000,00 = 408.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 02 ,      Belanja Bahan/Material  ,1200000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,1200000," APBD    
Belanja Alat Alat Perlengkapan  
Belanja alat perlengkapan 40 org x 30.000,00 = 1.200.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,600000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,600000," APBD  
  Belanja Jasa Publikasi  1 kl x 600.000,00 = 600.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,400000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,400000," APBD  
  Belanja Penggandaan 
 Belanja Fotocopy 3,200 lbr x 125,00 = 400.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,4322000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,400000," APBD   
 Belanja Makan dan Minum Rapat
  Belanja makan rapat 20 orang x 20.000,00 = 400.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,3922000," APBD
    Belanja makan minum pelaksanaan kegiatan
  Belanja makan minum pelaksanaan 106 orang x 37.000,00 = 3.922.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,16200000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,16200000," APBD  
  Belanja Perjalanan Dinas Luar Daerah  1 BJJ x 16.200.000,00 = 16.200.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",7250000,    
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,4850000," APBD    
Jasa Nara Sumber  16 JPL x 250.000,00 = 4.000.000,00
Jasa Moderator 16 JPL x 50.000,00 = 800.000,00
Jasa Nara Sumber Talk Show 1 kl x 50.000,00 = 50.000,00"
1.15 . 1.20.03 . 15 . 08 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,2400000," APBD 
   Jasa Peserta  80 org x 30.000,00 = 2.400.000,00"
1.21 . 1.20.03 . 15 ,   Program Peningkatan Ketahanan Pangan Pertanian / Perkebunan     ,31120000,    
1.21 . 1.20.03 . 15 . 05 ,    Laporan berkala kondisi ketahanan pangan daerah    ,7160000,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kabupaten Bantul  
Keluaran : Terlaksananya monitoring evaluasi dan pelaporan kondisi ketahanan pangan daerah  
Target : 12 kali  "
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,7160000,    
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,500000,    
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,500000," APBD    
Belanja Alat Tulis Kantor  1 ls x 500.000,00 = 500.000,00"
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,750000,    
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,750000," APBD    
Belanja penggandaan  Belanja fotocopy 6,000 lbr x 125,00 = 750.000,00"
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,1710000,    
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1710000," APBD  
  Belanja makanan dan minuman rapat  
Belanja makan rapat 60 org x 20.000,00 = 1.200.000,00
Belanja minum rapat 60 org x 8.500,00 = 510.000,00"
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,4200000,    
1.21 . 1.20.03 . 15 . 05 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,4200000," APBD   
 Belanja perjalanan dinas dalam daerah
  Gol.IV 24 oh x 75.000,00 = 1.800.000,00
Gol.II,II,I 48 oh x 50.000,00 = 2.400.000,00"
1.21 . 1.20.03 . 15 . 31 ,"    Monitoring, evaluasi, dan pelaporan    ",23960000,"  Sumber Dana : APBD  
Lokasi Kegiatan : Bantul 
 Keluaran : Terselenggaranya Workshop 
 Target : 2 kali  "
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,23960000,    
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,350000,    
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,350000," APBD    
Belanja Alat Tulis Kantor  1 ls x 350.000,00 = 350.000,00"
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 02 ,      Belanja Bahan/Material  ,4500000,    
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,4500000," APBD   
 Belanja Alat
 Alat Perlengkapan  
Belanja alat perlengkapan pelatihan 150 buah x 30.000,00 = 4.500.000,00"
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,689000,    
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,689000," APBD    
Belanja Penggandaan 
 Belanja Fotocopy 5,512 lbr x 125,00 = 689.000,00"
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,5521000,    
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,676000," APBD
    Belanja Makanan dan Minuman rapat 
 Belanja snack rapat 56 org x 8.500,00 = 476.000,00
Belanja makan rapat 10 orang x 20.000,00 = 200.000,00"
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,4845000," APBD  
  Belanja Makanan dan Minuman Pelaksanaan Kegiatan
  Belanja makan minum pelaksanaan 170 org x 28.500,00 = 4.845.000,00"
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",12900000,    
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,8400000," APBD
    Belanja Jasa Nara Sumber
  Jasa Nara Sumber 4 JPL x 500.000,00 = 2.000.000,00
Jasa Nara Sumber 16 JPL x 250.000,00 = 4.000.000,00
Jasa Moderator 20 JPL x 120.000,00 = 2.400.000,00"
1.21 . 1.20.03 . 15 . 31 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,4500000," APBD  
  Jasa Peserta  150 org x 30.000,00 = 4.500.000,00"
1.16 . 1.20.03 . 15 ,   Program Peningkatan Promosi dan Kerjasama Investasi     ,200091500,    
1.16 . 1.20.03 . 15 . 09 ,    Peningkatan kualitas SDM guna peningkatan pelayanan Investasi    ,200091500,"  Sumber Dana : APBD 
 Lokasi Kegiatan : Kab.Bantul dan Luar Kab. Bantul 
 Keluaran : Terlaksananya sosialisasi bagi karyawan BUKP dan BUMD,terlaksananya studi komparasi 
 Target : 79 orang  "
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 1 ,     Belanja Pegawai   ,57000000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 1 . 01 ,      Honorarium PNS  ,57000000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,57000000," APBD   
 Honorarium Badan Pembina BUKP dan Staf Sekretariat Badan Pembina  
Honor Badan Pembina BUKP 1 BJJ x 37.800.000,00 = 37.800.000,00
Honor Staf Sekretariat Badan Pembina 1 BJJ x 19.200.000,00 = 19.200.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 ,     Belanja Barang dan Jasa   ,143091500,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 01 ,      Belanja Bahan Pakai Habis  ,994000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,994000," APBD    

Belanja Alat Tulis Kantor
  Belanja Alat Tulis Kantor Kegiatan BUKP 1 ls x 497.000,00 = 497.000,00
Belanja Alat Tulis Kantor Kegiatan BUMD 1 ls x 497.000,00 = 497.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 02 ,      Belanja Bahan/Material  ,1770000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,1770000," APBD    
Belanja Alat - Alat Perlengkapan Kegiatan BUKP,BUMD  
Belanja Alat-Alat Perlengkapan Kegiatan BUKP 34 org x 30.000,00 = 1.020.000,00
Belanja Alat-Alat Perelngkapan Kegiatan BUMD 25 org x 30.000,00 = 750.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 03 ,      Belanja Jasa Kantor  ,1200000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1200000," APBD  
  Belanja Publikasi Kegiatan BUKP dan BUMD  
Belanja Publikasi Kegiatan BUMD 1 kl x 600.000,00 = 600.000,00
Belanja Publikasi Kegiatan BUKP 1 kl x 600.000,00 = 600.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 06 ,      Belanja Cetak dan Penggandaan  ,1137500,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1137500," APBD   
 Belanja Penggandaan Kegiatan BUMD dan BUKP 
 Belanja Fotocopy Keg.BUKP 5,000 lbr x 125,00 = 625.000,00
Belanja Fotocopy Keg.BUMD 4,100 lbr x 125,00 = 512.500,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 11 ,      Belanja Makanan dan Minuman  ,6760000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3800000," APBD   
 Belanja Makanan dan Minuman Rapat Kegiatan BUKP dan BUMD 
 Belanja Makan Rapat Kegiatan BUKP 150 org x 20.000,00 = 3.000.000,00
Belanja Makan Rapat Kegiatan BUMD 40 org x 20.000,00 = 800.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,2960000," APBD  
  Belanja Makanan dan Minuman Pelaksanaan Kegiatan BUKP dan BUMD 
 Belanja Makan dan Minum Pelaksanaan Kegiatan BUKP 45 org x 37.000,00 = 1.665.000,00
Belanja Makan dan Minu Pelaksanaan Kegiatan BUMD 35 org x 37.000,00 = 1.295.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 15 ,      Belanja Perjalanan Dinas  ,123500000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,4000000," APBD  
  Belanja Perjalanan Dinas Dalam Daerah Kegiatan BUKP  GOL: IV,III,II 80 ok x 50.000,00 = 4.000.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,119500000," APBD    
Belanja Perjalanan Dinas Luar Daerah Kegiatan BUKP  1 BJJ x 95.000.000,00 = 95.000.000,00
Belanja Perjalanan Dinas Luar Daerah Kegiatan BUMD  
Belanaj Perjalanan Dinas Luar Daerah Kegiatan BUMD 1 BJJ x 24.500.000,00 = 24.500.000,00"
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 35 ,"      Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan  ",7730000,    
1.16 . 1.20.03 . 15 . 09 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,5960000," APBD 
   Jasa Nara Sumber Kegiatan BUMKP dan BUMD
  Jasa Nara Sumber Kegiatan BUKP 4 JPL x 250.000,00 = 1.000.000,00
Jasa Nara Sumber Kegiatan BUKP 4 JPL x 500.000,00 = 2.000.000,00
Jasa Moderator Kegiatan BUKP 8 JPL x 50.000,00 = 400.000,00
Jasa Narasumber Talk Show 2 kali x 80.000,00 = 160.000,00
Jasa Nara Sumber Kegiatan BUMD 8 JPL x 250.000,00 = 2.000.000,00
Jasa Moderator Kegiatan BUMD 8 JPL x 50.000,00 = 400.000,00"
